'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE LEEUWIN Western Australia for May 2021,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 June 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE LEEUWIN,01/05/2021,2.4,6.4, ,20.4,13.6,93,63,5.28,12.54
CAPE LEEUWIN,02/05/2021,1.8,3.0, ,18.0,15.0,92,74,8.33,4.75
CAPE LEEUWIN,03/05/2021,2.9,26.8, ,20.7,15.4,91,67,10.75,12.00
CAPE LEEUWIN,04/05/2021, ,0.0, , ,15.5,88,58,6.72,11.99
CAPE LEEUWIN,05/05/2021,2.3, , ,21.6,16.8,88,74,6.31,9.44
CAPE LEEUWIN,06/05/2021,2.1,3.4, ,20.7,16.2,91,68,5.12,7.84
CAPE LEEUWIN,07/05/2021,2.7,4.2, ,20.7,15.4,87,63,6.21,11.12
CAPE LEEUWIN,08/05/2021,2.7,3.0, ,20.2,14.3,90,55,6.18,9.64
CAPE LEEUWIN,09/05/2021,2.7,0.0, ,19.8,16.5,89,56,7.34,5.08
CAPE LEEUWIN,10/05/2021,2.4,1.2, ,21.6,14.4,92,61,4.71,11.38
CAPE LEEUWIN,11/05/2021,3.1,0.2, ,23.2,13.5,83,65,8.80,8.52
CAPE LEEUWIN,12/05/2021,3.0,16.4, ,17.5,14.7,93,52,10.78,9.27
CAPE LEEUWIN,13/05/2021,3.2,0.0, ,18.0,14.0,76,64,12.00,9.49
CAPE LEEUWIN,14/05/2021,3.1,0.0, ,18.3,14.9,77,63,10.77,6.90
CAPE LEEUWIN,15/05/2021,2.7,0.0, ,17.9,15.3,73,64,7.64,4.57
CAPE LEEUWIN,16/05/2021,2.9,0.0, ,19.8,14.4,75,59,7.21,4.66
CAPE LEEUWIN,17/05/2021,3.6,0.0, ,23.7,16.8,90,48,8.12,6.69
CAPE LEEUWIN,18/05/2021,2.2,6.4, ,20.7,17.3,91,63,4.91,10.16
CAPE LEEUWIN,19/05/2021,2.8,0.0, ,22.1,17.2,76,54,4.69,8.32
CAPE LEEUWIN,20/05/2021,2.6,0.0, ,22.1,16.1,83,56,4.21,11.14
CAPE LEEUWIN,21/05/2021,3.0,0.2, ,21.5,16.4,80,58,6.75,10.19
CAPE LEEUWIN,22/05/2021,2.4,0.0, ,19.9,15.6,90,63,8.48,2.53
CAPE LEEUWIN,23/05/2021,2.8,13.8, ,16.5,13.6,89,57,13.04,5.78
CAPE LEEUWIN,24/05/2021,3.0,17.0, ,16.4,10.5,80,60,12.68,9.64
CAPE LEEUWIN,25/05/2021,2.2,0.8, ,18.5,11.6,80,58,4.65,9.21
CAPE LEEUWIN,26/05/2021,2.4,0.0, ,18.2,12.2,79,63,6.47,9.62
CAPE LEEUWIN,27/05/2021,2.7,0.0, ,21.7,11.4,89,62,8.01,8.23
CAPE LEEUWIN,28/05/2021,2.9,0.4, ,24.6,14.9,92,59,6.55,9.07
CAPE LEEUWIN,29/05/2021,2.5,5.8, ,20.4,16.0,94,61,7.50,10.70
CAPE LEEUWIN,30/05/2021,2.3,30.0, ,17.8,12.5,95,65,13.08,4.95
CAPE LEEUWIN,31/05/2021,2.4,0.4, ,17.8,14.4,92,63,10.28,5.92
Totals:,,79.8,139.4, ,,,,,, 
