'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KALGOORLIE-BOULDER AIRPORT Western Australia for June 2022,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 July 2022,,,,,,,,,,
© Copyright Commonwealth of Australia 2022 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KALGOORLIE-BOULDER AIRPORT,01/06/2022,1.3,0.0, ,13.8,9.1,93,62,2.53,7.80
KALGOORLIE-BOULDER AIRPORT,02/06/2022,2.6,0.2, ,18.9,7.7,85,36,3.70,12.16
KALGOORLIE-BOULDER AIRPORT,03/06/2022,1.7,0.0, ,16.9,4.7,99,44,2.25,11.91
KALGOORLIE-BOULDER AIRPORT,04/06/2022,2.1,0.0, ,16.6,2.4,88,39,3.14,12.56
KALGOORLIE-BOULDER AIRPORT,05/06/2022,1.5,0.0, ,14.4,3.3,99,53,3.18,7.65
KALGOORLIE-BOULDER AIRPORT,06/06/2022,1.6,0.0, ,13.5,8.6,81,52,2.78,7.22
KALGOORLIE-BOULDER AIRPORT,07/06/2022,1.9,0.0, ,15.6,1.6,89,41,2.94,12.58
KALGOORLIE-BOULDER AIRPORT,08/06/2022,2.5,0.0, ,15.9,6.3,74,41,4.58,9.56
KALGOORLIE-BOULDER AIRPORT,09/06/2022,3.2,0.0, ,18.8,8.4,68,33,4.83,9.92
KALGOORLIE-BOULDER AIRPORT,10/06/2022,2.7,0.0, ,17.7,11.9,75,39,4.42,5.84
KALGOORLIE-BOULDER AIRPORT,11/06/2022,1.7,2.6, ,16.9,9.7,92,67,4.26,11.50
KALGOORLIE-BOULDER AIRPORT,12/06/2022,2.3,0.0, ,19.9,9.1,91,54,4.36,11.17
KALGOORLIE-BOULDER AIRPORT,13/06/2022,2.7,0.0, ,18.6,8.6,91,44,5.50,12.20
KALGOORLIE-BOULDER AIRPORT,14/06/2022,1.8,0.0, ,17.2,6.7,96,47,2.68,12.35
KALGOORLIE-BOULDER AIRPORT,15/06/2022,2.1,0.0, ,20.8,3.4,95,41,2.58,12.39
KALGOORLIE-BOULDER AIRPORT,16/06/2022,1.8,0.0, ,21.8,10.7,94,57,2.62,9.67
KALGOORLIE-BOULDER AIRPORT,17/06/2022,2.3,0.0, ,21.7,14.5,96,52,4.43,7.43
KALGOORLIE-BOULDER AIRPORT,18/06/2022,2.7,2.2, ,20.9,12.7,92,46,5.22,9.72
KALGOORLIE-BOULDER AIRPORT,19/06/2022,1.7,0.2, ,17.1,9.2,96,64,4.65,9.30
KALGOORLIE-BOULDER AIRPORT,20/06/2022,1.7,0.4, ,17.6,6.2,99,48,2.35,12.37
KALGOORLIE-BOULDER AIRPORT,21/06/2022,1.9,0.0, ,20.9,3.6,96,36,1.91,12.37
KALGOORLIE-BOULDER AIRPORT,22/06/2022,3.2,0.0, ,24.2,7.2,81,28,3.42,12.37
KALGOORLIE-BOULDER AIRPORT,23/06/2022,2.2,0.0, ,22.4,7.1,88,35,2.24,12.35
KALGOORLIE-BOULDER AIRPORT,24/06/2022,1.5,0.0, ,16.6,8.8,97,59,2.84,8.26
KALGOORLIE-BOULDER AIRPORT,25/06/2022,2.0,0.0, ,18.6,10.8,84,42,2.51,9.51
KALGOORLIE-BOULDER AIRPORT,26/06/2022,2.2,0.0, ,18.9,6.6,91,36,2.80,12.43
KALGOORLIE-BOULDER AIRPORT,27/06/2022,2.9,0.0, ,21.8,6.2,78,33,3.45,12.44
KALGOORLIE-BOULDER AIRPORT,28/06/2022,2.4,0.0, ,17.2,7.8,85,41,4.06,12.28
KALGOORLIE-BOULDER AIRPORT,29/06/2022,1.7,0.0, ,14.6,3.0,99,49,3.25,12.20
KALGOORLIE-BOULDER AIRPORT,30/06/2022,1.7,0.0, ,14.5,7.0,91,56,4.09,8.63
Totals:,,63.6,5.6, ,,,,,, 
