'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KALGOORLIE-BOULDER AIRPORT Western Australia for May 2012,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 June 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KALGOORLIE-BOULDER AIRPORT,01/05/2012,3.2,0.0,4.2,21.1,9.8,91,33,3.43,15.81
KALGOORLIE-BOULDER AIRPORT,02/05/2012,4.1,0.0,5.4,21.6,10.6,67,31,4.79,15.76
KALGOORLIE-BOULDER AIRPORT,03/05/2012,4.1,0.0,5.6,24.4,11.4,54,24,3.43,14.90
KALGOORLIE-BOULDER AIRPORT,04/05/2012,2.6,0.0, ,22.9,15.6,49,25,1.77,6.43
KALGOORLIE-BOULDER AIRPORT,05/05/2012,3.0,0.0, ,26.8,14.1,92,19,2.38,7.37
KALGOORLIE-BOULDER AIRPORT,06/05/2012,2.6,6.6, ,22.0,15.7,96,48,2.95,12.92
KALGOORLIE-BOULDER AIRPORT,07/05/2012,3.3,0.2,15.6,23.2,11.0,94,36,4.07,12.60
KALGOORLIE-BOULDER AIRPORT,08/05/2012,3.7,0.0,5.6,21.6,14.2,85,29,4.59,13.84
KALGOORLIE-BOULDER AIRPORT,09/05/2012,2.2,0.0,4.6,21.0,6.6,91,33,1.65,13.75
KALGOORLIE-BOULDER AIRPORT,10/05/2012,2.4,0.0,3.4,22.5,6.7,90,30,1.70,13.62
KALGOORLIE-BOULDER AIRPORT,11/05/2012,2.8,0.0, ,22.0,10.7,94,37,3.16,12.90
KALGOORLIE-BOULDER AIRPORT,12/05/2012,3.3,0.0, ,22.5,10.2,92,35,4.25,13.23
KALGOORLIE-BOULDER AIRPORT,13/05/2012,4.5,0.0,12.6,26.2,12.1,86,24,4.92,12.91
KALGOORLIE-BOULDER AIRPORT,14/05/2012,4.4,4.0,6.6,27.1,14.8,68,24,3.99,12.15
KALGOORLIE-BOULDER AIRPORT,15/05/2012,2.5,0.2,4.6,23.1,8.1,90,34,2.17,13.04
KALGOORLIE-BOULDER AIRPORT,16/05/2012,1.6,0.0,3.6,19.9,8.0,90,44,1.30,9.12
KALGOORLIE-BOULDER AIRPORT,17/05/2012,1.7,1.0,1.8,21.1,6.1,100,31,0.94,12.75
KALGOORLIE-BOULDER AIRPORT,18/05/2012,2.4,0.2, ,21.3,6.1,82,31,2.18,11.52
KALGOORLIE-BOULDER AIRPORT,19/05/2012,3.0,0.0, ,21.2,9.2,95,29,3.63,12.50
KALGOORLIE-BOULDER AIRPORT,20/05/2012,2.2,0.0, ,22.7,7.7,84,27,1.62,12.39
KALGOORLIE-BOULDER AIRPORT,21/05/2012,2.2,0.0,13.0,23.8,7.2,77,22,1.36,12.43
KALGOORLIE-BOULDER AIRPORT,22/05/2012,3.0,0.0,3.0,24.2,5.4,89,18,2.42,12.35
KALGOORLIE-BOULDER AIRPORT,23/05/2012,2.8,0.0,4.0,17.0,7.8,81,26,3.69,12.13
KALGOORLIE-BOULDER AIRPORT,24/05/2012,1.7,0.0,4.8,16.0,3.0,87,40,1.75,11.89
KALGOORLIE-BOULDER AIRPORT,25/05/2012,1.5,0.0, ,19.0,2.1,90,24,0.82,12.07
KALGOORLIE-BOULDER AIRPORT,26/05/2012,1.7,0.0, ,19.8,4.3,77,32,1.27,11.23
KALGOORLIE-BOULDER AIRPORT,27/05/2012,1.7,0.0,6.6,18.9,10.4,81,56,2.18,7.38
KALGOORLIE-BOULDER AIRPORT,28/05/2012,2.1,0.0,2.6,18.4,3.9,95,36,2.46,11.58
KALGOORLIE-BOULDER AIRPORT,29/05/2012,2.9,0.0,2.8,20.1,7.0,76,25,3.31,11.77
KALGOORLIE-BOULDER AIRPORT,30/05/2012,3.2,0.0,5.0,21.6,7.7,50,14,2.77,11.63
KALGOORLIE-BOULDER AIRPORT,31/05/2012,2.5,0.0,3.8,22.0,6.4,48,12,1.83,11.22
Totals:,,84.9,12.2,119.2,,,,,, 
