'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KALGOORLIE-BOULDER AIRPORT Western Australia for December 2020,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 January 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KALGOORLIE-BOULDER AIRPORT,01/12/2020,6.7,0.0, ,24.2,9.0,63,20,4.10,31.21
KALGOORLIE-BOULDER AIRPORT,02/12/2020,8.5,0.0, ,31.0,13.3,58,11,4.23,31.23
KALGOORLIE-BOULDER AIRPORT,03/12/2020,10.5,0.0, ,40.0,19.8,27,10,4.15,29.57
KALGOORLIE-BOULDER AIRPORT,04/12/2020,12.6,0.0, ,35.4,24.6,43,8,7.59,31.31
KALGOORLIE-BOULDER AIRPORT,05/12/2020,8.4,0.0, ,29.6,15.0,73,14,4.95,31.41
KALGOORLIE-BOULDER AIRPORT,06/12/2020,8.3,0.0, ,29.5,12.8,61,18,4.85,31.38
KALGOORLIE-BOULDER AIRPORT,07/12/2020,8.7,0.0, ,30.4,14.1,63,17,5.21,31.54
KALGOORLIE-BOULDER AIRPORT,08/12/2020,9.6,0.0, ,34.3,17.0,47,9,4.40,31.50
KALGOORLIE-BOULDER AIRPORT,09/12/2020,12.1,0.0, ,37.9,22.8,29,8,6.72,22.97
KALGOORLIE-BOULDER AIRPORT,10/12/2020,10.5,0.0, ,32.9,19.7,54,27,8.61,28.29
KALGOORLIE-BOULDER AIRPORT,11/12/2020,3.1,0.0, ,22.6,21.2,93,53,6.43,5.89
KALGOORLIE-BOULDER AIRPORT,12/12/2020,4.8,0.0, ,30.8,16.6,98,41,3.77,14.77
KALGOORLIE-BOULDER AIRPORT,13/12/2020,10.2,0.0, ,36.5,19.3,68,24,6.54,28.59
KALGOORLIE-BOULDER AIRPORT,14/12/2020,8.6,0.0, ,28.3,15.8,52,18,5.42,31.62
KALGOORLIE-BOULDER AIRPORT,15/12/2020,8.5,0.0, ,28.8,13.3,66,27,7.02,30.85
KALGOORLIE-BOULDER AIRPORT,16/12/2020,4.5,0.0, ,21.4,14.8,89,37,5.76,15.77
KALGOORLIE-BOULDER AIRPORT,17/12/2020,6.5,3.4, ,26.8,15.7,73,33,6.09,21.18
KALGOORLIE-BOULDER AIRPORT,18/12/2020,8.5,0.2, ,29.0,14.0,61,24,5.97,31.54
KALGOORLIE-BOULDER AIRPORT,19/12/2020,8.6,0.0, ,31.4,16.0,58,23,5.21,29.45
KALGOORLIE-BOULDER AIRPORT,20/12/2020,9.8,0.0, ,35.2,19.3,59,17,4.93,31.70
KALGOORLIE-BOULDER AIRPORT,21/12/2020,8.7,0.0, ,30.0,15.1,69,18,5.37,31.88
KALGOORLIE-BOULDER AIRPORT,22/12/2020,8.9,0.0, ,31.2,15.3,67,19,5.28,31.89
KALGOORLIE-BOULDER AIRPORT,23/12/2020,9.7,0.0, ,32.6,17.7,49,15,5.23,31.88
KALGOORLIE-BOULDER AIRPORT,24/12/2020,9.7,0.0, ,35.2,18.5,54,10,4.33,31.86
KALGOORLIE-BOULDER AIRPORT,25/12/2020,9.9,0.0, ,39.5,23.7,31,9,3.43,31.81
KALGOORLIE-BOULDER AIRPORT,26/12/2020,13.2,0.0, ,42.8,26.9,63,8,7.50,22.93
KALGOORLIE-BOULDER AIRPORT,27/12/2020,8.3,0.0, ,27.7,14.9,75,19,7.36,27.12
KALGOORLIE-BOULDER AIRPORT,28/12/2020,8.7,0.0, ,28.3,12.2,59,19,6.33,31.66
KALGOORLIE-BOULDER AIRPORT,29/12/2020,9.8,0.0, ,33.1,15.9,54,14,5.47,31.68
KALGOORLIE-BOULDER AIRPORT,30/12/2020,8.7,0.0, ,32.9,20.5,48,20,6.17,17.39
KALGOORLIE-BOULDER AIRPORT,31/12/2020,8.4,0.8, ,32.4,21.3,62,26,6.96,17.72
Totals:,,273,4.4, ,,,,,, 
