'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for ROCKY GULLY Western Australia for April 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
ROCKY GULLY,01/04/2010,2.2,0.0, ,19.1,10.4,92,75,3.88,13.43
ROCKY GULLY,02/04/2010,2.4,8.8, ,22.2,13.2,94,72,3.54,13.09
ROCKY GULLY,03/04/2010,3.6,3.4, ,21.3,12.6,94,42,3.96,18.18
ROCKY GULLY,04/04/2010,2.6,1.0, ,19.2,11.5,93,72,5.99,16.68
ROCKY GULLY,05/04/2010,2.8,4.0, ,21.7,7.6,96,56,2.79,17.16
ROCKY GULLY,06/04/2010,2.5,0.0, ,21.1,11.4,95,55,1.98,15.08
ROCKY GULLY,07/04/2010,3.3,0.0, ,23.4,11.1,96,48,2.65,19.19
ROCKY GULLY,08/04/2010,3.1,0.2, ,23.9,9.0,96,48,2.28,17.53
ROCKY GULLY,09/04/2010,2.8,0.0, ,21.0,10.4,96,55,2.76,17.55
ROCKY GULLY,10/04/2010,2.5,1.6, ,19.0,10.4,92,61,2.49,16.60
ROCKY GULLY,11/04/2010,3.5,0.4, ,23.9,7.0,96,43,3.39,17.78
ROCKY GULLY,12/04/2010,1.6,3.8, ,15.0,10.8,93,71,3.38,8.04
ROCKY GULLY,13/04/2010,3.2,3.4, ,22.0,8.8,94,44,3.40,17.07
ROCKY GULLY,14/04/2010,3.3,0.0, ,21.0,11.1,88,50,5.23,14.12
ROCKY GULLY,15/04/2010,3.1,1.0, ,21.4,12.2,93,53,4.38,17.07
ROCKY GULLY,16/04/2010,2.4,0.8, ,21.8,10.9,96,63,2.75,14.82
ROCKY GULLY,17/04/2010,2.3,0.0, ,21.3,8.4,96,54,1.85,15.35
ROCKY GULLY,18/04/2010,4.1,0.0, ,26.4,12.0,94,38,3.69,19.04
ROCKY GULLY,19/04/2010,3.9,0.0, ,28.1,12.4,89,39,2.73,18.82
ROCKY GULLY,20/04/2010,3.3,0.0, ,25.2,12.5,95,47,2.85,18.13
ROCKY GULLY,21/04/2010,1.9,0.2, ,17.7,10.4,96,68,2.75,12.29
ROCKY GULLY,22/04/2010,1.9,1.8, ,18.0,10.8,94,54,1.31,13.47
ROCKY GULLY,23/04/2010,2.7,0.6, ,18.6,8.5,94,49,4.12,16.45
ROCKY GULLY,24/04/2010,2.6,0.0, ,19.5,3.8,95,37,2.23,18.06
ROCKY GULLY,25/04/2010,4.2,0.0, ,23.9,6.8,92,18,4.17,16.03
ROCKY GULLY,26/04/2010,2.5,1.4, ,18.6,10.5,94,46,2.88,16.52
ROCKY GULLY,27/04/2010,2.9,0.0, ,21.4,5.2,92,35,2.52,17.67
ROCKY GULLY,28/04/2010,3.1,0.0, ,23.8,4.5,96,30,2.27,17.74
ROCKY GULLY,29/04/2010,3.7,0.0, ,27.7,7.7,93,24,2.75,16.58
ROCKY GULLY,30/04/2010,2.8,0.2, ,22.9,10.3,95,56,4.27,13.98
Totals:,,86.8,32.6, ,,,,,, 
