'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for ROCKY GULLY Western Australia for June 2021,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 July 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
ROCKY GULLY,01/06/2021,0.9,6.0, ,15.9,8.5,95,71,0.77,8.98
ROCKY GULLY,02/06/2021,1.0,0.6, ,17.5,9.1,95,66,0.95,8.23
ROCKY GULLY,03/06/2021,1.1,0.0, ,18.0,8.7,94,70,1.30,9.34
ROCKY GULLY,04/06/2021,1.5,0.4, ,18.2,8.6,95,56,2.59,10.75
ROCKY GULLY,05/06/2021,1.5,0.2, ,19.3,10.0,95,61,2.45,10.46
ROCKY GULLY,06/06/2021,1.4,2.2, ,16.2,11.8,94,58,2.50,8.24
ROCKY GULLY,07/06/2021,1.1,0.4, ,14.0,8.9,81,58,1.56,7.92
ROCKY GULLY,08/06/2021,1.0,0.0, ,12.5,9.0,83,66,1.87,5.84
ROCKY GULLY,09/06/2021,1.8,0.0, ,16.5,9.6,87,61,4.69,4.69
ROCKY GULLY,10/06/2021,1.3,3.6, ,17.7,9.4,94,69,3.63,4.97
ROCKY GULLY,11/06/2021,0.7,6.8, ,15.9,6.4,96,75,0.29,7.64
ROCKY GULLY,12/06/2021,0.9,0.2, ,18.3,8.5,95,63,0.46,9.39
ROCKY GULLY,13/06/2021,1.0,0.0, ,16.5,6.8,95,61,1.30,9.25
ROCKY GULLY,14/06/2021,1.0,11.4, ,11.0,7.8,92,74,3.37,8.32
ROCKY GULLY,15/06/2021,1.0,7.8, ,15.1,6.0,95,67,1.63,7.14
ROCKY GULLY,16/06/2021,0.8,2.8, ,15.9,7.7,95,80,1.29,8.20
ROCKY GULLY,17/06/2021,0.8,4.6, ,15.5,3.4,96,59,0.63,10.33
ROCKY GULLY,18/06/2021,1.1,0.2, ,15.8,4.0,93,57,1.65,10.61
ROCKY GULLY,19/06/2021,1.3,0.2, ,15.5,6.8,87,66,2.98,6.77
ROCKY GULLY,20/06/2021,1.0,8.6, ,15.3,8.7,94,75,3.09,5.60
ROCKY GULLY,21/06/2021,0.7,14.6, ,9.5,6.5,94,87,3.45,7.28
ROCKY GULLY,22/06/2021,0.7,6.2, ,11.0,5.3,95,83,2.01,7.59
ROCKY GULLY,23/06/2021,1.0,5.6, ,14.6,7.0,94,63,1.40,8.86
ROCKY GULLY,24/06/2021,0.8,0.6, ,14.3,6.6,95,59,0.52,9.26
ROCKY GULLY,25/06/2021,1.3,0.2, ,16.8,5.3,89,63,2.36,10.22
ROCKY GULLY,26/06/2021,1.6,0.0, ,16.6,6.4,91,42,2.47,10.68
ROCKY GULLY,27/06/2021,1.8,0.0, ,15.1,8.5,91,53,4.70,7.89
ROCKY GULLY,28/06/2021,1.6,6.0, ,17.1,9.6,92,56,3.52,9.06
ROCKY GULLY,29/06/2021,1.0,9.4, ,12.4,6.7,93,71,2.36,10.61
ROCKY GULLY,30/06/2021,1.2,2.0, ,14.7,4.4,95,62,2.56,9.82
Totals:,,33.9,100.6, ,,,,,, 
