'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SOUTHERN CROSS AIRFIELD Western Australia for March 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SOUTHERN CROSS AIRFIELD,01/03/2010, ,0.0, ,33.9,17.9, , , ,28.58
SOUTHERN CROSS AIRFIELD,02/03/2010,8.4,0.0, ,36.6,17.4,40,8,3.35,28.61
SOUTHERN CROSS AIRFIELD,03/03/2010,9.5,0.0, ,39.3,15.2,59,8,4.13,27.86
SOUTHERN CROSS AIRFIELD,04/03/2010,8.9,0.0, ,30.5,15.6,78,15,7.49,27.28
SOUTHERN CROSS AIRFIELD,05/03/2010,7.0,0.0, ,25.3,10.5,63,25,6.44,27.54
SOUTHERN CROSS AIRFIELD,06/03/2010,7.2,0.0, ,27.6,12.6,64,28,5.96,26.84
SOUTHERN CROSS AIRFIELD,07/03/2010,6.2,0.0, ,28.1,11.8,83,36,4.75,27.07
SOUTHERN CROSS AIRFIELD,08/03/2010,6.6,0.0, ,28.2,14.7,88,29,5.65,25.44
SOUTHERN CROSS AIRFIELD,09/03/2010,6.7,0.0, ,28.4,15.2,80,29,5.36,25.47
SOUTHERN CROSS AIRFIELD,10/03/2010,7.6,0.0, ,30.5,15.5,73,23,5.65,26.33
SOUTHERN CROSS AIRFIELD,11/03/2010,8.6,0.0, ,33.0,18.4,43,17,5.55,22.33
SOUTHERN CROSS AIRFIELD,12/03/2010,9.1,0.0, ,35.3,21.9,34,13,5.05,23.08
SOUTHERN CROSS AIRFIELD,13/03/2010,7.2,0.0, ,33.5,22.2,27,10,4.00,11.57
SOUTHERN CROSS AIRFIELD,14/03/2010,7.9,0.0, ,37.6,23.2,63,16,3.92,22.71
SOUTHERN CROSS AIRFIELD,15/03/2010,10.4,0.0, ,39.9,16.3,49,7,5.24,23.73
SOUTHERN CROSS AIRFIELD,16/03/2010,4.9,1.6, ,24.8,16.0,98,38,6.95,16.67
SOUTHERN CROSS AIRFIELD,17/03/2010,5.8,0.0, ,27.7,12.1,81,37,4.74,24.54
SOUTHERN CROSS AIRFIELD,18/03/2010,6.8,0.0, ,33.7,14.0,86,24,3.76,25.01
SOUTHERN CROSS AIRFIELD,19/03/2010,8.3,0.0, ,37.7,16.6,69,20,4.95,20.74
SOUTHERN CROSS AIRFIELD,20/03/2010,6.6,0.0, ,32.4,15.7,93,27,4.74,22.22
SOUTHERN CROSS AIRFIELD,21/03/2010,3.8,0.0, ,26.5,18.8,98,52,5.44,12.78
SOUTHERN CROSS AIRFIELD,22/03/2010,6.7,7.4, ,33.4,19.4,98,33,5.82,21.21
SOUTHERN CROSS AIRFIELD,23/03/2010,9.0,0.0, ,37.6,21.9,83,15,5.83,22.90
SOUTHERN CROSS AIRFIELD,24/03/2010,9.9,0.0, ,39.6,19.4,51,11,5.33,23.99
SOUTHERN CROSS AIRFIELD,25/03/2010,7.6,0.0, ,33.0,19.5,79,33,6.58,23.69
SOUTHERN CROSS AIRFIELD,26/03/2010,6.0,0.0, ,31.1,17.9,79,35,5.11,18.75
SOUTHERN CROSS AIRFIELD,27/03/2010,6.8,0.0, ,32.8,21.1,68,31,5.80,15.75
SOUTHERN CROSS AIRFIELD,28/03/2010,6.5,0.0, ,26.8,16.4,82,24,6.08,23.82
SOUTHERN CROSS AIRFIELD,29/03/2010,6.0,0.0, ,27.4,12.5,85,25,4.76,24.22
SOUTHERN CROSS AIRFIELD,30/03/2010,7.1,0.0, ,31.2,14.8,59,14,4.37,23.76
SOUTHERN CROSS AIRFIELD,31/03/2010,6.9,0.0, ,31.8,11.5,72,18,4.62,21.09
Totals:,,220,9, ,,,,,, 
