'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SOUTHERN CROSS AIRFIELD Western Australia for June 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SOUTHERN CROSS AIRFIELD,01/06/2009,3.1,0.0, ,22.3,9.4,91,37,4.27,12.88
SOUTHERN CROSS AIRFIELD,02/06/2009,1.9,2.8, ,18.1,11.2,97,52,3.38,8.51
SOUTHERN CROSS AIRFIELD,03/06/2009,1.6,3.8, ,18.2,6.9,98,59,2.25,11.12
SOUTHERN CROSS AIRFIELD,04/06/2009,2.6,2.0, ,14.6,5.1,90,43,7.26,12.74
SOUTHERN CROSS AIRFIELD,05/06/2009,2.5,0.0, ,17.5,7.6,94,49,6.00,10.73
SOUTHERN CROSS AIRFIELD,06/06/2009,1.7,0.0, ,16.3,9.4,98,53,3.17,11.95
SOUTHERN CROSS AIRFIELD,07/06/2009,1.7,0.0, ,17.2,4.4,98,39,1.84,13.83
SOUTHERN CROSS AIRFIELD,08/06/2009,1.3,0.0, ,16.4,2.2,98,56,1.59,12.41
SOUTHERN CROSS AIRFIELD,09/06/2009,2.6,0.0, ,19.4,2.8,98,30,3.29,14.06
SOUTHERN CROSS AIRFIELD,10/06/2009,2.8,0.0, ,21.3,5.2,97,40,4.45,11.18
SOUTHERN CROSS AIRFIELD,11/06/2009,1.5,0.6, ,18.5,11.4,98,65,3.64,6.50
SOUTHERN CROSS AIRFIELD,12/06/2009,1.4,9.2, ,13.8,5.0,98,65,3.87,10.77
SOUTHERN CROSS AIRFIELD,13/06/2009,1.5,0.0, ,13.1,1.3,97,53,3.08,12.98
SOUTHERN CROSS AIRFIELD,14/06/2009,1.2,0.2, ,15.0,-0.5,98,48,1.03,13.81
SOUTHERN CROSS AIRFIELD,15/06/2009,1.3,0.2, ,18.1,0.4,98,48,0.98,13.80
SOUTHERN CROSS AIRFIELD,16/06/2009,1.5,0.0, ,18.1,-0.6,98,32,1.25,13.91
SOUTHERN CROSS AIRFIELD,17/06/2009,2.4,0.0, ,19.5,-0.1,97,26,2.63,13.88
SOUTHERN CROSS AIRFIELD,18/06/2009,2.6,0.0, ,20.5,0.1,91,21,2.53,13.82
SOUTHERN CROSS AIRFIELD,19/06/2009,2.0,0.0, ,15.0,6.5,97,55,6.50,8.16
SOUTHERN CROSS AIRFIELD,20/06/2009,1.7,4.2, ,14.8,3.8,97,62,5.48,12.03
SOUTHERN CROSS AIRFIELD,21/06/2009,2.1,0.6, ,12.7,8.7,97,43,6.13,13.01
SOUTHERN CROSS AIRFIELD,22/06/2009,1.1,0.2, ,13.0,-2.8,97,45,0.94,13.75
SOUTHERN CROSS AIRFIELD,23/06/2009, ,0.0, , ,1.1,97,48,4.09,6.71
SOUTHERN CROSS AIRFIELD,24/06/2009, ,0.0, ,17.7, ,98,46,5.26,9.53
SOUTHERN CROSS AIRFIELD,25/06/2009,1.7,8.4, ,17.7,11.5,98,71,6.82,10.77
SOUTHERN CROSS AIRFIELD,26/06/2009,1.6,0.4, ,15.7,7.1,99,58,4.03,9.82
SOUTHERN CROSS AIRFIELD,27/06/2009,2.5,2.8, ,17.2,9.3,98,52,7.84,12.58
SOUTHERN CROSS AIRFIELD,28/06/2009,2.4,0.2, ,18.1,11.0,98,56,8.29,10.80
SOUTHERN CROSS AIRFIELD,29/06/2009,2.1,0.0, ,17.2,12.9,97,65,10.52,9.36
SOUTHERN CROSS AIRFIELD,30/06/2009,1.1,12.0, ,12.7,5.7,98,79,5.55,10.44
Totals:,,53.5,47.6, ,,,,,, 
