'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SOUTHERN CROSS AIRFIELD Western Australia for January 2022,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 February 2022,,,,,,,,,,
© Copyright Commonwealth of Australia 2022 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SOUTHERN CROSS AIRFIELD,01/01/2022,9.2,0.0, ,32.3,16.6,74,22,6.06,31.04
SOUTHERN CROSS AIRFIELD,02/01/2022,10.0,0.0, ,35.7,15.1,59,14,4.99,31.03
SOUTHERN CROSS AIRFIELD,03/01/2022,11.6,0.0, ,41.6,19.6,52,11,5.80,23.70
SOUTHERN CROSS AIRFIELD,04/01/2022,11.3,0.0, ,38.1,17.4,73,17,6.89,29.16
SOUTHERN CROSS AIRFIELD,05/01/2022,10.8,0.0, ,37.9,18.3,59,13,5.40,30.83
SOUTHERN CROSS AIRFIELD,06/01/2022,10.8,0.0, ,39.7,22.4,37,11,4.49,30.89
SOUTHERN CROSS AIRFIELD,07/01/2022,11.4,0.0, ,37.6,22.2,37,14,5.69,30.86
SOUTHERN CROSS AIRFIELD,08/01/2022,14.1,0.0, ,41.7,22.3,57,8,7.87,29.40
SOUTHERN CROSS AIRFIELD,09/01/2022,9.8,0.0, ,29.5,17.0,69,17,8.74,29.54
SOUTHERN CROSS AIRFIELD,10/01/2022,8.9,0.0, ,30.7,12.7,70,13,5.46,30.72
SOUTHERN CROSS AIRFIELD,11/01/2022,10.6,0.0, ,37.1,16.1,59,13,5.39,30.61
SOUTHERN CROSS AIRFIELD,12/01/2022,15.0,0.0, ,44.6,23.3,28,6,7.10,28.58
SOUTHERN CROSS AIRFIELD,13/01/2022,10.6,0.0, ,37.3,19.6,49,14,5.14,30.53
SOUTHERN CROSS AIRFIELD,14/01/2022,9.7,0.0, ,35.0,16.2,74,17,5.49,30.43
SOUTHERN CROSS AIRFIELD,15/01/2022,10.7,0.0, ,36.9,17.2,63,12,5.68,30.27
SOUTHERN CROSS AIRFIELD,16/01/2022,11.8,0.0, ,35.9,17.5,62,22,9.15,29.72
SOUTHERN CROSS AIRFIELD,17/01/2022,9.6,0.0, ,35.3,16.8,68,25,5.91,29.63
SOUTHERN CROSS AIRFIELD,18/01/2022,10.2,0.0, ,36.9,21.3,56,16,5.20,29.84
SOUTHERN CROSS AIRFIELD,19/01/2022,10.1,0.0, ,35.5,19.6,40,10,4.83,29.90
SOUTHERN CROSS AIRFIELD,20/01/2022,10.5,0.0, ,38.2,18.9,40,7,4.53,30.00
SOUTHERN CROSS AIRFIELD,21/01/2022,11.0,0.0, ,39.0,18.9,51,6,5.00,29.73
SOUTHERN CROSS AIRFIELD,22/01/2022,10.5,0.0, ,39.1,19.0,59,5,4.59,29.54
SOUTHERN CROSS AIRFIELD,23/01/2022,9.0,0.0, ,39.2,20.9,51,10,3.20,29.65
SOUTHERN CROSS AIRFIELD,24/01/2022,10.1,0.0, ,32.1,18.0,71,19,8.26,29.53
SOUTHERN CROSS AIRFIELD,25/01/2022,8.0,0.0, ,29.2,15.4,69,27,7.12,24.72
SOUTHERN CROSS AIRFIELD,26/01/2022,7.9,0.0, ,30.9,14.0,77,23,5.00,28.25
SOUTHERN CROSS AIRFIELD,27/01/2022,9.2,0.0, ,32.6,16.0,79,22,6.79,29.15
SOUTHERN CROSS AIRFIELD,28/01/2022,9.5,0.0, ,35.1,16.3,75,22,6.04,29.07
SOUTHERN CROSS AIRFIELD,29/01/2022,10.4,0.0, ,38.2,23.3,40,15,4.90,28.60
SOUTHERN CROSS AIRFIELD,30/01/2022,11.0,0.0, ,41.1,25.5,45,11,5.06,26.19
SOUTHERN CROSS AIRFIELD,31/01/2022,9.9,0.0, ,32.2,18.5,76,27,9.66,28.49
Totals:,,323.2,0, ,,,,,, 
