'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SOUTHERN CROSS AIRFIELD Western Australia for January 2020,,,,,,,,,,
Issued at 22:30 GMT on Friday 31 January 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SOUTHERN CROSS AIRFIELD,01/01/2020,12.1,0.0, ,41.9,18.5,54,8,5.20,31.64
SOUTHERN CROSS AIRFIELD,02/01/2020, ,0.0, , ,18.4,75,17,6.93,31.57
SOUTHERN CROSS AIRFIELD,03/01/2020,8.2, , ,25.0,15.6,70,15,7.41,29.66
SOUTHERN CROSS AIRFIELD,04/01/2020,8.1,0.0, ,27.7,10.4,60,16,5.11,31.65
SOUTHERN CROSS AIRFIELD,05/01/2020,9.7,0.0, ,32.7,13.7,37,11,4.95,31.61
SOUTHERN CROSS AIRFIELD,06/01/2020,9.3,0.0, ,38.0,16.7,32,8,3.21,31.67
SOUTHERN CROSS AIRFIELD,07/01/2020,10.5,0.0, ,41.8,17.5,39,7,3.63,31.55
SOUTHERN CROSS AIRFIELD,08/01/2020,12.1,0.0, ,43.3,20.4,54,10,5.48,26.71
SOUTHERN CROSS AIRFIELD,09/01/2020,10.4,0.0, ,33.9,19.0,69,18,8.21,24.86
SOUTHERN CROSS AIRFIELD,10/01/2020,10.1,0.0, ,30.9,13.9,69,13,7.74,31.15
SOUTHERN CROSS AIRFIELD,11/01/2020,10.0,0.0, ,33.4,16.1,58,19,6.36,30.97
SOUTHERN CROSS AIRFIELD,12/01/2020,9.5,0.0, ,36.0,20.6,46,22,4.83,28.17
SOUTHERN CROSS AIRFIELD,13/01/2020,10.6,0.0, ,38.8,17.2,72,19,5.74,29.19
SOUTHERN CROSS AIRFIELD,14/01/2020,9.1,0.0, ,38.1,21.8,79,33,6.40,23.37
SOUTHERN CROSS AIRFIELD,15/01/2020,5.1,3.8, ,28.9,19.9,82,50,6.91,11.38
SOUTHERN CROSS AIRFIELD,16/01/2020,8.4,0.0, ,36.7,19.1,81,29,3.77,30.31
SOUTHERN CROSS AIRFIELD,17/01/2020,6.3,0.4, ,34.3,23.5,85,39,4.15,19.01
SOUTHERN CROSS AIRFIELD,18/01/2020,5.5,5.0, ,27.3,19.3,90,43,6.58,17.92
SOUTHERN CROSS AIRFIELD,19/01/2020,7.7,0.0, ,29.4,13.1,82,26,5.11,30.96
SOUTHERN CROSS AIRFIELD,20/01/2020,8.1,0.0, ,34.0,16.9,58,19,3.33,30.19
SOUTHERN CROSS AIRFIELD,21/01/2020,10.1,0.0, ,33.3,17.6,57,16,6.27,30.50
SOUTHERN CROSS AIRFIELD,22/01/2020,8.0,0.0, ,28.5,13.5,65,27,6.09,30.08
SOUTHERN CROSS AIRFIELD,23/01/2020,8.8,0.0, ,31.8,15.7,65,18,5.14,30.16
SOUTHERN CROSS AIRFIELD,24/01/2020,7.7,0.0, ,34.6,15.1,75,8,2.78,29.52
SOUTHERN CROSS AIRFIELD,25/01/2020,9.6,0.0, ,38.0,19.0,74,8,4.22,29.13
SOUTHERN CROSS AIRFIELD,26/01/2020,11.7,0.0, ,40.7,20.4,64,8,5.55,29.92
SOUTHERN CROSS AIRFIELD,27/01/2020,11.6,0.0, ,44.1,20.6,65,6,4.63,29.67
SOUTHERN CROSS AIRFIELD,28/01/2020,12.2,0.0, ,45.8,21.7,56,6,4.70,29.72
SOUTHERN CROSS AIRFIELD,29/01/2020,11.1,0.0, ,42.2,21.8,51,9,4.61,29.23
SOUTHERN CROSS AIRFIELD,30/01/2020,9.4,0.0, ,30.3,18.8,64,22,7.73,28.57
SOUTHERN CROSS AIRFIELD,31/01/2020,7.5,0.0, ,26.8,13.2,72,18,5.31,28.93
Totals:,,278.5,9.2, ,,,,,, 
