'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SOUTHERN CROSS AIRFIELD Western Australia for March 2012,,,,,,,,,,
Issued at 22:33 GMT on Sunday 01 April 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SOUTHERN CROSS AIRFIELD,01/03/2012,6.4,0.0, ,25.9,12.2,79,31,6.09,26.05
SOUTHERN CROSS AIRFIELD,02/03/2012,6.5,0.0, ,26.1,12.2,64,20,4.39,26.22
SOUTHERN CROSS AIRFIELD,03/03/2012,6.6,0.0, ,28.6,13.8,69,18,3.99,25.20
SOUTHERN CROSS AIRFIELD,04/03/2012,6.8,0.0, ,32.9,12.8,45,12,2.94,25.04
SOUTHERN CROSS AIRFIELD,05/03/2012,8.7,0.0, ,34.8,14.7,34,11,4.49,24.53
SOUTHERN CROSS AIRFIELD,06/03/2012,9.8,0.0, ,34.9,19.1,32,10,5.60,24.99
SOUTHERN CROSS AIRFIELD,07/03/2012,9.4,0.0, ,38.2,20.2,62,8,4.87,24.16
SOUTHERN CROSS AIRFIELD,08/03/2012,9.0,0.0, ,35.6,17.3,84,16,6.06,23.54
SOUTHERN CROSS AIRFIELD,09/03/2012,8.4,0.0, ,36.5,15.2,81,13,4.63,23.20
SOUTHERN CROSS AIRFIELD,10/03/2012,9.0,0.0, ,37.9,17.4,42,10,4.37,23.29
SOUTHERN CROSS AIRFIELD,11/03/2012,8.8,0.0, ,38.2,14.8,36,7,3.98,23.93
SOUTHERN CROSS AIRFIELD,12/03/2012,8.4,0.0, ,39.7,16.3,27,6,3.44,23.56
SOUTHERN CROSS AIRFIELD,13/03/2012,8.3,0.0, ,31.1,19.9,75,18,7.47,19.64
SOUTHERN CROSS AIRFIELD,14/03/2012,6.7,0.0, ,28.1,13.4,84,21,5.60,23.54
SOUTHERN CROSS AIRFIELD,15/03/2012,6.8,0.0, ,26.2,12.5,74,24,6.87,23.09
SOUTHERN CROSS AIRFIELD,16/03/2012,7.2,0.0, ,28.0,11.7,70,17,5.82,23.74
SOUTHERN CROSS AIRFIELD,17/03/2012,8.5,0.0, ,30.5,14.0,55,17,6.77,23.32
SOUTHERN CROSS AIRFIELD,18/03/2012,3.7,0.0, ,20.8,18.1,100,31,7.03,6.50
SOUTHERN CROSS AIRFIELD,19/03/2012,3.6,21.0, ,24.8,16.0,100,51,6.74,10.35
SOUTHERN CROSS AIRFIELD,20/03/2012,3.6,0.4, ,20.8,13.5,91,48,7.00,11.53
SOUTHERN CROSS AIRFIELD,21/03/2012,3.0,0.0, ,18.6,11.9,89,50,5.82,9.21
SOUTHERN CROSS AIRFIELD,22/03/2012,4.6,0.0, ,21.3,14.5,64,39,5.58,15.02
SOUTHERN CROSS AIRFIELD,23/03/2012,4.8,0.0, ,22.2,14.5,68,39,5.45,18.35
SOUTHERN CROSS AIRFIELD,24/03/2012,5.2,0.0, ,25.4,11.5,80,30,4.88,19.20
SOUTHERN CROSS AIRFIELD,25/03/2012,3.6,0.0, ,25.8,16.2,100,35,4.00,9.40
SOUTHERN CROSS AIRFIELD,26/03/2012,3.8,1.8, ,28.8,17.8,99,39,2.02,17.41
SOUTHERN CROSS AIRFIELD,27/03/2012,5.2,0.0, ,33.0,15.0,100,24,2.98,18.43
SOUTHERN CROSS AIRFIELD,28/03/2012,6.2,0.0, ,29.7,16.2,75,35,5.63,20.11
SOUTHERN CROSS AIRFIELD,29/03/2012,7.4,0.0, ,34.1,16.7,76,23,5.55,18.65
SOUTHERN CROSS AIRFIELD,30/03/2012,5.5,0.0, ,24.0,14.8,78,25,5.66,20.20
SOUTHERN CROSS AIRFIELD,31/03/2012,5.0,0.0, ,28.3,9.0,76,21,3.11,19.57
Totals:,,200.5,23.2, ,,,,,, 
