'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SOUTHERN CROSS AIRFIELD Western Australia for June 2018,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 July 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SOUTHERN CROSS AIRFIELD,01/06/2018,1.9,1.4, ,18.0,4.6,97,44,2.54,11.22
SOUTHERN CROSS AIRFIELD,02/06/2018,2.0,0.0, ,20.5,2.1,91,43,2.15,12.63
SOUTHERN CROSS AIRFIELD,03/06/2018, ,0.0, , ,7.3,89,25,3.58,12.23
SOUTHERN CROSS AIRFIELD,04/06/2018, , , ,22.6, ,68,22,4.38,7.57
SOUTHERN CROSS AIRFIELD,05/06/2018,3.1,0.2, ,19.0,13.7,96,44,8.98,4.38
SOUTHERN CROSS AIRFIELD,06/06/2018,1.4,9.8, ,16.3,8.6,97,66,2.94,10.21
SOUTHERN CROSS AIRFIELD,07/06/2018,1.3,0.2, ,16.9,4.3,98,59,1.87,8.75
SOUTHERN CROSS AIRFIELD,08/06/2018,1.2,11.8, ,14.8,6.9,99,58,1.25,11.23
SOUTHERN CROSS AIRFIELD,09/06/2018,2.1,0.2, ,17.6,2.2,98,46,3.73,11.12
SOUTHERN CROSS AIRFIELD,10/06/2018,2.9,0.0, ,19.8,6.9,90,52,7.22,9.85
SOUTHERN CROSS AIRFIELD,11/06/2018,1.4,0.4, ,15.5,3.2,96,47,1.90,10.18
SOUTHERN CROSS AIRFIELD,12/06/2018,1.8,0.0, ,16.8,9.5,88,55,3.46,9.70
SOUTHERN CROSS AIRFIELD,13/06/2018,1.7,0.0, ,15.3,6.0,98,46,2.85,11.95
SOUTHERN CROSS AIRFIELD,14/06/2018,1.3,0.0, ,17.6,3.1,94,44,1.02,12.02
SOUTHERN CROSS AIRFIELD,15/06/2018,1.5,0.0, ,18.5,2.7,95,42,1.46,11.05
SOUTHERN CROSS AIRFIELD,16/06/2018,2.6,0.0, ,20.0,5.2,91,35,3.60,12.07
SOUTHERN CROSS AIRFIELD,17/06/2018, ,0.0, , ,6.0,79,25,5.38,12.23
SOUTHERN CROSS AIRFIELD,18/06/2018, , , ,14.2, ,93,31,5.50,4.45
SOUTHERN CROSS AIRFIELD,19/06/2018,1.3,10.4, ,15.0,2.4,96,63,2.36,11.75
SOUTHERN CROSS AIRFIELD,20/06/2018,1.0,0.0, ,15.5,3.2,97,71,1.73,7.20
SOUTHERN CROSS AIRFIELD,21/06/2018,1.2,0.6, ,17.7,5.3,99,56,0.99,10.28
SOUTHERN CROSS AIRFIELD,22/06/2018,1.2,0.2, ,18.4,3.5,99,43,0.75,12.23
SOUTHERN CROSS AIRFIELD,23/06/2018,1.3,0.0, ,18.5,2.8,98,45,1.06,11.06
SOUTHERN CROSS AIRFIELD,24/06/2018,1.9,0.2, ,18.0,3.7,97,38,2.54,11.92
SOUTHERN CROSS AIRFIELD,25/06/2018,2.2,0.0, ,16.8,2.4,92,37,3.32,12.27
SOUTHERN CROSS AIRFIELD,26/06/2018,2.3,0.0, ,17.2,4.9,82,41,3.82,8.12
SOUTHERN CROSS AIRFIELD,27/06/2018,2.8,0.0, ,20.3,6.7,97,28,3.99,9.68
SOUTHERN CROSS AIRFIELD,28/06/2018,1.7,7.0, ,14.5,9.5,98,52,3.66,12.22
SOUTHERN CROSS AIRFIELD,29/06/2018,1.1,0.0, ,14.3,0.3,97,49,0.93,12.33
SOUTHERN CROSS AIRFIELD,30/06/2018,1.7,0.2, ,16.6,0.2,97,34,1.94,12.34
Totals:,,45.9,42.6, ,,,,,, 
