'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SOUTHERN CROSS AIRFIELD Western Australia for June 2011,,,,,,,,,,
Issued at 22:34 GMT on Friday 01 July 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SOUTHERN CROSS AIRFIELD,01/06/2011,2.6,0.0, ,21.0,5.8,98,49,4.75,11.31
SOUTHERN CROSS AIRFIELD,02/06/2011,1.7,0.2, ,18.9,13.4,98,69,4.73,8.49
SOUTHERN CROSS AIRFIELD,03/06/2011,2.6,0.0, ,17.4,11.7,79,37,3.75,12.71
SOUTHERN CROSS AIRFIELD,04/06/2011,2.0,0.0, ,16.5,6.4,97,45,3.66,12.28
SOUTHERN CROSS AIRFIELD,05/06/2011,1.9,0.0, ,15.6,8.7,82,56,3.91,10.28
SOUTHERN CROSS AIRFIELD,06/06/2011,2.8,1.0, ,17.5,5.9,98,29,4.89,13.79
SOUTHERN CROSS AIRFIELD,07/06/2011,2.3,0.0, ,16.3,4.0,98,43,4.94,13.06
SOUTHERN CROSS AIRFIELD,08/06/2011,2.8,0.0, ,18.2,7.9,97,44,6.78,11.61
SOUTHERN CROSS AIRFIELD,09/06/2011,2.6,0.4, ,17.8,8.9,98,39,5.12,13.93
SOUTHERN CROSS AIRFIELD,10/06/2011,2.4,0.0, ,17.1,3.0,98,41,4.69,13.65
SOUTHERN CROSS AIRFIELD,11/06/2011,2.8,0.0, ,17.3,5.7,97,37,5.65,13.64
SOUTHERN CROSS AIRFIELD,12/06/2011,2.7,0.0, ,17.4,3.8,97,34,5.01,13.77
SOUTHERN CROSS AIRFIELD,13/06/2011,2.8,0.0, ,16.7,2.0,93,33,5.17,12.68
SOUTHERN CROSS AIRFIELD,14/06/2011,2.7,0.0, ,15.1,8.1,93,30,5.94,6.49
SOUTHERN CROSS AIRFIELD,15/06/2011,1.4,2.8, ,16.6,9.0,98,75,4.80,9.42
SOUTHERN CROSS AIRFIELD,16/06/2011, ,5.2, , ,8.4,98,57,2.76,11.03
SOUTHERN CROSS AIRFIELD,17/06/2011, , , ,18.1, ,98,47,1.22,12.77
SOUTHERN CROSS AIRFIELD,18/06/2011,2.6,0.0, ,20.3,5.2,98,44,4.70,12.28
SOUTHERN CROSS AIRFIELD,19/06/2011,1.9,0.2, ,18.1,5.2,98,54,3.84,12.19
SOUTHERN CROSS AIRFIELD,20/06/2011,2.3,0.0, ,19.9,10.2,98,55,5.44,10.50
SOUTHERN CROSS AIRFIELD,21/06/2011,1.8,0.0, ,17.0,12.5,96,51,3.39,10.82
SOUTHERN CROSS AIRFIELD,22/06/2011,1.6,0.0, ,18.6,0.9,97,41,1.56,13.52
SOUTHERN CROSS AIRFIELD,23/06/2011,2.3,0.0, ,21.9,0.7,94,33,2.38,13.33
SOUTHERN CROSS AIRFIELD,24/06/2011,4.1,0.0, ,23.2,1.2,85,22,4.93,13.42
SOUTHERN CROSS AIRFIELD,25/06/2011,2.7,0.2, ,18.5,11.0,96,39,5.24,12.83
SOUTHERN CROSS AIRFIELD,26/06/2011,1.9,0.0, ,19.1,2.9,87,33,1.98,13.35
SOUTHERN CROSS AIRFIELD,27/06/2011,3.4,0.0, ,22.3,1.9,82,34,4.75,12.64
SOUTHERN CROSS AIRFIELD,28/06/2011,4.4,0.0, ,21.9,11.4,97,24,8.32,8.23
SOUTHERN CROSS AIRFIELD,29/06/2011,1.3,7.8, ,17.2,11.3,98,67,1.80,10.38
SOUTHERN CROSS AIRFIELD,30/06/2011,2.9,0.2, ,19.9,7.9,98,39,5.34,11.94
Totals:,,69.3,18, ,,,,,, 
