'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SOUTHERN CROSS AIRFIELD Western Australia for September 2010,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 October 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SOUTHERN CROSS AIRFIELD,01/09/2010,2.1,13.6, ,13.9,9.0,98,62,6.96,11.27
SOUTHERN CROSS AIRFIELD,02/09/2010,2.9,0.6, ,14.9,3.6,97,44,6.11,16.75
SOUTHERN CROSS AIRFIELD,03/09/2010,2.3,0.0, ,14.8,3.4,98,51,3.41,15.05
SOUTHERN CROSS AIRFIELD,04/09/2010,2.6,0.2, ,17.7,1.1,98,46,2.35,17.29
SOUTHERN CROSS AIRFIELD,05/09/2010,2.9,0.0, ,18.7,1.4,98,36,1.89,21.03
SOUTHERN CROSS AIRFIELD,06/09/2010,3.4,0.0, ,21.0,3.6,97,31,2.30,20.74
SOUTHERN CROSS AIRFIELD,07/09/2010,5.9,0.0, ,23.9,3.4,92,20,6.76,21.44
SOUTHERN CROSS AIRFIELD,08/09/2010,3.6,0.4, ,17.2,7.0,93,37,6.66,15.38
SOUTHERN CROSS AIRFIELD,09/09/2010,3.0,0.0, ,16.9,8.7,97,45,4.78,16.00
SOUTHERN CROSS AIRFIELD,10/09/2010,3.1,0.0, ,19.2,0.5,97,30,1.84,22.05
SOUTHERN CROSS AIRFIELD,11/09/2010,4.2,0.0, ,22.5,0.5,91,28,3.26,22.42
SOUTHERN CROSS AIRFIELD,12/09/2010,3.7,0.0, ,16.9,4.2,97,31,6.58,15.31
SOUTHERN CROSS AIRFIELD,13/09/2010,3.3,0.0, ,17.0,-2.2,97,33,3.02,22.10
SOUTHERN CROSS AIRFIELD,14/09/2010,3.7,0.0, ,19.3,0.3,97,26,2.84,22.87
SOUTHERN CROSS AIRFIELD,15/09/2010,3.0,0.0, ,21.3,4.9,87,24,3.43,1.00
SOUTHERN CROSS AIRFIELD,16/09/2010,4.5,0.0, ,20.5,7.7,81,28,5.09,18.45
SOUTHERN CROSS AIRFIELD,17/09/2010, ,0.0, ,18.3,8.1,97,32,5.24, 
SOUTHERN CROSS AIRFIELD,18/09/2010,4.2,0.0, ,18.1,4.3,88,28,4.82,22.82
SOUTHERN CROSS AIRFIELD,19/09/2010,4.8,0.0, ,20.5,4.2,81,28,4.98,23.99
SOUTHERN CROSS AIRFIELD,20/09/2010,5.2,0.0, ,21.7,5.4,79,18,4.57,24.18
SOUTHERN CROSS AIRFIELD,21/09/2010,4.9,0.0, ,22.1,3.6,69,20,3.64,24.08
SOUTHERN CROSS AIRFIELD,22/09/2010,5.2,0.0, ,23.8,4.6,59,16,3.32,24.52
SOUTHERN CROSS AIRFIELD,23/09/2010,4.8,0.0, ,26.9,3.2,57,13,2.08,24.26
SOUTHERN CROSS AIRFIELD,24/09/2010,6.4,0.0, ,29.0,5.8,56,9,3.59,22.59
SOUTHERN CROSS AIRFIELD,25/09/2010,5.2,0.0, ,28.8,5.9,92,16,2.44,24.71
SOUTHERN CROSS AIRFIELD,26/09/2010,6.5,0.0, ,28.9,5.9,61,18,4.07,24.79
SOUTHERN CROSS AIRFIELD,27/09/2010,5.3,0.0, ,24.0,10.5,84,27,4.73,22.67
SOUTHERN CROSS AIRFIELD,28/09/2010,5.9,0.0, ,24.4,7.9,76,26,5.18,25.26
SOUTHERN CROSS AIRFIELD,29/09/2010,6.7,0.0, ,26.2,9.8,49,16,4.90,24.03
SOUTHERN CROSS AIRFIELD,30/09/2010,7.4,0.0, ,26.7,16.6,37,18,6.31,15.36
Totals:,,126.7,14.8, ,,,,,, 
