'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for LEINSTER AERO Western Australia for December 2015,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 January 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
LEINSTER AERO,01/12/2015,10.5,0.0, ,32.1,18.6,47,19,7.29,31.10
LEINSTER AERO,02/12/2015,6.3,0.0, ,31.9,21.1,98,19,5.38,13.27
LEINSTER AERO,03/12/2015,10.6,3.0, ,37.6,18.9,92,13,6.31,29.26
LEINSTER AERO,04/12/2015,11.2,0.0, ,38.7,20.2,72,10,6.19,27.91
LEINSTER AERO,05/12/2015,10.9,0.0, ,33.2,21.6,55,10,6.65,31.85
LEINSTER AERO,06/12/2015,8.7,0.0, ,28.3,13.4,46,10,4.87,33.30
LEINSTER AERO,07/12/2015,8.5,0.0, ,31.1,16.8,62,14,4.08,32.54
LEINSTER AERO,08/12/2015,8.9,0.0, ,34.0,17.6,34,9,3.40,32.69
LEINSTER AERO,09/12/2015,9.8,0.0, ,39.0,17.0,28,6,3.43,32.50
LEINSTER AERO,10/12/2015,10.6,0.0, ,38.3,22.2,35,7,4.30,32.20
LEINSTER AERO,11/12/2015,10.6,0.0, ,36.5,20.0,55,11,5.15,32.09
LEINSTER AERO,12/12/2015,12.3,0.0, ,42.0,23.2,33,9,5.72,26.97
LEINSTER AERO,13/12/2015,10.8,0.0, ,39.9,25.2,28,8,4.41,29.56
LEINSTER AERO,14/12/2015,10.3,0.0, ,38.6,23.0,43,13,4.23,31.76
LEINSTER AERO,15/12/2015,10.6,0.0, ,40.1,24.9,29,11,4.14,30.90
LEINSTER AERO,16/12/2015,11.9,0.0, ,43.0,27.0,19,7,4.71,29.99
LEINSTER AERO,17/12/2015,12.7,0.0, ,43.9,27.4,27,7,5.62,26.03
LEINSTER AERO,18/12/2015,12.4,0.0, ,43.8,24.9,42,9,5.11,31.26
LEINSTER AERO,19/12/2015,12.1,0.0, ,37.5,24.2,29,10,5.96,32.26
LEINSTER AERO,20/12/2015,10.9,0.0, ,33.9,21.1,45,21,6.99,31.25
LEINSTER AERO,21/12/2015,9.8,0.0, ,39.2,23.1,99,19,5.90,26.82
LEINSTER AERO,22/12/2015,8.1,25.0, ,32.9,20.8,90,38,7.08,27.64
LEINSTER AERO,23/12/2015,9.2,0.0, ,38.2,20.8,95,25,4.75,29.79
LEINSTER AERO,24/12/2015,9.2,12.4, ,39.4,21.9,94,18,3.87,30.13
LEINSTER AERO,25/12/2015,9.9,0.0, ,32.8,22.4,62,27,6.94,31.45
LEINSTER AERO,26/12/2015,9.5,0.0, ,30.9,17.6,48,15,5.50,32.55
LEINSTER AERO,27/12/2015,9.5,0.0, ,35.4,18.2,40,9,3.80,33.06
LEINSTER AERO,28/12/2015,10.3,0.0, ,37.8,19.9,35,4,3.91,33.72
LEINSTER AERO,29/12/2015,10.6,0.0, ,41.0,21.7,28,4,3.70,32.88
LEINSTER AERO,30/12/2015,11.5,0.0, ,42.6,26.0,13,3,4.56,27.03
LEINSTER AERO,31/12/2015,12.2,0.0, ,39.6,24.4,47,9,6.64,26.28
Totals:,,320.4,40.4, ,,,,,, 
