'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KUNUNURRA AERO Western Australia for July 2013,,,,,,,,,,
Issued at 22:30 GMT on Thursday 01 August 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KUNUNURRA AERO,01/07/2013,8.1,0.0, ,27.5,20.4,30,10,5.89,21.98
KUNUNURRA AERO,02/07/2013,6.1,0.0, ,27.5,15.2,74,9,4.00,22.92
KUNUNURRA AERO,03/07/2013,5.5,0.0, ,28.2,8.8,83,9,3.05,22.91
KUNUNURRA AERO,04/07/2013,4.7,0.0, ,29.5,8.3,86,11,2.00,22.91
KUNUNURRA AERO,05/07/2013,5.0,0.0, ,30.8,8.7,84,7,2.06,22.78
KUNUNURRA AERO,06/07/2013,4.9,0.0, ,32.3,10.5,81,13,1.95,22.47
KUNUNURRA AERO,07/07/2013,7.1,0.0, ,33.3,17.3,45,15,4.08,21.70
KUNUNURRA AERO,08/07/2013,6.6,0.0, ,35.0,23.5,59,17,3.38,21.52
KUNUNURRA AERO,09/07/2013,6.7,0.0, ,34.0,22.3,47,23,4.06,19.72
KUNUNURRA AERO,10/07/2013,6.0,0.0, ,33.1,17.1,66,26,3.34,22.03
KUNUNURRA AERO,11/07/2013,5.7,0.0, ,32.9,16.8,75,26,3.03,21.96
KUNUNURRA AERO,12/07/2013,4.9,0.0, ,33.7,17.6,83,28,2.08,21.73
KUNUNURRA AERO,13/07/2013,4.7,0.0, ,34.7,17.1,91,27,1.78,21.62
KUNUNURRA AERO,14/07/2013,5.1,0.0, ,35.1,16.6,96,18,1.80,22.67
KUNUNURRA AERO,15/07/2013,5.3,0.0, ,35.6,14.6,87,17,1.95,22.89
KUNUNURRA AERO,16/07/2013,5.5,0.0, ,34.6,14.9,87,17,2.22,22.97
KUNUNURRA AERO,17/07/2013,5.0,0.0, ,33.9,15.1,85,17,1.76,22.97
KUNUNURRA AERO,18/07/2013,4.8,0.0, ,33.7,13.8,91,19,1.72,22.51
KUNUNURRA AERO,19/07/2013,5.3,0.0, ,31.6,16.5,86,15,2.37,23.10
KUNUNURRA AERO,20/07/2013,6.2,0.0, ,32.1,16.5,71,16,3.23,23.34
KUNUNURRA AERO,21/07/2013,6.2,0.0, ,31.1,18.8,60,20,3.65,21.95
KUNUNURRA AERO,22/07/2013,6.4,0.0, ,31.4,18.1,64,16,3.46,23.35
KUNUNURRA AERO,23/07/2013,9.3,0.0, ,31.1,17.3,24,12,6.24,24.21
KUNUNURRA AERO,24/07/2013,7.8,0.0, ,26.6,18.0,47,5,5.34,25.05
KUNUNURRA AERO,25/07/2013,6.7,0.0, ,27.8,11.5,69,6,3.94,25.31
KUNUNURRA AERO,26/07/2013,5.7,0.0, ,28.6,8.2,76,5,2.62,25.43
KUNUNURRA AERO,27/07/2013,4.8,0.0, ,31.4,6.4,87,8,1.46,24.75
KUNUNURRA AERO,28/07/2013,4.9,0.0, ,33.1,10.3,83,13,1.55,24.18
KUNUNURRA AERO,29/07/2013,5.0,0.0, ,34.0,13.0,84,17,1.71,23.07
KUNUNURRA AERO,30/07/2013,5.1,0.0, ,34.2,14.6,85,15,1.83,22.97
KUNUNURRA AERO,31/07/2013,6.2,0.0, ,33.4,14.4,76,12,2.61,24.64
Totals:,,181.3,0, ,,,,,, 
