'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for LEARMONTH AIRPORT Western Australia for April 2013,,,,,,,,,,
Issued at 22:38 GMT on Wednesday 01 May 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
LEARMONTH AIRPORT,01/04/2013,6.2,0.0,54.8,32.0,21.9,88,37,3.48,25.52
LEARMONTH AIRPORT,02/04/2013,8.1,0.0,7.8,37.1,19.4,97,15,4.22,26.13
LEARMONTH AIRPORT,03/04/2013,7.3,0.0,11.6,31.9,22.1,79,28,5.78,22.93
LEARMONTH AIRPORT,04/04/2013,7.1,0.0,6.6,35.9,21.0,76,28,3.65,25.09
LEARMONTH AIRPORT,05/04/2013,7.4,0.0, ,34.9,23.3,78,24,4.56,23.20
LEARMONTH AIRPORT,06/04/2013,7.7,0.0, ,34.8,22.3,77,25,4.66,25.01
LEARMONTH AIRPORT,07/04/2013,7.1,0.0,29.6,34.4,22.6,82,39,5.15,24.43
LEARMONTH AIRPORT,08/04/2013,7.7,0.0,8.2,36.5,23.7,81,17,4.04,24.73
LEARMONTH AIRPORT,09/04/2013,6.4,0.0,8.2,34.0,23.7,82,41,3.91,24.15
LEARMONTH AIRPORT,10/04/2013,5.7,0.0,8.4,35.5,24.6,89,29,3.17,18.82
LEARMONTH AIRPORT,11/04/2013,6.7,0.0,7.8,35.4,24.5,86,23,4.35,19.00
LEARMONTH AIRPORT,12/04/2013,4.8,0.0, ,31.3,21.7,93,59,4.08,20.52
LEARMONTH AIRPORT,13/04/2013,5.1,0.0, ,31.5,20.1,98,53,3.45,23.45
LEARMONTH AIRPORT,14/04/2013,7.5,0.0, ,36.1,21.6,95,18,4.51,23.62
LEARMONTH AIRPORT,15/04/2013,9.0,0.0,29.0,39.2,23.5,87,15,5.25,23.61
LEARMONTH AIRPORT,16/04/2013,6.8,0.0,9.6,34.8,23.5,84,30,4.09,23.70
LEARMONTH AIRPORT,17/04/2013,5.5,0.0,8.8,33.8,21.1,93,40,3.32,21.57
LEARMONTH AIRPORT,18/04/2013,6.4,0.0,8.0,35.9,21.6,98,23,3.32,23.09
LEARMONTH AIRPORT,19/04/2013,7.1,0.0, ,35.7,20.5,98,21,4.37,22.80
LEARMONTH AIRPORT,20/04/2013,8.9,0.0, ,37.2,21.1,90,17,6.19,23.04
LEARMONTH AIRPORT,21/04/2013,8.7,0.0,27.0,34.9,20.0,79,22,6.91,22.66
LEARMONTH AIRPORT,22/04/2013,8.7,0.0,10.8,32.7,16.3,69,10,6.34,22.98
LEARMONTH AIRPORT,23/04/2013,7.5,0.0,11.2,33.6,16.6,63,13,4.33,23.41
LEARMONTH AIRPORT,24/04/2013,5.9,0.0,9.0,31.1,14.9,75,29,3.95,22.25
LEARMONTH AIRPORT,25/04/2013,4.7,0.0,7.4,32.8,19.8,84,42,2.70,19.28
LEARMONTH AIRPORT,26/04/2013,4.3,0.0, ,30.6,20.8,87,49,3.29,17.36
LEARMONTH AIRPORT,27/04/2013,4.2,0.0, ,30.5,20.0,84,52,3.13,17.26
LEARMONTH AIRPORT,28/04/2013,5.3,0.0, ,31.0,20.1,86,43,4.03,21.26
LEARMONTH AIRPORT,29/04/2013,6.1,0.0,25.2,32.6,18.8,83,32,4.27,21.67
LEARMONTH AIRPORT,30/04/2013,6.6,0.0,7.6,34.4,19.7,83,24,4.19,21.57
Totals:,,200.5,0,296.6,,,,,, 
