'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for YAMPI SOUND (DEFENCE) Western Australia for June 2021,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 July 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
YAMPI SOUND (DEFENCE),01/06/2021,3.0, , ,32.8,17.6,94,43,0.97,14.44
YAMPI SOUND (DEFENCE),02/06/2021,3.6, , ,33.7,21.1,94,30,1.04,18.33
YAMPI SOUND (DEFENCE),03/06/2021,3.8, , ,33.3,20.6,70,26,1.36,17.59
YAMPI SOUND (DEFENCE),04/06/2021,3.9, , ,33.5,19.0,71,20,1.65,16.12
YAMPI SOUND (DEFENCE),05/06/2021,4.4, , ,33.5,22.4,54,24,1.88,18.36
YAMPI SOUND (DEFENCE),06/06/2021,3.4, , ,33.3,17.9,85,21,1.01,17.95
YAMPI SOUND (DEFENCE),07/06/2021,3.2, , ,33.1,15.5,97,30,0.98,16.99
YAMPI SOUND (DEFENCE),08/06/2021,3.3, , ,33.5,14.1,99,19,0.94,18.61
YAMPI SOUND (DEFENCE),09/06/2021,3.7, , ,33.4,10.2,90,15,1.35,18.36
YAMPI SOUND (DEFENCE),10/06/2021, , , , ,10.4,94,21,0.87,18.45
YAMPI SOUND (DEFENCE),11/06/2021, , , , , ,99,20,0.75,18.45
YAMPI SOUND (DEFENCE),12/06/2021, , , ,31.7, ,98,25,0.94,18.37
YAMPI SOUND (DEFENCE),13/06/2021,3.3, , ,32.2,13.6,97,24,1.01,18.43
YAMPI SOUND (DEFENCE),14/06/2021,3.4, , ,33.0,14.6,96,31,1.07,18.44
YAMPI SOUND (DEFENCE),15/06/2021, , , , ,16.7,90,24,1.36,18.35
YAMPI SOUND (DEFENCE),16/06/2021,3.6, , ,33.1,14.2,87,22,1.34,18.30
YAMPI SOUND (DEFENCE),17/06/2021,3.6, , ,31.6,12.4,78,21,1.48,18.07
YAMPI SOUND (DEFENCE),18/06/2021,2.4, , ,23.8,15.1,74,25,1.28,9.57
YAMPI SOUND (DEFENCE),19/06/2021,3.2, , ,30.6,11.2,79,23,1.08,18.33
YAMPI SOUND (DEFENCE),20/06/2021,3.0, , ,32.6,11.7,91,22,0.75,18.36
YAMPI SOUND (DEFENCE),21/06/2021,3.4, , ,32.8,13.3,98,30,1.16,18.15
YAMPI SOUND (DEFENCE),22/06/2021,3.0, , ,29.6,18.9,94,57,2.16,13.28
YAMPI SOUND (DEFENCE),23/06/2021,3.2, , ,27.0,18.4,83,49,2.36,14.55
YAMPI SOUND (DEFENCE),24/06/2021,3.8, , ,27.7,12.5,79,32,2.23,18.37
YAMPI SOUND (DEFENCE),25/06/2021,3.7, , ,29.4,12.1,73,26,1.73,18.41
YAMPI SOUND (DEFENCE),26/06/2021,3.5, , ,32.8,11.4,84,25,1.21,18.41
YAMPI SOUND (DEFENCE),27/06/2021,3.7, , ,33.2,14.5,83,28,1.43,18.14
YAMPI SOUND (DEFENCE),28/06/2021,3.5, , ,33.0,17.0,96,32,1.22,18.37
YAMPI SOUND (DEFENCE),29/06/2021,3.2, , ,32.6,18.3,96,39,0.98,17.17
YAMPI SOUND (DEFENCE),30/06/2021,3.9, , ,34.7,17.7,97,22,1.46,18.35
Totals:,,89.7, , ,,,,,, 
