'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for THEVENARD ISLAND Western Australia for December 2012,,,,,,,,,,
Issued at 22:37 GMT on Tuesday 01 January 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
THEVENARD ISLAND,01/12/2012,10.6,0.0, ,35.7,22.1,75,23,7.13,31.56
THEVENARD ISLAND,02/12/2012,7.9,0.0, ,32.1,23.7,90,40,5.66,31.10
THEVENARD ISLAND,03/12/2012,6.4,0.0, ,30.3,23.3,99,62,4.74,31.11
THEVENARD ISLAND,04/12/2012,6.8,0.0, ,31.9,24.8,100,59,4.87,30.92
THEVENARD ISLAND,05/12/2012,7.7,0.0, ,33.2,25.8,94,44,5.00,30.68
THEVENARD ISLAND,06/12/2012,7.9,0.0, ,33.9,24.9,86,41,4.14,31.51
THEVENARD ISLAND,07/12/2012, ,0.0, , ,25.7,91,55,5.36,23.18
THEVENARD ISLAND,08/12/2012, , , , , ,87,48,5.51,30.00
THEVENARD ISLAND,09/12/2012, , , ,35.4, ,76,34,6.15,28.78
THEVENARD ISLAND,10/12/2012, ,0.0, , ,26.2,82,41,5.87,29.98
THEVENARD ISLAND,11/12/2012, , , , , ,82,42,6.83,31.62
THEVENARD ISLAND,12/12/2012, , , , , , , , ,30.16
THEVENARD ISLAND,13/12/2012, , , , , , , , ,31.30
THEVENARD ISLAND,14/12/2012, , , , , , , , ,28.89
THEVENARD ISLAND,15/12/2012, , , , , , , , ,31.44
THEVENARD ISLAND,16/12/2012, , , ,33.1, , , , ,31.51
THEVENARD ISLAND,17/12/2012,9.0,0.0, ,33.2,24.0,83,34,6.07,32.74
THEVENARD ISLAND,18/12/2012,9.0,0.0, ,33.3,23.9,82,45,7.87,32.93
THEVENARD ISLAND,19/12/2012,10.4,0.0, ,36.6,26.3,78,35,7.39,32.69
THEVENARD ISLAND,20/12/2012,8.9,0.0, ,35.1,26.7,99,36,6.02,32.62
THEVENARD ISLAND,21/12/2012,6.9,0.0, ,32.4,26.2,99,68,4.98,32.69
THEVENARD ISLAND,22/12/2012,8.4,0.0, ,35.1,26.2,100,38,4.80,32.67
THEVENARD ISLAND,23/12/2012,9.1,0.0, ,37.2,26.8,97,31,4.39,32.88
THEVENARD ISLAND,24/12/2012,7.0,0.0, ,35.1,27.3,95,55,5.05,26.34
THEVENARD ISLAND,25/12/2012,6.6,0.0, ,34.1,26.1,100,68,4.53,29.73
THEVENARD ISLAND,26/12/2012,7.4,0.0, ,34.6,28.1,99,62,5.79,31.20
THEVENARD ISLAND,27/12/2012,9.1,1.2, ,37.9,25.2,99,44,7.94,29.65
THEVENARD ISLAND,28/12/2012,7.2,9.4, ,33.7,25.3,86,61,5.99,28.60
THEVENARD ISLAND,29/12/2012,6.5,0.0, ,32.8,27.7,75,53,5.06,20.70
THEVENARD ISLAND,30/12/2012,6.0,0.0, ,33.2,28.5,99,65,7.22,23.77
THEVENARD ISLAND,31/12/2012,7.3,0.0, ,34.6,28.2,96,58,4.67,29.84
Totals:,,166.1,10.6, ,,,,,, 
