'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for LAKE GRACE Western Australia for February 2021,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 March 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
LAKE GRACE,01/02/2021,8.5,0.0, ,31.7,14.9,87,20,5.94,29.22
LAKE GRACE,02/02/2021,5.4,0.0, ,30.8,14.1,87,24,3.01,17.18
LAKE GRACE,03/02/2021,3.8,4.8, ,24.1,19.1,94,53,5.09,13.82
LAKE GRACE,04/02/2021,5.9,0.6, ,21.7,10.4,79,32,6.65,26.30
LAKE GRACE,05/02/2021,5.4,0.0, ,22.3,12.6,81,35,6.07,21.05
LAKE GRACE,06/02/2021,2.3,0.0, ,19.0,13.5,90,61,5.57,4.41
LAKE GRACE,07/02/2021,2.8,12.2, ,20.9,14.0,94,71,8.02,11.48
LAKE GRACE,08/02/2021,5.2, , ,26.1,15.0,90,50,8.01,17.80
LAKE GRACE,09/02/2021,6.3,0.0, ,28.3,13.4,91,30,3.69,28.55
LAKE GRACE,10/02/2021,6.2,0.0, ,24.3,14.6,81,25,4.61,27.08
LAKE GRACE,11/02/2021,5.7,0.0, ,24.6,10.5,89,26,3.71,26.97
LAKE GRACE,12/02/2021,6.3,0.0, ,27.6,11.0,83,23,3.45,28.14
LAKE GRACE,13/02/2021,7.3,0.0, ,32.6,12.8,86,18,3.63,27.75
LAKE GRACE,14/02/2021,6.0,0.0, ,33.6,16.5,80,19,3.39,15.36
LAKE GRACE,15/02/2021,8.9,0.0, ,36.8,23.2,45,15,4.22,25.15
LAKE GRACE,16/02/2021,9.8,0.0, ,41.0,24.2,73,14,4.88,24.19
LAKE GRACE,17/02/2021,7.0,0.0, ,34.3,18.2,85,24,4.10,21.05
LAKE GRACE,18/02/2021,6.4,1.2, ,24.1,15.7,90,23,6.38,26.03
LAKE GRACE,19/02/2021,5.7,0.0, ,26.7,9.5,77,24,2.83,27.05
LAKE GRACE,20/02/2021,6.5,0.0, ,31.1,11.6,91,21,3.12,26.84
LAKE GRACE,21/02/2021,7.6,0.0, ,32.1,14.5,87,24,4.99,26.45
LAKE GRACE,22/02/2021,8.2,0.0, ,34.3,14.8,83,20,4.98,26.16
LAKE GRACE,23/02/2021,9.2,0.0, ,39.5,15.6,75,9,4.13,25.75
LAKE GRACE,24/02/2021,6.9,0.0, ,30.8,17.8,85,30,5.28,23.27
LAKE GRACE,25/02/2021,8.0,0.0, ,34.0,15.6,86,19,4.98,25.28
LAKE GRACE,26/02/2021,6.4,0.0, ,26.7,17.1,80,35,7.91,19.32
LAKE GRACE,27/02/2021,5.7,0.0, ,26.4,14.3,86,37,5.87,21.54
LAKE GRACE,28/02/2021,5.4,0.0, ,26.4,14.5,87,33,5.71,17.02
Totals:,,178.8,18.8, ,,,,,, 
