'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for LAKE GRACE Western Australia for January 2020,,,,,,,,,,
Issued at 22:30 GMT on Friday 31 January 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
LAKE GRACE,01/01/2020,9.3,0.0, ,35.4,14.5,82,13,4.42,31.72
LAKE GRACE,02/01/2020,7.2,0.0, ,29.1,16.3,82,29,5.22,26.70
LAKE GRACE,03/01/2020,6.0,0.0, ,21.8,12.4,72,23,5.46,23.55
LAKE GRACE,04/01/2020,7.1,0.0, ,25.7,6.9,74,17,4.51,30.89
LAKE GRACE,05/01/2020,9.4,0.0, ,34.1,12.6,66,9,4.51,30.83
LAKE GRACE,06/01/2020,10.2,0.0, ,38.2,13.3,81,10,4.56,31.20
LAKE GRACE,07/01/2020,10.1,0.0, ,39.9,14.6,83,11,4.04,31.36
LAKE GRACE,08/01/2020,9.1,0.0, ,36.0,16.5,82,17,4.17,31.34
LAKE GRACE,09/01/2020,7.8,0.0, ,28.7,14.2,83,21,5.24,30.87
LAKE GRACE,10/01/2020,7.8,0.0, ,27.1,11.6,76,23,6.15,30.82
LAKE GRACE,11/01/2020,9.7,0.0, ,33.1,13.1,72,9,5.41,30.96
LAKE GRACE,12/01/2020,11.0,0.0, ,38.2,16.7,70,12,5.64,30.92
LAKE GRACE,13/01/2020,8.1,0.0, ,30.2,16.0,75,32,6.10,30.48
LAKE GRACE,14/01/2020,8.2,0.2, ,32.9,16.3,89,35,6.27,29.66
LAKE GRACE,15/01/2020,4.9,0.0, ,24.9,16.2,78,48,6.19,15.34
LAKE GRACE,16/01/2020,7.4,0.0, ,32.6,16.8,81,33,4.49,26.98
LAKE GRACE,17/01/2020,6.6,0.0, ,32.2,18.4,85,37,5.01,20.52
LAKE GRACE,18/01/2020,6.9,0.0, ,25.8,16.0,82,30,6.00,27.98
LAKE GRACE,19/01/2020,7.8,0.0, ,28.8,13.0,78,20,5.11,30.25
LAKE GRACE,20/01/2020,7.6,0.0, ,33.2,12.4,85,16,3.22,29.61
LAKE GRACE,21/01/2020,7.3,0.0, ,28.9,15.2,80,30,5.40,27.98
LAKE GRACE,22/01/2020,6.7,0.0, ,26.2,12.7,70,30,5.35,25.54
LAKE GRACE,23/01/2020,6.7,0.0, ,28.7,14.8,83,27,4.51,25.63
LAKE GRACE,24/01/2020,6.9,0.0, ,31.9,11.1,86,18,2.69,29.75
LAKE GRACE,25/01/2020,8.3,0.0, ,33.7,16.8,82,18,4.10,29.77
LAKE GRACE,26/01/2020,8.8,0.0, ,35.6,17.9,82,16,4.25,29.79
LAKE GRACE,27/01/2020,8.9,0.0, ,39.5,15.4,88,12,3.33,29.70
LAKE GRACE,28/01/2020,11.5,0.0, ,44.6,16.6,93,7,4.50,29.44
LAKE GRACE,29/01/2020,8.9,0.0, ,37.8,17.3,85,10,3.82,28.43
LAKE GRACE,30/01/2020,5.6,0.0, ,23.7,15.9,80,31,4.69,22.32
LAKE GRACE,31/01/2020,5.7,0.0, ,23.4,10.2,81,24,3.26,28.75
Totals:,,247.5,0.2, ,,,,,, 
