'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GERALDTON AIRPORT Western Australia for September 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GERALDTON AIRPORT,01/09/2009,3.3,0.0,3.0,19.1,6.4,94,42,4.11,18.45
GERALDTON AIRPORT,02/09/2009,3.0,2.2,2.0,17.9,10.5,93,56,4.54,19.52
GERALDTON AIRPORT,03/09/2009,3.4,0.0,2.6,18.7,8.4,95,42,3.45,21.37
GERALDTON AIRPORT,04/09/2009,4.0,0.0,3.4,21.5,5.2,95,42,5.11,21.37
GERALDTON AIRPORT,05/09/2009,3.7,1.2,4.4,17.9,12.4,91,45,6.20,19.30
GERALDTON AIRPORT,06/09/2009,3.0,0.6,3.6,18.8,8.4,95,48,2.90,18.15
GERALDTON AIRPORT,07/09/2009,3.3,0.0,3.0,19.4,5.9,94,48,3.53,21.08
GERALDTON AIRPORT,08/09/2009,3.5,0.0,2.2,20.9,9.1,95,48,3.17,21.63
GERALDTON AIRPORT,09/09/2009,3.4,0.0,3.2,20.6,10.1,95,46,2.76,20.88
GERALDTON AIRPORT,10/09/2009,3.6,0.0,4.2,21.1,12.4,93,57,8.11,16.63
GERALDTON AIRPORT,11/09/2009,3.4,1.2,4.6,20.8,15.2,91,62,6.98,16.29
GERALDTON AIRPORT,12/09/2009,3.8,2.2,2.6,18.9,12.6,94,41,5.11,20.68
GERALDTON AIRPORT,13/09/2009,3.5,0.0,4.0,20.3,8.9,93,43,3.17,20.46
GERALDTON AIRPORT,14/09/2009,3.6,0.0,3.0,20.1,6.2,94,47,3.51,22.26
GERALDTON AIRPORT,15/09/2009,2.6,0.0,3.2,20.7,8.7,96,69,4.00,15.08
GERALDTON AIRPORT,16/09/2009,3.3,17.6,1.6,19.2,7.6,97,51,3.01,22.30
GERALDTON AIRPORT,17/09/2009,4.0,0.0,3.8,20.2,7.3,94,42,4.55,23.26
GERALDTON AIRPORT,18/09/2009,3.9,2.0,2.6,19.2,14.4,96,48,5.03,22.65
GERALDTON AIRPORT,19/09/2009,3.7,0.2,4.2,19.9,6.8,95,45,3.52,23.14
GERALDTON AIRPORT,20/09/2009,3.6,0.0,3.6,19.4,6.8,94,47,4.59,20.06
GERALDTON AIRPORT,21/09/2009,4.1,3.8,2.4,19.7,13.9,96,46,6.74,21.06
GERALDTON AIRPORT,22/09/2009,3.6,0.0,4.6,19.7,6.6,95,49,3.05,24.28
GERALDTON AIRPORT,23/09/2009,3.8,0.0,3.8,21.2,6.7,96,54,3.62,24.28
GERALDTON AIRPORT,24/09/2009,3.9,0.0,2.8,20.9,10.4,97,53,4.41,23.43
GERALDTON AIRPORT,25/09/2009,5.4,0.0,3.8,21.7,7.1,90,22,5.68,24.65
GERALDTON AIRPORT,26/09/2009,6.3,0.0,6.8,25.7,4.6,94,13,4.89,25.17
GERALDTON AIRPORT,27/09/2009,6.8,0.0,5.8,28.6,9.2,95,8,4.29,25.61
GERALDTON AIRPORT,28/09/2009,3.6,0.0,5.6,21.1,8.6,97,53,3.86,21.06
GERALDTON AIRPORT,29/09/2009,3.6,8.0,3.2,18.3,12.1,97,44,4.48,19.21
GERALDTON AIRPORT,30/09/2009,3.8,4.8,3.2,17.7,5.8,95,47,4.85,25.28
Totals:,,114.5,43.8,106.8,,,,,, 
