'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GERALDTON AIRPORT Western Australia for June 2012,,,,,,,,,,
Issued at 22:38 GMT on Sunday 01 July 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GERALDTON AIRPORT,01/06/2012,2.8,0.2,3.8,24.3,13.6,94,43,3.33,12.00
GERALDTON AIRPORT,02/06/2012,3.3,0.0,4.0,25.3,8.6,92,32,3.35,12.47
GERALDTON AIRPORT,03/06/2012,5.8,0.0,4.8,26.5,10.5,81,11,6.33,6.76
GERALDTON AIRPORT,04/06/2012,6.6,0.0,9.8,28.4,13.8,58,10,6.24,9.77
GERALDTON AIRPORT,05/06/2012,8.1, ,9.0,27.6,12.7,38,14,8.70,7.26
GERALDTON AIRPORT,06/06/2012,3.7,8.4,9.8,18.4,12.9,92,26,7.73,4.83
GERALDTON AIRPORT,07/06/2012,2.8,19.0,4.0,22.7,14.0,99,49,5.33,9.87
GERALDTON AIRPORT,08/06/2012,2.6,3.8,2.6,22.7,13.8,96,48,3.82,10.65
GERALDTON AIRPORT,09/06/2012,2.1,0.0,2.8,20.1,14.6,94,56,5.16,2.93
GERALDTON AIRPORT,10/06/2012,2.6,36.8,13.8,22.5,15.8,99,65,10.15,7.65
GERALDTON AIRPORT,11/06/2012,3.4,13.0,1.0,23.0,16.9,94,48,7.88,7.90
GERALDTON AIRPORT,12/06/2012,3.1,2.0,4.8,21.1,15.0,92,55,8.24,10.65
GERALDTON AIRPORT,13/06/2012,3.6,3.8,4.4,20.8,15.9,90,44,8.42,10.00
GERALDTON AIRPORT,14/06/2012,2.6,2.6,3.0,20.5,12.0,94,50,5.24,9.93
GERALDTON AIRPORT,15/06/2012,2.3,3.4,2.6,20.5,12.7,94,51,3.69,10.29
GERALDTON AIRPORT,16/06/2012,2.7,0.0,2.6,21.2,9.7,95,39,3.72,12.09
GERALDTON AIRPORT,17/06/2012,3.3,0.0,3.0,23.3,8.5,89,27,3.74,12.08
GERALDTON AIRPORT,18/06/2012,5.3,0.0,3.4,25.9,10.1,84,15,5.89,12.06
GERALDTON AIRPORT,19/06/2012,2.7,0.0,5.8,24.4,12.5,98,58,5.55,9.33
GERALDTON AIRPORT,20/06/2012,2.6,12.8,3.4,19.2,14.1,91,43,4.86,6.82
GERALDTON AIRPORT,21/06/2012,2.9,0.8,3.0,16.8,9.7,91,35,5.49,12.07
GERALDTON AIRPORT,22/06/2012,2.9,0.0,4.6,17.2,5.7,90,34,5.12,12.06
GERALDTON AIRPORT,23/06/2012,3.1,0.0,3.4,17.0,7.8,80,38,6.09,8.85
GERALDTON AIRPORT,24/06/2012,4.7,0.0,5.0,19.7,12.0,56,29,7.28,10.15
GERALDTON AIRPORT,25/06/2012,2.8,0.0,5.0,16.6,14.0,82,39,5.82,2.62
GERALDTON AIRPORT,26/06/2012,3.1,14.0,2.2,19.6,11.6,82,38,5.66,3.17
GERALDTON AIRPORT,27/06/2012,2.4,1.0,1.6,21.5,13.9,97,53,3.87,11.63
GERALDTON AIRPORT,28/06/2012,2.0,0.2,3.2,19.8,11.6,96,53,3.12,9.83
GERALDTON AIRPORT,29/06/2012,2.2,0.2,2.2,19.9,9.3,95,50,3.38,12.15
GERALDTON AIRPORT,30/06/2012,2.6,0.0,3.0,19.8,8.6,91,40,3.95,12.29
Totals:,,100.7,122,131.6,,,,,, 
