'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for ESPERANCE Western Australia for May 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
ESPERANCE,01/05/2010,2.6,3.4,3.2,19.7,13.7,96,47,3.72,13.63
ESPERANCE,02/05/2010,3.3,0.0,3.0,24.0,8.2,95,32,3.05,16.86
ESPERANCE,03/05/2010,3.2,0.0,3.0,19.9,13.1,94,42,5.93,13.60
ESPERANCE,04/05/2010,2.8,0.2,4.8,17.0,13.8,67,46,3.99,10.89
ESPERANCE,05/05/2010,2.6,0.0,2.4,20.4,8.1,88,46,3.06,15.03
ESPERANCE,06/05/2010,3.3,0.0,2.0,23.4,8.1,97,28,3.13,16.47
ESPERANCE,07/05/2010,2.4,0.0,2.8,22.4,8.8,99,58,2.75,16.07
ESPERANCE,08/05/2010,4.8,0.0,2.0,30.3,9.2,99,12,3.35,16.47
ESPERANCE,09/05/2010,2.7,0.0,4.0,23.4,11.7,99,54,3.78,15.56
ESPERANCE,10/05/2010,2.7,0.4,4.4,16.4,13.3,89,44,5.56,12.84
ESPERANCE,11/05/2010,2.9,0.0,2.8,20.2,10.8,74,29,3.02,14.51
ESPERANCE,12/05/2010,5.4,0.0,3.2,27.0,9.0,79,24,5.87,15.94
ESPERANCE,13/05/2010,3.3,0.0,5.6,20.0,15.1,93,34,5.81,10.87
ESPERANCE,14/05/2010, ,11.0,3.0,16.1,12.8, , , ,6.97
ESPERANCE,15/05/2010, ,21.0,2.2,16.1,11.9, , , ,10.37
ESPERANCE,16/05/2010, ,0.0,2.4,19.3,11.0, , , ,13.61
ESPERANCE,17/05/2010, ,0.0,2.0,20.9,7.1, , , ,15.09
ESPERANCE,18/05/2010, ,0.0,3.0,24.7,10.1, , , ,13.82
ESPERANCE,19/05/2010, ,0.0,2.0,22.8,12.7, , , ,14.81
ESPERANCE,20/05/2010,2.4,0.0,3.8,21.8,9.2,100,47,2.94,14.77
ESPERANCE,21/05/2010,3.3,0.0,2.0,25.2,11.2,100,31,3.63,14.31
ESPERANCE,22/05/2010,1.8,0.8,3.2,21.6,13.4,98,69,4.36,8.36
ESPERANCE,23/05/2010,3.2,10.8,0.0,16.8,13.2,97,40,10.08,10.03
ESPERANCE,24/05/2010,1.6,36.8,0.8,18.3,10.9,98,77,7.77,11.17
ESPERANCE,25/05/2010,1.7,0.6,1.6,17.5,13.8,94,60,3.07,11.56
ESPERANCE,26/05/2010,2.2,0.0,1.6,21.3,11.0,97,49,3.54,11.58
ESPERANCE,27/05/2010,1.8,0.0,1.8,17.6,11.1,93,63,4.36,10.46
ESPERANCE,28/05/2010,2.5,1.4,1.0,17.4,12.1,94,44,5.38,12.41
ESPERANCE,29/05/2010,2.2,0.0,2.4,19.9,6.5,95,42,2.89,14.04
ESPERANCE,30/05/2010,2.9,0.0,2.2,21.6,6.9,85,41,4.24,13.90
ESPERANCE,31/05/2010,2.4,0.0,2.4,20.7,9.6,94,39,3.24,13.16
Totals:,,70,86.4,80.6,,,,,, 
