'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for ESPERANCE Western Australia for February 2012,,,,,,,,,,
Issued at 22:33 GMT on Thursday 01 March 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
ESPERANCE,01/02/2012,7.6,0.0,7.8,29.5,11.7,86,27,5.62,29.84
ESPERANCE,02/02/2012,4.7,0.0,10.8,26.8,17.5,81,32,5.09,7.88
ESPERANCE,03/02/2012,2.2,0.6,2.0,21.6,19.5,98,70,4.85,7.74
ESPERANCE,04/02/2012,4.0,9.0,2.6,20.6,15.1,98,48,7.46,16.62
ESPERANCE,05/02/2012,5.1,0.2,6.4,20.2,15.0,62,36,5.16,18.68
ESPERANCE,06/02/2012,4.9,0.0,5.6,22.8,14.6,84,42,4.17,22.95
ESPERANCE,07/02/2012,5.4,0.0,5.2,22.5,13.0,87,41,4.59,28.53
ESPERANCE,08/02/2012,5.4,0.0,8.0,23.8,14.1,88,46,4.90,27.43
ESPERANCE,09/02/2012,5.1,0.0,6.8,23.0,13.6,88,46,5.01,26.05
ESPERANCE,10/02/2012,6.0,0.0,6.8,26.3,12.5,92,38,5.11,27.50
ESPERANCE,11/02/2012,9.7,0.0,7.4,35.6,16.2,71,16,6.07,25.88
ESPERANCE,12/02/2012,6.2,0.0,11.6,25.9,20.2,83,26,5.70,19.76
ESPERANCE,13/02/2012,3.8,0.0,6.8,22.9,19.1,81,61,4.34,15.26
ESPERANCE,14/02/2012,4.6,0.0,4.0,23.6,18.3,94,55,4.62,23.19
ESPERANCE,15/02/2012,4.8,0.0,4.6,25.1,14.8,94,55,4.19,25.01
ESPERANCE,16/02/2012,4.8,1.4,7.8,27.8,18.4,84,46,5.57,12.73
ESPERANCE,17/02/2012,4.5,1.8,4.2,27.0,17.3,98,59,3.86,22.10
ESPERANCE,18/02/2012,3.4,0.0,6.2,23.4,18.4,92,66,4.74,15.32
ESPERANCE,19/02/2012,5.4,0.0,3.0,24.5,18.4,86,49,5.77,24.42
ESPERANCE,20/02/2012,5.4,0.0,6.0,25.2,14.7,91,44,5.32,24.96
ESPERANCE,21/02/2012,6.6,0.0,7.6,29.6,13.8,85,33,4.62,26.33
ESPERANCE,22/02/2012,9.6,0.0,8.0,39.0,18.3,70,14,4.81,25.70
ESPERANCE,23/02/2012,12.2,0.0,14.8,42.4,24.0,86,6,6.74,25.56
ESPERANCE,24/02/2012,4.6,0.0,12.0,24.8,19.8,89,50,5.24,18.04
ESPERANCE,25/02/2012,3.7,0.2,5.2,24.4,14.0,90,48,3.49,14.30
ESPERANCE,26/02/2012,4.9,0.0,4.8,23.3,17.6,72,42,4.16,20.70
ESPERANCE,27/02/2012,4.5,0.2,5.8,23.9,14.9,94,45,4.02,22.11
ESPERANCE,28/02/2012,4.2,0.4,6.2,23.5,15.7,94,46,5.45,16.85
ESPERANCE,29/02/2012,4.6,0.0,8.2,22.1,16.1,86,40,6.53,15.78
Totals:,,157.9,13.8,196.2,,,,,, 
