'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for ALBANY AIRPORT COMPARISON Western Australia for January 2012,,,,,,,,,,
Issued at 22:33 GMT on Saturday 14 January 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
ALBANY AIRPORT COMPARISON,01/01/2012,2.3,1.8,2.6,19.5,15.4,96,69,3.86,9.83
ALBANY AIRPORT COMPARISON,02/01/2012,3.6,0.0,3.2,20.6,9.9,95,46,2.54,17.97
ALBANY AIRPORT COMPARISON,03/01/2012,4.5,0.0,3.8,21.4,11.5,94,46,6.49,19.36
ALBANY AIRPORT COMPARISON,04/01/2012,4.2,0.0,8.4,21.7,14.3,84,51,7.40,13.47
ALBANY AIRPORT COMPARISON,05/01/2012,4.2,0.4,5.2,25.0,16.9,97,61,6.75,18.30
ALBANY AIRPORT COMPARISON,06/01/2012,5.4,2.6,4.8,23.1,17.2,94,49,6.66,26.24
ALBANY AIRPORT COMPARISON,07/01/2012,4.2,1.6,7.8,19.3,13.3,92,44,5.48,19.27
ALBANY AIRPORT COMPARISON,08/01/2012,3.3,0.2,5.0,19.8,14.1,81,53,3.27,13.68
ALBANY AIRPORT COMPARISON,09/01/2012,2.6,0.0,4.0,20.1,14.6,89,60,3.03,9.94
ALBANY AIRPORT COMPARISON,10/01/2012,5.4,0.0,2.2,23.6,15.7,88,50,5.61,26.41
ALBANY AIRPORT COMPARISON,11/01/2012,7.5,0.0,8.0,29.2,13.7,97,34,6.32,32.00
ALBANY AIRPORT COMPARISON,12/01/2012,5.6,0.0,10.0,25.8,14.1,100,58,5.82,31.91
ALBANY AIRPORT COMPARISON,13/01/2012, ,0.0,8.0,26.6,17.0, , , ,30.21
Totals:,,52.8,6.6,73,,,,,, 
