'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for ALBANY AIRPORT COMPARISON Western Australia for January 2014,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
ALBANY AIRPORT COMPARISON,01/01/2014,5.9,0.4, ,21.9,15.4,87,41,2.66,34.15
ALBANY AIRPORT COMPARISON,02/01/2014,5.8,0.0, ,25.6,10.4,82,36,4.78,23.95
ALBANY AIRPORT COMPARISON,03/01/2014,5.4,0.0, ,22.1,9.1,83,39,3.19,30.47
ALBANY AIRPORT COMPARISON,04/01/2014,3.9,0.0, ,21.5,9.9,87,46,4.24,16.03
ALBANY AIRPORT COMPARISON,05/01/2014,6.2,0.0, ,22.9,14.1,82,42,5.16,32.45
ALBANY AIRPORT COMPARISON,06/01/2014,6.6,0.0, ,28.6,11.5,91,40,6.13,26.17
ALBANY AIRPORT COMPARISON,07/01/2014,5.9,0.0, ,27.0,15.7,97,52,3.74,30.71
ALBANY AIRPORT COMPARISON,08/01/2014,4.9,0.0, ,25.3,13.0,98,53,2.63,26.58
ALBANY AIRPORT COMPARISON,09/01/2014,5.7,0.0, ,25.5,13.4,98,44,2.52,31.72
ALBANY AIRPORT COMPARISON,10/01/2014,5.7,0.0, ,26.1,12.9,98,46,2.81,31.07
ALBANY AIRPORT COMPARISON,11/01/2014,7.2,0.0, ,28.7,15.9,90,44,6.38,32.31
ALBANY AIRPORT COMPARISON,12/01/2014,10.1,0.0, ,39.6,17.1,95,26,5.25,31.92
ALBANY AIRPORT COMPARISON,13/01/2014,4.7,0.0, ,23.7,19.4,83,49,3.96,19.68
ALBANY AIRPORT COMPARISON,14/01/2014,4.9,0.0, ,24.1,8.8,95,44,3.10,26.47
ALBANY AIRPORT COMPARISON,15/01/2014,7.4,0.0, ,31.5,11.3,95,28,4.02,31.24
ALBANY AIRPORT COMPARISON,16/01/2014,5.7,0.4, ,22.5,14.6,83,34,4.78,26.32
ALBANY AIRPORT COMPARISON,17/01/2014,5.6,0.0, ,22.8,13.5,84,44,4.62,29.69
ALBANY AIRPORT COMPARISON,18/01/2014,7.5,0.0, ,29.8,12.8,92,27,4.46,32.30
ALBANY AIRPORT COMPARISON,19/01/2014,5.5,0.0, ,24.6,11.1,99,52,5.04,31.40
ALBANY AIRPORT COMPARISON,20/01/2014,5.9,0.0, ,24.3,17.1,74,47,7.43,22.29
ALBANY AIRPORT COMPARISON,21/01/2014,5.8,0.4, ,25.5,18.2,78,47,7.96,19.26
ALBANY AIRPORT COMPARISON,22/01/2014,6.7,0.0, ,29.0,19.0,91,53,7.01,29.91
ALBANY AIRPORT COMPARISON,23/01/2014,3.0,0.0, ,25.4,19.3,96,67,5.58,9.41
ALBANY AIRPORT COMPARISON,24/01/2014,4.4,0.2, ,24.9,18.1,99,57,6.46,19.22
ALBANY AIRPORT COMPARISON,25/01/2014,6.1,0.2, ,30.8,15.8,97,39,4.53,22.77
ALBANY AIRPORT COMPARISON,26/01/2014,3.2,0.0, ,23.3,18.3,93,60,3.29,12.92
ALBANY AIRPORT COMPARISON,27/01/2014,4.4,0.0, ,24.3,12.2,97,42,4.04,18.02
ALBANY AIRPORT COMPARISON,28/01/2014,5.1,0.0, ,21.1,15.0,67,39,4.77,21.00
ALBANY AIRPORT COMPARISON,29/01/2014,6.3,0.0, ,26.0,9.0,89,36,4.68,31.19
ALBANY AIRPORT COMPARISON,30/01/2014,5.5,0.0, ,27.4,11.7,98,55,3.79,30.03
ALBANY AIRPORT COMPARISON,31/01/2014,2.8,0.0, ,22.9,17.6,98,58,2.42,11.61
Totals:,,173.8,1.6, ,,,,,, 
