'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SWANBOURNE Western Australia for December 2010,,,,,,,,,,
Issued at 22:30 GMT on Saturday 01 January 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SWANBOURNE,01/12/2010,5.5,0.0, ,24.0,17.0,85,54,6.99,25.37
SWANBOURNE,02/12/2010,6.8,0.0, ,22.9,13.8,69,39,7.74,31.10
SWANBOURNE,03/12/2010,5.5,0.0, ,22.1,12.2,76,47,5.20,27.81
SWANBOURNE,04/12/2010,5.7,0.0, ,23.1,10.3,80,47,5.17,31.07
SWANBOURNE,05/12/2010,4.9,0.2, ,23.6,15.0,90,59,4.28,26.19
SWANBOURNE,06/12/2010,4.1,1.4, ,22.7,14.6,92,54,3.43,20.49
SWANBOURNE,07/12/2010,5.2,3.6, ,23.1,13.8,93,58,5.32,30.21
SWANBOURNE,08/12/2010,6.0,0.0, ,23.7,13.5,84,49,6.50,31.80
SWANBOURNE,09/12/2010,7.2,0.0, ,25.7,12.3,81,33,6.35,32.65
SWANBOURNE,10/12/2010,7.5,0.0, ,26.1,13.3,73,31,6.10,33.11
SWANBOURNE,11/12/2010,7.8,0.0, ,28.8,15.4,70,33,5.50,31.60
SWANBOURNE,12/12/2010,9.8,0.0, ,33.8,20.0,84,19,6.19,33.04
SWANBOURNE,13/12/2010,6.3,0.0, ,24.8,17.8,89,55,7.21,33.56
SWANBOURNE,14/12/2010,6.7,0.0, ,24.3,13.6,75,44,6.81,32.30
SWANBOURNE,15/12/2010,8.4,0.0, ,30.0,15.3,67,26,5.71,30.07
SWANBOURNE,16/12/2010,9.4,0.0, ,33.2,17.9,66,25,6.16,29.88
SWANBOURNE,17/12/2010,8.8,0.0, ,31.1,16.8,71,29,6.24,31.39
SWANBOURNE,18/12/2010,10.0,0.0, ,32.2,14.6,61,15,6.38,31.67
SWANBOURNE,19/12/2010,7.8,0.0, ,28.9,15.0,61,23,6.06,21.76
SWANBOURNE,20/12/2010,6.0,11.8, ,27.9,14.6,94,37,7.55,16.07
SWANBOURNE,21/12/2010,7.9,4.6, ,33.6,16.5,69,26,4.12,26.75
SWANBOURNE,22/12/2010,6.7,0.0, ,33.3,20.7,72,34,4.80,16.73
SWANBOURNE,23/12/2010,7.2,0.0, ,34.6,22.1,91,38,4.90,23.14
SWANBOURNE,24/12/2010,6.3,0.0, ,29.8,20.3,96,71,3.69,33.13
SWANBOURNE,25/12/2010,9.9,0.0, ,38.2,19.6,96,27,5.41,33.01
SWANBOURNE,26/12/2010,12.0,0.0, ,37.3,20.5,65,25,8.32,33.12
SWANBOURNE,27/12/2010,11.0,0.0, ,39.3,22.2,84,23,6.58,30.65
SWANBOURNE,28/12/2010,7.5,0.0, ,27.6,19.6,85,46,7.07,34.02
SWANBOURNE,29/12/2010,7.3,0.0, ,27.5,17.1,86,42,5.50,34.41
SWANBOURNE,30/12/2010,7.7,0.0, ,29.2,16.6,88,40,5.89,34.08
SWANBOURNE,31/12/2010,8.2,0.0, ,27.8,18.8,71,40,7.09,34.07
Totals:,,231.1,21.6, ,,,,,, 
