'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SWANBOURNE Western Australia for April 2012,,,,,,,,,,
Issued at 22:38 GMT on Tuesday 01 May 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SWANBOURNE,01/04/2012,3.6,0.0, ,25.0,15.0,85,56,5.34,11.87
SWANBOURNE,02/04/2012,3.6,0.0, ,26.0,18.8,94,60,7.37,10.58
SWANBOURNE,03/04/2012,3.9,3.8, ,26.5,19.4,92,59,5.95,14.88
SWANBOURNE,04/04/2012,3.8,0.0, ,26.0,21.1,93,54,6.21,11.83
SWANBOURNE,05/04/2012,3.4,14.2, ,22.1,16.1,96,48,4.47,15.59
SWANBOURNE,06/04/2012,4.7,0.0, ,23.9,11.0,63,28,4.01,17.64
SWANBOURNE,07/04/2012,5.5,0.0, ,29.2,13.9,59,30,4.24,17.79
SWANBOURNE,08/04/2012,4.0,0.0, ,27.3,16.2,84,42,2.85,18.27
SWANBOURNE,09/04/2012, ,0.0, , ,13.4,95,60,2.02,18.23
SWANBOURNE,10/04/2012, , , , , ,93,23,2.66,18.05
SWANBOURNE,11/04/2012, , , ,30.7, ,79,21,2.94,17.16
SWANBOURNE,12/04/2012,3.3,0.0, ,27.9,15.7,91,34,2.21,12.95
SWANBOURNE,13/04/2012,3.4,0.0, ,24.4,16.0,94,55,3.84,17.07
SWANBOURNE,14/04/2012,3.5,0.0, ,25.6,13.9,91,49,3.18,17.21
SWANBOURNE,15/04/2012,3.4,0.0, ,25.0,13.6,90,50,3.01,17.47
SWANBOURNE,16/04/2012,3.2,0.0, ,25.5,15.2,85,54,2.36,16.90
SWANBOURNE,17/04/2012,3.4,0.0, ,25.9,14.2,91,54,3.60,16.33
SWANBOURNE,18/04/2012,3.7,0.0, ,25.4,19.3,92,53,5.59,13.46
SWANBOURNE,19/04/2012,2.6,1.8, ,22.8,13.5,89,49,2.43,11.74
SWANBOURNE,20/04/2012,3.5,0.0, ,23.0,13.1,81,47,3.85,16.30
SWANBOURNE,21/04/2012,2.2,0.0, ,21.3,11.6,93,51,2.27,10.10
SWANBOURNE,22/04/2012,3.0,1.6, ,22.4,12.5,96,46,3.22,15.18
SWANBOURNE,23/04/2012,4.0,0.0, ,23.9,12.0,74,35,3.96,16.17
SWANBOURNE,24/04/2012,5.0,0.0, ,27.2,13.0,58,28,4.56,13.07
SWANBOURNE,25/04/2012,4.9,0.0, ,30.5,17.1,55,26,3.67,11.90
SWANBOURNE,26/04/2012,5.2,0.0, ,32.8,15.9,50,17,3.15,14.49
SWANBOURNE,27/04/2012,4.2,0.0, ,29.6,20.7,40,22,2.74,6.32
SWANBOURNE,28/04/2012,3.1,0.0, ,25.9,22.4,96,23,3.64,3.24
SWANBOURNE,29/04/2012,2.8,56.2, ,24.4,17.8,96,66,5.28,13.05
SWANBOURNE,30/04/2012,2.8,7.6, ,22.6,16.1,96,52,3.73,14.11
Totals:,,99.7,85.2, ,,,,,, 
