,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,WANDERING,2009-01-01,10.2,0.0, ,36.0,14.2,77,18,5.35,33.77
1,WANDERING,2009-01-02,10.2,0.0, ,39.9,15.0,79,15,4.10,33.16
2,WANDERING,2009-01-03,9.6,0.0, ,33.3,16.3,81,17,5.60,33.78
3,WANDERING,2009-01-04,9.4,0.0, ,34.9,13.9,80,17,4.40,33.96
4,WANDERING,2009-01-05,10.1,0.0, ,37.9,13.7,70,11,4.02,33.98
5,WANDERING,2009-01-06,10.0,0.0, ,35.0,17.3,80,17,5.38,33.85
6,WANDERING,2009-01-07,9.4,0.0, ,33.9,15.5,77,21,5.07,33.83
7,WANDERING,2009-01-08,9.8,0.0, ,35.9,14.0,82,21,5.14,33.53
8,WANDERING,2009-01-09,9.8,0.0, ,36.7,11.7,91,14,4.32,34.33
9,WANDERING,2009-01-10,9.4,0.0, ,36.2,13.1,85,13,3.82,34.22
10,WANDERING,2009-01-11,9.2,0.0, ,40.1,16.3,78,9,2.71,34.16
11,WANDERING,2009-01-12,7.2,0.0, ,30.9,12.4,70,28,3.42,30.08
12,WANDERING,2009-01-13,6.4,0.0, ,28.0,7.2,88,22,2.58,32.18
13,WANDERING,2009-01-14,8.2,0.0, ,30.7,14.3,71,22,4.54,31.8
14,WANDERING,2009-01-15,9.5,0.0, ,36.7,14.9,78,15,3.99,33.53
15,WANDERING,2009-01-16,10.8,0.0, ,43.5,18.9,53,8,3.53,33.15
16,WANDERING,2009-01-17,6.9,0.0, ,32.4,16.2,72,19,3.59,21.61
17,WANDERING,2009-01-18,6.9,0.0, ,29.9,16.8,74,34,6.15,19.96
18,WANDERING,2009-01-19, ,16.2, ,27.6,12.7, , , ,28.95
19,WANDERING,2009-01-20, ,0.0, ,31.2,9.8, , , ,32.55
20,WANDERING,2009-01-21, ,0.0, ,31.2,11.4, , , ,30.63
21,WANDERING,2009-01-22,6.8,0.0, ,31.4,16.9,81,37,3.17,29.36
22,WANDERING,2009-01-23,6.9,0.0, ,30.7,17.2,86,31,2.95,30.74
23,WANDERING,2009-01-24,7.5,0.0, ,35.3,12.8,86,15,2.20,32.61
24,WANDERING,2009-01-25,10.1,0.0, ,38.8,14.5,64,14,4.30,31.99
25,WANDERING,2009-01-26,8.2,0.0, ,38.4,15.7,80,16,2.69,31.2
26,WANDERING,2009-01-27,6.7,0.0, ,30.4,17.0,73,37,5.08,22.31
27,WANDERING,2009-01-28,4.4,0.0, ,26.7,18.4,83,58,4.93,15.58
28,WANDERING,2009-01-29,2.8,5.2, ,21.0,16.0,92,69,4.57,11.69
29,WANDERING,2009-01-30,5.5,0.0, ,30.5,16.5,86,43,4.54,18.4
30,WANDERING,2009-01-31,6.3,0.0, ,33.5,17.5,82,37,3.12,23.81
31,WANDERING,2009-02-01,6.8,0.0, ,37.7,19.5,90,24,2.05,26.68
32,WANDERING,2009-02-02,8.4,0.0, ,40.4,21.0,83,15,2.83,29.44
33,WANDERING,2009-02-03,8.1,0.0, ,38.6,15.4,79,16,2.64,30.84
34,WANDERING,2009-02-04,8.2,0.0, ,30.6,17.1,81,24,5.68,29.88
35,WANDERING,2009-02-05,8.1,0.0, ,32.1,11.8,74,14,4.05,29.85
36,WANDERING,2009-02-06,7.0,0.0, ,28.6,13.6,81,23,4.22,28.97
37,WANDERING,2009-02-07,6.3,0.0, ,26.7,7.4,84,22,3.57,29.57
38,WANDERING,2009-02-08,8.4,0.0, ,30.4,9.5,74,15,5.1,31.17
