,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,CUNDERDIN AIRFIELD,2009-01-01,11.5,0.0, ,38.8,16.9,66,20,6.24,33.26
1,CUNDERDIN AIRFIELD,2009-01-02,12.3,0.0, ,43.7,19.6,58,14,5.08,33.16
2,CUNDERDIN AIRFIELD,2009-01-03,11.0,0.0, ,36.2,19.2,68,19,6.62,33.12
3,CUNDERDIN AIRFIELD,2009-01-04,10.4,0.0, ,36.1,15.8,75,19,5.84,33.41
4,CUNDERDIN AIRFIELD,2009-01-05,11.5,0.0, ,39.3,17.8,62,15,5.41,33.77
5,CUNDERDIN AIRFIELD,2009-01-06,11.9,0.0, ,38.9,18.2,75,20,7.24,32.85
6,CUNDERDIN AIRFIELD,2009-01-07,11.5,0.0, ,37.7,17.1,69,22,7.0,33.13
7,CUNDERDIN AIRFIELD,2009-01-08,11.7,0.0, ,38.6,17.3,71,23,6.98,33.58
8,CUNDERDIN AIRFIELD,2009-01-09,11.3,0.0, ,39.2,18.1,70,19,5.78,33.44
9,CUNDERDIN AIRFIELD,2009-01-10,11.0,0.0, ,39.3,18.0,69,12,4.86,33.38
10,CUNDERDIN AIRFIELD,2009-01-11,11.4,0.0, ,41.4,18.3,60,11,4.59,33.41
11,CUNDERDIN AIRFIELD,2009-01-12,11.5,0.0, ,36.6,18.2,62,15,6.99,31.61
12,CUNDERDIN AIRFIELD,2009-01-13,7.5,0.0, ,29.9,11.4,75,21,3.49,33.06
13,CUNDERDIN AIRFIELD,2009-01-14,9.7,0.0, ,33.8,15.4,70,18,5.64,31.88
14,CUNDERDIN AIRFIELD,2009-01-15,12.1,0.0, ,38.7,17.1,61,17,6.86,32.29
15,CUNDERDIN AIRFIELD,2009-01-16,15.3,0.0, ,45.6,22.2,37,10,7.1,31.98
16,CUNDERDIN AIRFIELD,2009-01-17,10.6,0.0, ,40.0,18.4,51,15,4.48,30.88
17,CUNDERDIN AIRFIELD,2009-01-18,7.1,0.0, ,30.1,20.7,60,32,6.44,14.89
18,CUNDERDIN AIRFIELD,2009-01-19,6.6,0.0, ,27.5,15.6,86,41,7.07,24.93
19,CUNDERDIN AIRFIELD,2009-01-20,9.0,0.4, ,33.2,12.3,79,13,4.52,32.72
20,CUNDERDIN AIRFIELD,2009-01-21,10.2,0.0, ,37.3,15.7,76,14,4.95,32.43
21,CUNDERDIN AIRFIELD,2009-01-22,8.3,0.0, ,34.5,14.5,85,30,4.39,31.72
22,CUNDERDIN AIRFIELD,2009-01-23,8.6,0.0, ,35.2,16.0,87,27,4.34,32.19
23,CUNDERDIN AIRFIELD,2009-01-24,9.1,0.0, ,38.4,17.9,72,15,3.22,32.86
24,CUNDERDIN AIRFIELD,2009-01-25,11.0,0.0, ,42.4,19.9,52,16,4.36,31.97
25,CUNDERDIN AIRFIELD,2009-01-26,11.2,0.0, ,42.9,19.8,64,13,4.75,29.45
26,CUNDERDIN AIRFIELD,2009-01-27,6.0,0.0, ,32.8,20.8,86,44,4.95,18.54
27,CUNDERDIN AIRFIELD,2009-01-28,6.2,2.2, ,34.7,21.0,92,42,4.41,19.81
28,CUNDERDIN AIRFIELD,2009-01-29,5.0,18.4, ,27.4,21.0,89,61,5.6,21.49
29,CUNDERDIN AIRFIELD,2009-01-30,6.4,0.0, ,31.7,18.9,84,45,5.36,21.86
