,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,ESPERANCE AERO,2009-01-01,7.1,0.0, ,26.3,16.5,77,46,6.85,32.57
1,ESPERANCE AERO,2009-01-02,9.8,0.0, ,36.3,14.7,85,22,5.39,32.1
2,ESPERANCE AERO,2009-01-03,7.0,0.0, ,29.4,16.7,85,42,5.37,29.69
3,ESPERANCE AERO,2009-01-04,6.3,0.0, ,24.3,17.3,86,52,5.33,33.56
4,ESPERANCE AERO,2009-01-05,7.7,0.0, ,29.6,13.2,92,31,4.75,34.14
5,ESPERANCE AERO,2009-01-06,5.6,0.0, ,24.8,14.1,94,55,4.53,31.47
6,ESPERANCE AERO,2009-01-07,6.0,2.4, ,25.5,15.7,94,48,6.45,29.73
7,ESPERANCE AERO,2009-01-08,7.6,0.0, ,29.3,13.6,87,40,6.45,33.35
8,ESPERANCE AERO,2009-01-09,7.8,0.0, ,29.9,14.1,87,38,5.86,33.66
9,ESPERANCE AERO,2009-01-10,7.5,0.0, ,29.9,12.3,92,33,4.41,33.76
10,ESPERANCE AERO,2009-01-11,9.2,0.0, ,35.2,13.9,93,21,4.64,33.84
11,ESPERANCE AERO,2009-01-12,12.8,0.0, ,39.2,21.8,89,14,9.23,28.89
12,ESPERANCE AERO,2009-01-13,6.3,0.0, ,24.7,14.8,86,39,5.24,30.31
13,ESPERANCE AERO,2009-01-14,5.8,0.0, ,24.3,11.7,90,41,4.08,30.42
14,ESPERANCE AERO,2009-01-15,8.3,0.0, ,29.9,13.4,87,26,5.41,34.1
15,ESPERANCE AERO,2009-01-16,11.2,0.0, ,36.5,15.4,84,11,6.21,34.17
16,ESPERANCE AERO,2009-01-17,9.7,0.0, ,30.4,21.2,83,17,7.96,32.76
17,ESPERANCE AERO,2009-01-18,3.9,0.0, ,23.7,18.9,92,62,5.62,16.33
18,ESPERANCE AERO,2009-01-19,2.3,11.0, ,18.5,14.9,96,75,5.3,11.45
19,ESPERANCE AERO,2009-01-20,5.6,27.2, ,23.2,13.0,86,52,3.03,33.11
20,ESPERANCE AERO,2009-01-21,7.4,0.0, ,30.5,15.5,90,35,5.21,30.4
21,ESPERANCE AERO,2009-01-22,5.5,1.0, ,24.4,17.4,95,51,5.67,27.74
22,ESPERANCE AERO,2009-01-23,6.1,0.0, ,26.0,15.2,92,54,6.23,31.68
