,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,MANDURAH,2009-01-01, ,0.0, ,35.7,18.3,61,24,5.27, 
1,MANDURAH,2009-01-02, ,0.0, ,31.5,21.6,69,34,5.20, 
2,MANDURAH,2009-01-03, ,0.0, ,30.2,18.9,75,39,7.08, 
3,MANDURAH,2009-01-04, ,0.0, ,32.8,19.2,64,24,5.02, 
4,MANDURAH,2009-01-05, ,0.0, ,32.3,21.9,61,26,6.21, 
5,MANDURAH,2009-01-06, ,0.0, ,32.0,19.7,73,35,6.31, 
6,MANDURAH,2009-01-07, ,0.0, ,34.2,18.8,65,26,5.92, 
7,MANDURAH,2009-01-08, ,0.0, ,33.5,19.0, , , , 
8,MANDURAH,2009-01-09, ,0.0, ,33.6,18.9,67,28,5.31, 
9,MANDURAH,2009-01-10, ,0.0, ,30.4,21.3,62,42,5.35, 
10,MANDURAH,2009-01-11, ,0.0, ,34.5,21.1,64,33,4.29, 
11,MANDURAH,2009-01-12, ,0.0, ,26.0,20.2,68,54,6.37, 
12,MANDURAH,2009-01-13, ,0.0, ,24.1,15.7,68,38,5.48, 
13,MANDURAH,2009-01-14, ,0.0, ,27.7,16.7,67,37,5.92, 
14,MANDURAH,2009-01-15, ,0.0, ,36.7,18.7,60,21,5.85, 
15,MANDURAH,2009-01-16, ,0.0, ,34.6,23.0,67,22,6.25, 
16,MANDURAH,2009-01-17, ,0.0, ,28.3,19.2,76,38,5.23, 
17,MANDURAH,2009-01-18, ,0.0, ,29.8,20.5,63,42,5.58, 
18,MANDURAH,2009-01-19, ,0.0, ,28.3,17.2,67,34,6.64, 
19,MANDURAH,2009-01-20, ,0.0, ,25.5,15.4,68,41,6.22, 
20,MANDURAH,2009-01-21, ,0.0, ,24.7,17.2,73,53,6.15, 
21,MANDURAH,2009-01-22, ,0.0, ,24.8,19.0,84,64,5.35, 
22,MANDURAH,2009-01-23, ,0.0, ,25.2,20.3,79,59,5.26, 
23,MANDURAH,2009-01-24, ,0.0, ,27.8,18.5,72,35,5.35, 
24,MANDURAH,2009-01-25, ,0.0, ,33.9,20.1,70,27,5.58, 
25,MANDURAH,2009-01-26, ,0.0, ,27.0,20.5,79,60,5.78, 
26,MANDURAH,2009-01-27, ,0.0, ,29.7,18.3,70,38,5.98, 
27,MANDURAH,2009-01-28, ,0.0, ,25.9,20.8,76,58,5.55, 
28,MANDURAH,2009-01-29, ,2.8, ,25.0,18.2,75,51,5.67, 
29,MANDURAH,2009-01-30, ,0.0, ,30.4,18.2,75,46,4.73, 
30,MANDURAH,2009-01-31, ,0.0, ,32.9,21.4,71,46,4.55, 
31,MANDURAH,2009-02-01, ,0.0, ,32.6,23.9,74,50,3.95, 
32,MANDURAH,2009-02-02, ,0.0, ,31.3,23.7,83,51,4.08, 
33,MANDURAH,2009-02-03, ,0.0, ,29.9,21.4,85,51,5.06, 
34,MANDURAH,2009-02-04, ,0.0, ,26.7,19.9,75,47,8.1, 
35,MANDURAH,2009-02-05, ,0.0, ,27.5,17.3,64,37,6.59, 
36,MANDURAH,2009-02-06, ,0.0, ,24.5,16.9,67,39,8.3, 
37,MANDURAH,2009-02-07, ,0.0, ,24.1,16.7,65,37,5.6, 
38,MANDURAH,2009-02-08, ,0.0, ,32.8,15.5,58,14,5.38, 
39,MANDURAH,2009-02-09, ,0.0, ,34.9,18.2,58,13,5.62, 
40,MANDURAH,2009-02-10, ,0.0, ,35.5,19.8,56,17,5.7, 
41,MANDURAH,2009-02-11, ,0.0, ,34.6,23.6,46,23,4.47, 
42,MANDURAH,2009-02-12, ,0.0, ,31.4,24.1,59,34,5.98, 
43,MANDURAH,2009-02-13, ,0.0, ,26.4,19.6,77,48,7.68, 
44,MANDURAH,2009-02-14, ,0.2, ,28.8,19.1,68,31,4.9, 
45,MANDURAH,2009-02-15, ,0.0, ,26.6,20.4,83,62,4.13, 
46,MANDURAH,2009-02-16, ,0.0, ,25.3,19.0,86,49,6.84, 
47,MANDURAH,2009-02-17, ,0.0, ,28.6,17.2,74,35,6.77, 
48,MANDURAH,2009-02-18, ,0.0, ,30.9,17.2,67,24,5.35, 
49,MANDURAH,2009-02-19, ,0.0, ,30.2,16.7,58,31,5.35, 
50,MANDURAH,2009-02-20, ,0.0, ,35.3,18.9,59,26,4.52, 
51,MANDURAH,2009-02-21, ,0.0, ,35.3,21.9,58,23,4.78, 
52,MANDURAH,2009-02-22, ,0.0, ,26.7,19.3,71,36,7.13, 
53,MANDURAH,2009-02-23, ,0.0, ,30.8,17.0,68,36,4.77, 
54,MANDURAH,2009-02-24, ,0.0, ,23.8,19.5,79,54,4.13, 
55,MANDURAH,2009-02-25, ,0.4, ,20.6,17.9,88,55,5.87, 
56,MANDURAH,2009-02-26, ,8.2, ,22.6,13.0,76,43,4.1, 
57,MANDURAH,2009-02-27, ,0.0, ,26.5,14.8,68,39,5.35, 
58,MANDURAH,2009-02-28, ,0.0, ,36.3,18.0,68,23,4.71, 
59,MANDURAH,2009-03-01, ,0.0, ,28.6,21.0,79,56,4.31, 
60,MANDURAH,2009-03-02, ,0.0, ,22.2,18.4,80,35,8.71, 
61,MANDURAH,2009-03-03, ,0.0, ,26.0,11.6,63,23,4.01, 
62,MANDURAH,2009-03-04, ,0.0, ,30.8,14.1,58,17,4.38, 
63,MANDURAH,2009-03-05, ,0.0, ,30.0,17.1,58,27,4.5, 
64,MANDURAH,2009-03-06, ,0.0, ,33.2,18.8,63,14,4.88, 
65,MANDURAH,2009-03-07, ,0.0, ,30.8,17.1,69,27,4.97, 
66,MANDURAH,2009-03-08, ,0.0, ,31.1,18.5,52,27,4.09, 
67,MANDURAH,2009-03-09, ,0.0, ,29.0,18.8,66,37,3.15, 
68,MANDURAH,2009-03-10, ,0.0, ,31.4,19.8,66,25,2.89, 
69,MANDURAH,2009-03-11, ,0.0, ,27.7,17.5,71,42,4.63, 
70,MANDURAH,2009-03-12, ,0.0, ,24.0,19.4,69,55,5.55, 
71,MANDURAH,2009-03-13, ,0.0, ,25.4,15.3,69,35,5.22, 
72,MANDURAH,2009-03-14, ,0.0, ,30.4,14.5,57,22,4.63, 
73,MANDURAH,2009-03-15, ,0.0, ,34.9,17.2,52,24,4.14, 
74,MANDURAH,2009-03-16, ,0.0, ,26.5,21.0,79,59,3.7, 
75,MANDURAH,2009-03-17, ,0.0, ,23.0,20.9,81,54,7.49, 
76,MANDURAH,2009-03-18, ,1.0, ,22.8,18.4,73,44,5.23, 
77,MANDURAH,2009-03-19, ,0.0, ,23.1,13.3,71,43,3.61, 
78,MANDURAH,2009-03-20, ,0.0, ,22.9,16.9,84,49,6.26, 
79,MANDURAH,2009-03-21, ,1.8, ,22.8,15.1,75,40,3.0, 
80,MANDURAH,2009-03-22, ,0.0, ,23.4,12.6,75,42,2.89, 
81,MANDURAH,2009-03-23, ,0.0, ,23.5,16.0,79,64,3.65, 
82,MANDURAH,2009-03-24, ,3.8, ,23.7,18.6,80,53,3.75, 
83,MANDURAH,2009-03-25, ,2.8, ,23.9,17.2,86,47,4.5, 
84,MANDURAH,2009-03-26, ,0.0, ,29.1,17.3,71,41,4.37, 
85,MANDURAH,2009-03-27, ,0.0, ,32.3,18.9,76,24,3.97, 
86,MANDURAH,2009-03-28, ,0.0, ,26.2,17.7,79,51,6.9, 
87,MANDURAH,2009-03-29, ,0.0, ,24.5,16.5,67,41,5.9, 
88,MANDURAH,2009-03-30, ,0.0, ,23.8,17.2,75,51,4.47, 
89,MANDURAH,2009-03-31, ,0.0, ,23.8,16.3,78,45,6.33, 
90,MANDURAH,2009-04-01, ,0.0, ,21.7,12.6,70,32,5.83, 
91,MANDURAH,2009-04-02, ,0.0, ,22.8,12.4,68,35,5.36, 
92,MANDURAH,2009-04-03, ,0.0, ,27.6,13.8,65,28,4.34, 
93,MANDURAH,2009-04-04, ,0.0, ,27.8,14.7,62,26,3.6, 
94,MANDURAH,2009-04-05, ,0.0, ,28.0,15.1,66,24,4.62, 
95,MANDURAH,2009-04-06, ,0.0, ,29.2,15.1,64,20,4.12, 
96,MANDURAH,2009-04-07, ,0.0, ,28.8,18.4,58,31,4.62, 
97,MANDURAH,2009-04-08, ,0.0, ,28.8,18.8,65,23,3.02, 
98,MANDURAH,2009-04-09, ,0.0, ,31.6,19.5,58,19,4.14, 
99,MANDURAH,2009-04-10, ,0.0, ,30.7,17.5,67,33,3.62, 
100,MANDURAH,2009-04-11, ,0.0, ,26.5,19.0,80,62,2.73, 
101,MANDURAH,2009-04-12, ,0.0, ,34.3,20.1,68,9,5.94, 
102,MANDURAH,2009-04-13, ,0.0, ,27.0,20.6,75,36,4.63, 
103,MANDURAH,2009-04-14, ,1.2, ,27.6,19.3,69,38,3.61, 
104,MANDURAH,2009-04-15, ,0.0, ,24.7,13.9,66,33,4.63, 
105,MANDURAH,2009-04-16, ,0.0, ,25.4,13.2,78,39,4.53, 
106,MANDURAH,2009-04-17, ,0.0, ,27.3,16.0,78,39,3.26, 
107,MANDURAH,2009-04-18, ,0.0, ,27.0,19.3,69,44,2.75, 
108,MANDURAH,2009-04-19, ,0.0, ,25.2,17.6,86,55,3.06, 
109,MANDURAH,2009-04-20, ,0.0, ,25.7,17.5,86,55,4.37, 
110,MANDURAH,2009-04-21, ,0.0, ,26.9,17.6,79,38,3.87, 
111,MANDURAH,2009-04-22, ,2.6, ,19.7,15.9,83,36,6.82, 
112,MANDURAH,2009-04-23, ,0.0, ,19.9,11.9,76,49,3.6, 
113,MANDURAH,2009-04-24, ,0.0, ,22.7,14.5,81,63,2.85, 
114,MANDURAH,2009-04-25, ,0.2, ,22.1,15.7,84,57,3.07, 
115,MANDURAH,2009-04-26, ,0.2, ,22.5,13.5,88,55,3.71, 
116,MANDURAH,2009-04-27, ,0.0, ,24.6,14.2,74,45,3.75, 
117,MANDURAH,2009-04-28, ,0.0, ,27.2,14.3,78,35,4.07, 
118,MANDURAH,2009-04-29, ,0.0, ,23.8,16.4,73,39,3.48, 
119,MANDURAH,2009-04-30, ,0.0, ,22.1,13.9,83,42,4.71, 
120,MANDURAH,2009-05-01, ,0.0, ,24.4,11.9,68,31,3.43, 
121,MANDURAH,2009-05-02, ,0.0, ,24.3,13.8,71,40,3.49, 
122,MANDURAH,2009-05-03, ,0.0, ,23.8,14.2,73,40,2.33, 
123,MANDURAH,2009-05-04, ,0.0, ,26.0,13.6,69,32,2.88, 
124,MANDURAH,2009-05-05, ,0.0, ,27.7,14.4,67,28,3.08, 
125,MANDURAH,2009-05-06, ,0.0, ,25.4,14.5,67,35,3.84, 
126,MANDURAH,2009-05-07, ,0.0, ,24.0,15.3,64,40,3.58, 
127,MANDURAH,2009-05-08, ,0.0, ,22.9,14.1,65,43,3.58, 
128,MANDURAH,2009-05-09, ,0.0, ,22.8,14.6,65,44,3.6, 
129,MANDURAH,2009-05-10, ,0.0, ,20.6,15.2,73,46,3.48, 
130,MANDURAH,2009-05-11, ,0.0, ,23.9,15.3,73,42,4.43, 
131,MANDURAH,2009-05-12, ,0.0, ,23.9,13.8,74,32,3.98, 
132,MANDURAH,2009-05-13, ,0.0, ,22.9,12.7,77,45,4.23, 
