,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,DERBY AERO,2009-01-01,7.1,0.8, ,35.5,24.6,92,47,3.86,27.58
1,DERBY AERO,2009-01-02,8.2,0.0, ,36.6,28.0,83,51,5.5,28.86
2,DERBY AERO,2009-01-03,8.5,0.0, ,37.9,26.5,74,39,3.91,30.03
3,DERBY AERO,2009-01-04,8.6,0.0, ,38.7,28.0,86,44,4.29,30.3
4,DERBY AERO,2009-01-05,9.3,0.0, ,37.7,27.8,86,36,5.44,30.97
5,DERBY AERO,2009-01-06,8.3,0.0, ,36.4,27.0,84,46,4.7,30.52
6,DERBY AERO,2009-01-07,8.6,0.0, ,37.1,26.9,88,36,4.66,29.8
7,DERBY AERO,2009-01-08,9.1,0.0, ,38.5,27.9,86,39,5.25,30.1
8,DERBY AERO,2009-01-09,9.7,0.0, ,39.7,27.8,90,24,4.63,31.12
9,DERBY AERO,2009-01-10,8.9,0.0, ,38.2,28.3,84,44,5.21,30.08
10,DERBY AERO,2009-01-11,8.2,0.0, ,35.4,28.5,80,55,6.22,29.38
11,DERBY AERO,2009-01-12,8.5,0.0, ,35.7,27.9,82,51,6.37,30.05
12,DERBY AERO,2009-01-13,8.4,0.0, ,36.0,28.1,79,46,5.33,29.07
13,DERBY AERO,2009-01-14,7.9,0.0, ,35.3,27.8,87,52,5.85,29.02
14,DERBY AERO,2009-01-15,7.2,17.6, ,36.1,22.5,98,48,4.21,27.98
15,DERBY AERO,2009-01-16,6.3,0.2, ,34.9,27.1,90,63,4.41,24.46
16,DERBY AERO,2009-01-17,7.5,0.0, ,37.4,25.2,87,37,3.83,25.53
17,DERBY AERO,2009-01-18,5.5,0.0, ,34.6,26.7,91,51,2.84,20.48
18,DERBY AERO,2009-01-19,4.0,11.6, ,32.7,26.0,96,63,2.85,14.91
19,DERBY AERO,2009-01-20,3.8,24.6, ,29.9,24.5,97,76,4.06,16.48
20,DERBY AERO,2009-01-21,5.6,9.2, ,32.1,24.8,94,69,5.36,24.36
21,DERBY AERO,2009-01-22,1.9,11.8, ,29.1,26.8,98,86,3.4,6.97
22,DERBY AERO,2009-01-23,2.3,42.2, ,29.7,23.2,97,81,3.2,8.59
23,DERBY AERO,2009-01-24,3.0,12.0, ,28.8,23.6,96,76,3.5,11.89
24,DERBY AERO,2009-01-25,6.2,5.2, ,33.2,24.1,95,60,4.6,26.16
25,DERBY AERO,2009-01-26,3.1,0.2, ,30.0,26.9,94,78,1.23,13.18
26,DERBY AERO,2009-01-27,5.1,2.2, ,34.0,25.1,96,56,3.63,18.26
27,DERBY AERO,2009-01-28,2.5,10.8, ,30.4,25.8,97,77,4.52,7.51
