,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,HOPETOUN NORTH,2009-01-01,6.0,0.0, ,23.8,16.9,84,58,7.21,32.47
1,HOPETOUN NORTH,2009-01-02,6.3,0.0, ,26.5,15.2,92,49,6.52,31.02
2,HOPETOUN NORTH,2009-01-03,3.6,0.0, ,22.4,19.0,92,71,6.8,17.25
3,HOPETOUN NORTH,2009-01-04,6.0,0.0, ,24.0,18.2,87,59,4.64,33.56
4,HOPETOUN NORTH,2009-01-05,5.7,0.0, ,24.5,12.5,96,57,4.76,34.06
5,HOPETOUN NORTH,2009-01-06,6.1,0.0, ,24.7,19.0,85,56,4.92,31.78
6,HOPETOUN NORTH,2009-01-07,6.2,0.0, ,23.7,16.7,84,54,7.0,33.1
7,HOPETOUN NORTH,2009-01-08,6.2,0.0, ,24.5,16.6,85,57,7.05,33.36
8,HOPETOUN NORTH,2009-01-09,6.0,0.0, ,24.9,16.2,87,60,5.89,33.28
9,HOPETOUN NORTH,2009-01-10,5.8,0.0, ,25.4,14.4,95,60,4.51,33.35
10,HOPETOUN NORTH,2009-01-11,6.2,0.0, ,25.8,18.7,92,59,5.16,33.56
11,HOPETOUN NORTH,2009-01-12,5.5,0.0, ,26.5,17.4,98,65,7.4,30.63
12,HOPETOUN NORTH,2009-01-13,6.0,0.2, ,23.8,14.2,84,50,5.14,32.85
13,HOPETOUN NORTH,2009-01-14,6.3,0.0, ,25.1,13.1,84,42,4.27,32.77
14,HOPETOUN NORTH,2009-01-15,6.9,0.0, ,26.3,14.3,88,43,6.35,33.81
15,HOPETOUN NORTH,2009-01-16,10.4,0.0, ,36.1,13.5,90,20,6.22,33.4
16,HOPETOUN NORTH,2009-01-17,7.0,0.0, ,24.4,20.0,83,22,7.42,23.22
17,HOPETOUN NORTH,2009-01-18,4.1,0.0, ,24.2,19.2,88,65,6.3,17.24
18,HOPETOUN NORTH,2009-01-19,3.7,1.4, ,21.8,15.7,88,59,5.87,14.86
19,HOPETOUN NORTH,2009-01-20,6.0,0.4, ,24.1,14.5,80,50,4.12,32.94
20,HOPETOUN NORTH,2009-01-21,7.5,0.0, ,31.3,15.8,91,33,4.63,30.54
21,HOPETOUN NORTH,2009-01-22,5.7,0.6, ,24.5,17.4,96,59,6.05,32.3
22,HOPETOUN NORTH,2009-01-23,5.7,0.0, ,26.1,15.7,91,59,5.7,30.38
23,HOPETOUN NORTH,2009-01-24,6.1,0.0, ,24.9,14.9,84,46,3.92,32.68
24,HOPETOUN NORTH,2009-01-25,6.5,0.0, ,31.9,15.2,92,64,4.82,32.15
25,HOPETOUN NORTH,2009-01-26,12.4,0.0, ,43.3,19.1,90,19,6.97,28.51
26,HOPETOUN NORTH,2009-01-27,2.7,0.0, ,22.0,18.7,96,70,5.17,10.79
27,HOPETOUN NORTH,2009-01-28,2.1,12.0, ,20.0,18.1,99,83,5.15,11.77
28,HOPETOUN NORTH,2009-01-29,2.4,1.2, ,20.3,17.6,96,78,4.3,11.61
29,HOPETOUN NORTH,2009-01-30,4.0,5.8, ,24.0,16.7,89,73,6.17,21.34
30,HOPETOUN NORTH,2009-01-31,3.0,0.2, ,23.7,16.6,98,76,5.67,14.86
31,HOPETOUN NORTH,2009-02-01,4.4,4.6, ,25.9,18.4,98,77,4.19,25.65
32,HOPETOUN NORTH,2009-02-02,5.4,0.2, ,27.4,19.3,98,72,6.22,31.18
33,HOPETOUN NORTH,2009-02-03,4.5,0.0, ,26.3,18.3,97,74,5.69,25.14
34,HOPETOUN NORTH,2009-02-04,5.0,0.4, ,25.2,18.8,93,57,6.1,23.35
35,HOPETOUN NORTH,2009-02-05,6.0,0.2, ,24.2,15.1,77,46,4.8,30.55
36,HOPETOUN NORTH,2009-02-06,4.2,0.0, ,23.0,17.9,84,57,5.0,17.86
37,HOPETOUN NORTH,2009-02-07,5.3,0.0, ,22.5,14.3,91,45,6.39,26.09
38,HOPETOUN NORTH,2009-02-08,6.1,1.0, ,23.5,15.7,68,44,5.21,29.69
39,HOPETOUN NORTH,2009-02-09,5.8,0.0, ,24.2,16.3,73,52,6.81,25.82
40,HOPETOUN NORTH,2009-02-10,7.0,0.0, ,25.4,13.1,77,40,8.25,30.95
41,HOPETOUN NORTH,2009-02-11,8.8,0.0, ,31.5,13.4,83,28,7.38,30.61
42,HOPETOUN NORTH,2009-02-12,11.1,0.0, ,38.7,15.3,83,12,6.18,28.88
43,HOPETOUN NORTH,2009-02-13,2.0,0.0, ,21.2,18.9,96,84,7.49,9.47
44,HOPETOUN NORTH,2009-02-14,4.0,0.0, ,25.5,18.9,94,67,7.91,17.38
45,HOPETOUN NORTH,2009-02-15,10.9,1.0, ,38.2,18.7,84,14,7.11,25.22
46,HOPETOUN NORTH,2009-02-16,4.4,0.2, ,25.7,17.8,84,70,5.55,21.46
47,HOPETOUN NORTH,2009-02-17, ,0.0, ,24.1,18.6,79,55,6.26, 
48,HOPETOUN NORTH,2009-02-18, ,0.2, ,23.5,17.7,73,49,5.88, 
49,HOPETOUN NORTH,2009-02-19,5.2,0.0, ,23.8,15.4,80,50,4.5,26.07
50,HOPETOUN NORTH,2009-02-20,5.7,0.0, ,24.0,16.5,89,49,5.94,29.53
51,HOPETOUN NORTH,2009-02-21,7.7,0.0, ,31.6,11.4,94,31,5.77,29.24
52,HOPETOUN NORTH,2009-02-22,4.6,0.0, ,24.9,19.0,89,59,7.43,18.75
53,HOPETOUN NORTH,2009-02-23,6.2,0.0, ,24.6,16.1,80,39,6.67,27.14
54,HOPETOUN NORTH,2009-02-24,9.0,0.0, ,37.5,17.7,86,27,6.58,21.41
55,HOPETOUN NORTH,2009-02-25,4.4,0.0, ,25.1,17.5,88,60,4.84,20.90
56,HOPETOUN NORTH,2009-02-26,5.9,0.2, ,23.8,11.9,85,41,7.07,28.53
57,HOPETOUN NORTH,2009-02-27,5.1,0.0, ,23.1,16.9,85,51,4.48,27.59
58,HOPETOUN NORTH,2009-02-28,4.8,0.0, ,24.7,13.0,91,60,6.46,25.78
59,HOPETOUN NORTH,2009-03-01,6.6,0.0, ,27.1,18.7,100,25,8.18,20.33
60,HOPETOUN NORTH,2009-03-02,4.3,24.4, ,22.5,18.1,99,51,9.99,16.90
61,HOPETOUN NORTH,2009-03-03,5.5,0.6, ,20.4,13.9,67,40,7.32,23.68
62,HOPETOUN NORTH,2009-03-04,4.5,0.0, ,22.4,14.9,85,51,4.33,23.79
63,HOPETOUN NORTH,2009-03-05,5.4,0.0, ,24.8,11.5,93,46,5.53,27.74
64,HOPETOUN NORTH,2009-03-06,4.1,0.0, ,23.5,11.3,99,58,4.52,23.70
65,HOPETOUN NORTH,2009-03-07,4.8,0.2, ,21.9,15.6,82,50,5.25,25.48
66,HOPETOUN NORTH,2009-03-08,5.5,0.0, ,25.1,9.8,96,41,5.84,26.61
67,HOPETOUN NORTH,2009-03-09,6.0,0.2, ,29.1,11.5,92,36,5.05,24.38
68,HOPETOUN NORTH,2009-03-10,5.5,0.0, ,27.3,12.4,96,45,5.03,26.47
