,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,PARABURDOO AERO,2009-01-01,8.7,0.0, ,41.2,23.6,75,17,2.79,29.8
1,PARABURDOO AERO,2009-01-02,11.6,0.0, ,42.7,24.0,66,7,4.63,32.95
2,PARABURDOO AERO,2009-01-03,10.6,0.0, ,43.6,26.5,27,7,3.5,32.19
3,PARABURDOO AERO,2009-01-04,10.2,0.0, ,45.3,25.6,31,6,3.13,30.69
4,PARABURDOO AERO,2009-01-05,11.8,0.0, ,46.4,32.3,31,6,4.14,30.38
5,PARABURDOO AERO,2009-01-06,12.4,0.0, ,44.8,29.1,46,10,5.24,29.59
6,PARABURDOO AERO,2009-01-07,9.9,0.8, ,44.8,27.1,65,9,3.17,29.82
7,PARABURDOO AERO,2009-01-08,11.6,0.0, ,45.2,26.4,59,6,4.08,32.9
8,PARABURDOO AERO,2009-01-09,9.6,0.0, ,46.1,26.2,28,5,2.5,32.82
9,PARABURDOO AERO,2009-01-10,11.1,0.0, ,46.8,28.6,26,6,3.51,31.69
10,PARABURDOO AERO,2009-01-11,12.9,0.0, ,46.4,28.9,30,7,4.97,31.21
11,PARABURDOO AERO,2009-01-12,13.3,0.0, ,45.8,27.1,40,8,5.63,30.03
12,PARABURDOO AERO,2009-01-13,10.8,3.6, ,43.4,25.6,51,7,3.73,32.28
13,PARABURDOO AERO,2009-01-14,13.1,0.0, ,44.9,26.5,35,8,6.07,24.57
14,PARABURDOO AERO,2009-01-15,9.4,0.0, ,41.7,27.8,41,16,3.99,22.22
15,PARABURDOO AERO,2009-01-16,10.5,0.6, ,43.4,27.3,55,9,4.33,25.64
16,PARABURDOO AERO,2009-01-17,14.3,0.0, ,44.8,30.8,11,3,6.08,31.8
17,PARABURDOO AERO,2009-01-18,12.8,0.0, ,45.3,31.7,22,6,5.04,30.09
18,PARABURDOO AERO,2009-01-19,12.4,0.0, ,44.8,30.8,40,10,5.28,27.85
19,PARABURDOO AERO,2009-01-20,9.5,0.8, ,42.7,28.6,48,9,3.4,26.29
20,PARABURDOO AERO,2009-01-21,10.3,0.0, ,42.4,26.8,54,12,4.2,27.54
21,PARABURDOO AERO,2009-01-22,9.8,0.0, ,44.4,25.5,53,7,3.07,30.34
22,PARABURDOO AERO,2009-01-23,11.8,0.0, ,45.5,29.0,34,8,4.76,25.93
23,PARABURDOO AERO,2009-01-24,12.4,0.0, ,46.1,26.8,47,8,5.11,27.73
24,PARABURDOO AERO,2009-01-25,10.0,0.0, ,41.3,28.3,87,22,6.53,21.6
25,PARABURDOO AERO,2009-01-26,5.7,9.6, ,33.5,22.7,98,45,5.51,16.5
