,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,BUSSELTON AERO,2009-01-01,10.2,0.0, ,36.2,13.8,77,19,5.22,34.08
1,BUSSELTON AERO,2009-01-02,10.2,0.0, ,36.1,16.6,79,22,5.59,34.09
2,BUSSELTON AERO,2009-01-03,9.0,0.0, ,31.5,15.4,82,33,6.88,34.45
3,BUSSELTON AERO,2009-01-04,9.3,0.0, ,34.9,14.6,83,29,5.38,33.82
4,BUSSELTON AERO,2009-01-05,9.6,0.0, ,34.5,15.7,86,28,5.98,34.33
5,BUSSELTON AERO,2009-01-06,8.9,0.0, ,31.3,14.6,82,31,6.38,34.57
6,BUSSELTON AERO,2009-01-07,9.9,0.0, ,33.3,13.7,82,21,6.26,34.64
7,BUSSELTON AERO,2009-01-08,10.4,0.0, ,35.2,13.4,80,19,5.94,34.34
8,BUSSELTON AERO,2009-01-09,9.5,0.0, ,34.5,13.2,89,21,5.07,34.46
9,BUSSELTON AERO,2009-01-10,8.2,0.0, ,31.9,13.8,92,31,4.89,34.21
10,BUSSELTON AERO,2009-01-11,8.8,0.0, ,34.4,12.5,89,19,3.8,34.37
11,BUSSELTON AERO,2009-01-12,5.7,0.0, ,27.4,12.3,80,40,4.17,23.39
12,BUSSELTON AERO,2009-01-13,6.1,0.0, ,27.0,7.6,90,29,3.32,29.55
13,BUSSELTON AERO,2009-01-14,7.1,0.0, ,28.1,10.0,86,31,4.73,31.96
14,BUSSELTON AERO,2009-01-15,10.2,0.0, ,35.9,15.6,75,19,5.28,34.15
15,BUSSELTON AERO,2009-01-16,11.0,0.0, ,37.9,20.4,83,12,5.6,33.52
16,BUSSELTON AERO,2009-01-17,8.8,0.0, ,32.5,16.4,81,26,6.06,30.22
17,BUSSELTON AERO,2009-01-18,6.9,0.0, ,27.9,17.6,79,43,7.42,25.83
18,BUSSELTON AERO,2009-01-19,8.1,0.0, ,27.7,12.0,72,29,6.9,32.75
19,BUSSELTON AERO,2009-01-20,6.7,0.0, ,28.6,8.6,89,35,3.92,31.85
20,BUSSELTON AERO,2009-01-21,6.4,0.0, ,26.5,16.4,82,46,4.55,31.22
21,BUSSELTON AERO,2009-01-22,5.9,0.0, ,29.2,17.2,90,47,4.21,25.6
22,BUSSELTON AERO,2009-01-23,7.1,0.0, ,29.4,18.3,88,32,4.09,31.01
23,BUSSELTON AERO,2009-01-24,8.2,0.0, ,31.8,9.2,91,18,3.99,33.54
24,BUSSELTON AERO,2009-01-25,9.4,0.0, ,35.5,17.5,82,27,5.35,32.62
25,BUSSELTON AERO,2009-01-26,8.0,0.0, ,31.1,16.0,89,34,5.31,32.96
26,BUSSELTON AERO,2009-01-27,8.0,0.0, ,31.5,11.8,89,31,5.86,29.96
27,BUSSELTON AERO,2009-01-28,4.8,0.0, ,24.0,17.0,76,54,7.02,15.82
28,BUSSELTON AERO,2009-01-29,7.3,0.0, ,27.8,16.8,71,31,5.81,26.52
29,BUSSELTON AERO,2009-01-30,5.7,0.0, ,27.4,12.3,79,46,5.3,22.52
30,BUSSELTON AERO,2009-01-31,8.0,0.0, ,34.7,16.8,85,34,4.74,28.92
31,BUSSELTON AERO,2009-02-01,8.4,0.0, ,36.6,19.6,86,37,4.71,30.31
32,BUSSELTON AERO,2009-02-02,8.9,0.0, ,36.3,19.4,83,25,4.7,30.08
33,BUSSELTON AERO,2009-02-03,8.0,0.0, ,31.9,20.3,85,35,5.78,29.89
34,BUSSELTON AERO,2009-02-04,6.8,0.0, ,27.3,15.3,90,32,6.22,27.34
35,BUSSELTON AERO,2009-02-05,7.2,0.0, ,28.2,9.8,86,30,5.57,30.75
36,BUSSELTON AERO,2009-02-06,6.3,0.0, ,24.9,10.0,80,30,5.12,27.83
37,BUSSELTON AERO,2009-02-07,6.7,0.0, ,24.8,13.4,85,30,6.13,29.98
38,BUSSELTON AERO,2009-02-08,9.0,0.0, ,31.8,9.5,77,17,5.86,30.89
39,BUSSELTON AERO,2009-02-09,9.9,0.0, ,33.2,15.8,69,17,6.62,30.87
40,BUSSELTON AERO,2009-02-10, ,0.0, , ,16.7,69,21,4.97,26.35
41,BUSSELTON AERO,2009-02-11, ,0.0, ,35.3, ,56,15,4.95,30.19
42,BUSSELTON AERO,2009-02-12,7.0,0.0, ,31.8,19.2,83,21,5.3,17.58
43,BUSSELTON AERO,2009-02-13,7.2,0.0, ,26.1,16.7,77,37,8.78,26.23
44,BUSSELTON AERO,2009-02-14,10.5,0.0, ,37.1,16.9,78,13,7.03,22.45
45,BUSSELTON AERO,2009-02-15,7.6,0.0, ,32.5,17.9,83,33,4.98,28.44
46,BUSSELTON AERO,2009-02-16,6.1,0.0, ,28.1,14.1,90,38,4.75,25.99
47,BUSSELTON AERO,2009-02-17, ,0.0, ,27.1,11.6,90,37,5.78, 
48,BUSSELTON AERO,2009-02-18, ,0.0, ,30.1,12.7,84,24,5.84, 
49,BUSSELTON AERO,2009-02-19,8.2,0.0, ,31.7,12.4,73,21,4.97,29.51
50,BUSSELTON AERO,2009-02-20,8.6,0.0, ,34.1,15.1,75,22,4.9,29.34
51,BUSSELTON AERO,2009-02-21,8.8,0.0, ,35.0,18.2,74,20,5.37,26.43
52,BUSSELTON AERO,2009-02-22,7.1,0.0, ,27.7,13.9,85,30,6.52,27.69
53,BUSSELTON AERO,2009-02-23,7.6,0.0, ,31.6,13.0,72,28,5.17,26.65
54,BUSSELTON AERO,2009-02-24,4.0,0.0, ,23.6,16.8,91,48,3.83,17.39
55,BUSSELTON AERO,2009-02-25,3.8,4.8, ,22.9,15.4,92,47,3.92,15.87
56,BUSSELTON AERO,2009-02-26,4.0,5.2, ,23.1,7.6,94,41,3.32,19.41
57,BUSSELTON AERO,2009-02-27,5.7,0.0, ,27.0,7.4,91,33,3.61,27.72
58,BUSSELTON AERO,2009-02-28,8.6,0.0, ,32.8,15.4,74,28,7.02,25.75
59,BUSSELTON AERO,2009-03-01,5.6,0.0, ,30.5,18.4,83,46,5.14,18.37
60,BUSSELTON AERO,2009-03-02,5.9,0.0, ,21.9,13.1,83,30,7.7,24.85
