,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,GERALDTON AIRPORT,2009-01-01,7.4,0.0,7.2,30.7,18.6,93,37,4.09,33.2
1,GERALDTON AIRPORT,2009-01-02,5.5,0.0,7.6,27.1,17.7,97,61,4.07,28.57
2,GERALDTON AIRPORT,2009-01-03,7.1,0.0,7.0,29.1,20.8,91,51,7.94,31.5
3,GERALDTON AIRPORT,2009-01-04,12.7,0.0,8.6,37.9,15.7,100,10,8.18,34.18
4,GERALDTON AIRPORT,2009-01-05,14.5,0.0,12.4,41.3,16.8,85,8,8.20,33.77
5,GERALDTON AIRPORT,2009-01-06,10.0,0.0,13.4,33.7,18.7,86,33,9.08,33.31
6,GERALDTON AIRPORT,2009-01-07,10.9,0.0,10.2,35.2,18.9,92,26,9.19,33.33
7,GERALDTON AIRPORT,2009-01-08,8.9,0.0,11.6,32.1,17.3,88,36,7.23,34.03
8,GERALDTON AIRPORT,2009-01-09,10.0,0.0,10.4,34.5,16.9,94,28,7.74,34.06
9,GERALDTON AIRPORT,2009-01-10,9.6,0.0,11.2,34.0,18.1,100,31,8.04,33.87
10,GERALDTON AIRPORT,2009-01-11,10.1,0.0,12.0,36.1,15.3,85,24,5.81,33.85
11,GERALDTON AIRPORT,2009-01-12,6.7,0.0,10.0,28.1,17.9,98,51,6.76,32.82
12,GERALDTON AIRPORT,2009-01-13,8.6,0.0,9.2,27.6,13.5,90,24,8.61,33.92
13,GERALDTON AIRPORT,2009-01-14,8.6,0.0,10.8,31.7,15.5,85,42,8.10,33.8
14,GERALDTON AIRPORT,2009-01-15,12.9,0.0,10.4,43.0,15.3,85,9,5.65,33.29
15,GERALDTON AIRPORT,2009-01-16,8.2,0.0,12.0,35.6,18.5,93,34,4.74,29.8
16,GERALDTON AIRPORT,2009-01-17,7.7,0.0,8.2,32.3,21.8,86,42,6.39,27.49
17,GERALDTON AIRPORT,2009-01-18,7.4,0.0,8.0,32.6,22.3,90,44,8.22,22.85
18,GERALDTON AIRPORT,2009-01-19,7.8,0.0,7.0,28.1,17.7,92,39,9.79,32.45
19,GERALDTON AIRPORT,2009-01-20,9.9,0.0,10.4,31.9,14.9,86,26,9.01,33.2
