,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,BROOME AIRPORT,2009-01-01,7.4,66.0,11.1,33.5,23.5,100,19,2.97,29.77
1,BROOME AIRPORT,2009-01-02,7.1,0.0,6.4,33.9,27.8,88,64,4.78,29.57
2,BROOME AIRPORT,2009-01-03,6.6,20.6,11.6,33.3,22.1,95,61,4.23,29.42
3,BROOME AIRPORT,2009-01-04,7.0,0.0,7.4,32.9,28.3,88,70,4.46,30.89
4,BROOME AIRPORT,2009-01-05,7.3,0.0,7.6,33.1,28.2,86,65,5.19,30.98
5,BROOME AIRPORT,2009-01-06,7.2,0.0,8.0,33.1,28.4,84,62,4.62,29.7
6,BROOME AIRPORT,2009-01-07,7.6,0.0,9.8,33.6,28.5,82,61,5.57,30.37
7,BROOME AIRPORT,2009-01-08,7.1,0.0,9.0,33.9,28.6,85,68,5.04,29.93
8,BROOME AIRPORT,2009-01-09,7.3,0.0,7.8,34.5,28.9,90,65,4.30,30.94
9,BROOME AIRPORT,2009-01-10,6.9,0.0,9.2,33.2,28.5,91,69,4.57,30.39
10,BROOME AIRPORT,2009-01-11,7.0,0.0,8.4,33.3,28.6,86,66,4.72,29.38
11,BROOME AIRPORT,2009-01-12,7.3,0.0,8.0,33.2,28.6,80,63,5.15,29.56
12,BROOME AIRPORT,2009-01-13,7.6,0.0,8.8,33.6,28.8,80,57,4.90,29.77
13,BROOME AIRPORT,2009-01-14,7.3,0.0,10.0,33.5,28.8,79,60,4.54,28.66
14,BROOME AIRPORT,2009-01-15,7.9,2.6,10.6,38.2,22.6,95,30,4.64,23.2
15,BROOME AIRPORT,2009-01-16,7.3,0.0,7.2,34.9,28.7,84,64,5.46,28.7
16,BROOME AIRPORT,2009-01-17,7.4,0.0,8.6,34.3,29.4,83,64,4.75,29.76
17,BROOME AIRPORT,2009-01-18,8.2,0.0,9.0,37.5,29.7,84,38,3.99,27.93
18,BROOME AIRPORT,2009-01-19,3.2,0.2,9.8,31.1,26.5,96,70,2.84,11.96
19,BROOME AIRPORT,2009-01-20,5.6,10.0,4.6,32.9,24.0,94,59,5.51,20.45
20,BROOME AIRPORT,2009-01-21,4.9,0.0,4.0,31.8,26.1,95,65,2.39,21.18
21,BROOME AIRPORT,2009-01-22,3.5,4.8,5.6,31.1,27.3,95,73,3.75,13.3
22,BROOME AIRPORT,2009-01-23,5.1,0.0,3.2,33.1,28.7,99,68,4.22,20.88
23,BROOME AIRPORT,2009-01-24,2.6,25.6,6.2,29.0,23.0,100,80,3.17,10.67
24,BROOME AIRPORT,2009-01-25,5.7,30.4,3.8,33.0,24.3,99,60,4.25,23.95
25,BROOME AIRPORT,2009-01-26,4.9,15.4,6.8,32.3,25.0,98,66,2.80,21.1
26,BROOME AIRPORT,2009-01-27,5.7,0.2,4.2,32.4,25.9,97,64,3.60,25.13
27,BROOME AIRPORT,2009-01-28,5.4,0.0,7.2,32.6,29.0,86,63,5.34,18.01
28,BROOME AIRPORT,2009-01-29,5.0,4.8,5.6,32.1,26.7,90,67,6.11,17.44
29,BROOME AIRPORT,2009-01-30,6.7,0.0,5.6,32.3,26.9,84,56,4.75,26.26
30,BROOME AIRPORT,2009-01-31, ,0.0,9.8,32.3,27.8, , , ,30.22
31,BROOME AIRPORT,2009-02-01,7.9,0.0,9.4,33.4,28.0,76,58,6.17,30.08
32,BROOME AIRPORT,2009-02-02,6.3,1.0,9.8,32.9,27.6,97,61,5.23,25.93
33,BROOME AIRPORT,2009-02-03,5.7,26.4,11.8,32.8,23.9,96,68,3.98,25.54
34,BROOME AIRPORT,2009-02-04,5.1,13.4,8.0,33.3,24.1,96,60,3.2,20.57
35,BROOME AIRPORT,2009-02-05,5.0,5.4,5.6,33.6,24.7,97,66,3.94,20.35
36,BROOME AIRPORT,2009-02-06,5.9,12.2,5.8,32.2,23.2,96,71,4.05,28.68
37,BROOME AIRPORT,2009-02-07,5.9,1.4,4.2,32.7,25.1,98,64,2.96,26.94
38,BROOME AIRPORT,2009-02-08,6.4,0.6,5.8,33.4,26.0,95,56,4.04,26.42
39,BROOME AIRPORT,2009-02-09,4.9,34.2,9.2,31.8,21.3,99,67,4.75,21.57
40,BROOME AIRPORT,2009-02-10,5.6,0.0,5.6,32.4,24.9,85,71,5.94,22.72
41,BROOME AIRPORT,2009-02-11,7.5,0.0,6.8,36.8,27.7,95,42,3.69,27.71
42,BROOME AIRPORT,2009-02-12,5.8,0.0,9.2,33.7,25.9,97,53,3.97,21.86
43,BROOME AIRPORT,2009-02-13,3.4,1.8,6.8,29.2,24.8,97,77,4.61,14.79
44,BROOME AIRPORT,2009-02-14,2.5,25.4,4.6,28.6,24.2,97,78,4.48,9.14
45,BROOME AIRPORT,2009-02-15,5.5,1.8,1.8,34.4,24.3,98,54,3.59,20.63
46,BROOME AIRPORT,2009-02-16,4.2,17.6,6.0,31.1,24.9,99,70,3.12,18.02
47,BROOME AIRPORT,2009-02-17, ,0.0,6.6,31.6,25.3,99,70,3.47, 
48,BROOME AIRPORT,2009-02-18, ,0.0,8.0,31.9,27.6,85,65,4.15, 
49,BROOME AIRPORT,2009-02-19,6.4,0.0,7.0,32.1,26.1,91,61,3.34,28.62
50,BROOME AIRPORT,2009-02-20,6.3,0.0,7.6,32.4,23.9,96,60,2.86,29.40
51,BROOME AIRPORT,2009-02-21,7.0,0.0,7.6,33.0,28.8,82,58,3.7,28.61
52,BROOME AIRPORT,2009-02-22,6.5,14.8,9.4,33.2,24.1,97,55,3.28,28.94
53,BROOME AIRPORT,2009-02-23,7.0,0.0,6.8,35.1,25.5,96,49,3.38,29.20
54,BROOME AIRPORT,2009-02-24,6.9,0.0,7.8,34.2,29.1,93,64,3.8,29.34
55,BROOME AIRPORT,2009-02-25,6.2,0.0,6.8,33.2,29.1,93,65,4.14,26.20
56,BROOME AIRPORT,2009-02-26,4.0,1.6,4.8,33.6,23.7,96,66,2.52,15.99
57,BROOME AIRPORT,2009-02-27,3.9,23.0,7.0,30.6,23.6,98,74,4.92,16.67
58,BROOME AIRPORT,2009-02-28,3.6,22.8,5.0,31.7,24.3,98,65,4.55,11.72
59,BROOME AIRPORT,2009-03-01,5.0,14.0,5.4,32.0,24.8,96,70,4.63,21.47
60,BROOME AIRPORT,2009-03-02,4.2,10.0,6.0,31.3,25.6,98,73,2.81,18.36
61,BROOME AIRPORT,2009-03-03,6.5,0.0,2.2,35.2,25.0,99,51,2.75,27.79
62,BROOME AIRPORT,2009-03-04,6.5,1.2,7.8,34.8,24.5,94,55,5.32,24.20
63,BROOME AIRPORT,2009-03-05,8.0,0.0,9.0,36.5,25.9,84,38,4.5,27.82
64,BROOME AIRPORT,2009-03-06,8.2,0.0,8.8,38.4,28.8,82,23,3.21,28.39
65,BROOME AIRPORT,2009-03-07,7.4,0.0,8.0,35.5,28.2,90,34,3.38,27.88
66,BROOME AIRPORT,2009-03-08,8.4,0.0,9.6,37.4,23.2,93,16,3.79,28.93
67,BROOME AIRPORT,2009-03-09,8.6,0.0,13.4,37.2,23.3,91,17,4.12,28.98
68,BROOME AIRPORT,2009-03-10,6.4,0.0,9.2,33.6,22.7,97,45,3.0,28.10
69,BROOME AIRPORT,2009-03-11,6.1,0.0,7.6,32.7,23.9,98,56,2.69,28.10
70,BROOME AIRPORT,2009-03-12,6.5,0.0,6.8,34.5,23.4,96,45,2.76,28.05
71,BROOME AIRPORT,2009-03-13,6.5,0.0,8.0,34.5,23.6,96,47,2.95,28.00
72,BROOME AIRPORT,2009-03-14,7.1,0.2,10.4,35.9,24.6,96,37,3.19,28.05
73,BROOME AIRPORT,2009-03-15,6.4,0.0,8.4,34.6,25.2,98,57,4.26,26.75
74,BROOME AIRPORT,2009-03-16,6.7,46.2,13.6,35.8,23.1,96,44,3.71,26.11
75,BROOME AIRPORT,2009-03-17,6.0,0.0,6.4,32.4,27.7,93,67,4.08,26.88
76,BROOME AIRPORT,2009-03-18,5.4,0.0,6.6,33.5,25.0,96,60,3.84,22.34
77,BROOME AIRPORT,2009-03-19,6.2,1.2,5.0,33.0,24.4,91,57,4.07,26.27
78,BROOME AIRPORT,2009-03-20, ,0.0,9.0,33.0,28.6,82,65,4.29, 
79,BROOME AIRPORT,2009-03-21, ,0.0,7.2,33.5,28.4,85,59,4.71, 
80,BROOME AIRPORT,2009-03-22, ,0.0,7.2,32.6,28.2,87,68,3.91, 
81,BROOME AIRPORT,2009-03-23,6.0,0.0,7.6,33.1,28.2,90,69,3.9,26.51
82,BROOME AIRPORT,2009-03-24,6.0,0.0,6.0,33.5,28.1,93,68,3.8,26.28
83,BROOME AIRPORT,2009-03-25,6.3,0.0,6.6,33.7,28.9,85,66,4.18,25.84
84,BROOME AIRPORT,2009-03-26,6.2,0.0,7.8,36.3,25.1,92,40,2.97,22.96
85,BROOME AIRPORT,2009-03-27, ,4.0,7.4,37.4,23.9,89,37,3.42, 
86,BROOME AIRPORT,2009-03-28, ,0.0,7.8,38.4,25.1,91,25,2.74, 
87,BROOME AIRPORT,2009-03-29, ,0.0,8.4,34.7,25.1,95,45,2.54, 
88,BROOME AIRPORT,2009-03-30,6.4,0.0,6.6,35.6,25.7,94,48,3.22,25.94
89,BROOME AIRPORT,2009-03-31,6.8,0.0,7.8,35.6,24.8,96,25,3.14,25.79
90,BROOME AIRPORT,2009-04-01,6.4,0.0,8.8,33.9,29.3,78,59,3.94,24.55
91,BROOME AIRPORT,2009-04-02,6.1,0.0,8.0,33.6,29.1,84,61,3.91,24.59
92,BROOME AIRPORT,2009-04-03,6.3,0.0,6.6,35.6,25.0,93,34,2.83,24.29
93,BROOME AIRPORT,2009-04-04,7.1,0.0,6.6,38.0,24.3,98,14,2.86,25.71
94,BROOME AIRPORT,2009-04-05,6.8,0.0,9.8,37.4,21.6,87,21,2.8,25.32
95,BROOME AIRPORT,2009-04-06,6.9,0.0,9.0,36.7,21.8,92,18,2.98,25.47
96,BROOME AIRPORT,2009-04-07,7.2,0.0,8.8,36.7,22.0,91,24,3.7,24.84
97,BROOME AIRPORT,2009-04-08,6.8,0.0,8.8,36.3,20.1,92,13,2.77,25.37
98,BROOME AIRPORT,2009-04-09,6.5,0.0,7.6,36.9,19.2,92,13,2.44,25.29
99,BROOME AIRPORT,2009-04-10,6.2,0.0,9.2,37.4,21.0,95,15,2.07,24.93
