,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,COLLIE EAST,2009-01-01,8.4,0.0, ,33.8,13.5,76,25,3.6,33.92
1,COLLIE EAST,2009-01-02,8.0,0.0, ,36.5,15.4,79,25,2.57,32.82
2,COLLIE EAST,2009-01-03,8.0,0.0, ,32.1,15.9,80,26,3.33,34.32
3,COLLIE EAST,2009-01-04,7.6,0.0, ,34.0,13.2,84,25,2.54,33.73
4,COLLIE EAST,2009-01-05,7.9,0.0, ,35.8,14.2,83,21,2.28,34.18
5,COLLIE EAST,2009-01-06,8.0,0.0, ,32.4,14.5,82,23,3.16,34.31
6,COLLIE EAST,2009-01-07,8.1,0.0, ,32.3,15.6,79,18,3.17,34.28
7,COLLIE EAST,2009-01-08,8.4,0.0, ,34.2,13.2,83,19,3.23,34.1
8,COLLIE EAST,2009-01-09,8.1,0.0, ,35.1,12.7,88,18,2.62,34.41
9,COLLIE EAST,2009-01-10,7.6,0.0, ,34.7,13.4,88,22,2.14,34.18
10,COLLIE EAST,2009-01-11,7.7,0.4, ,36.2,13.9,87,18,1.95,34.37
11,COLLIE EAST,2009-01-12,4.9,0.0, ,26.9,11.1,86,52,1.95,25.82
12,COLLIE EAST,2009-01-13,5.1,0.0, ,25.4,6.9,92,33,1.55,29.09
13,COLLIE EAST,2009-01-14,6.3,0.0, ,29.1,10.0,85,24,2.19,31.58
14,COLLIE EAST,2009-01-15,8.2,0.0, ,35.1,14.0,79,19,2.75,33.97
15,COLLIE EAST,2009-01-16,9.4,0.0, ,39.5,17.0,71,15,3.21,33.41
16,COLLIE EAST,2009-01-17,6.5,0.0, ,32.6,12.9,92,20,2.15,28.89
17,COLLIE EAST,2009-01-18,4.1,0.0, ,23.1,17.5,81,57,3.54,17.66
18,COLLIE EAST,2009-01-19,7.0,0.2, ,27.6,14.0,70,25,3.24,32.5
19,COLLIE EAST,2009-01-20,6.1,0.0, ,29.6,7.2,88,29,1.78,32.55
20,COLLIE EAST,2009-01-21,5.7,0.0, ,26.8,9.5,92,43,2.46,31.34
21,COLLIE EAST,2009-01-22,5.1,0.0, ,27.1,16.8,88,52,2.53,24.8
