,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,KUNUNURRA AERO,2009-01-01,6.0,14.8, ,34.5,22.5,98,55,3.54,24.69
1,KUNUNURRA AERO,2009-01-02,5.6,35.4, ,33.1,22.7,98,55,4.17,22.02
2,KUNUNURRA AERO,2009-01-03,7.1,5.8, ,35.6,23.1,92,42,3.49,27.47
3,KUNUNURRA AERO,2009-01-04,7.0,0.2, ,37.2,25.1,96,40,2.48,27.56
4,KUNUNURRA AERO,2009-01-05,6.7,0.0, ,37.6,26.1,96,39,2.66,24.54
5,KUNUNURRA AERO,2009-01-06,7.8,0.6, ,35.7,24.3,86,38,3.56,30.54
6,KUNUNURRA AERO,2009-01-07,8.3,0.0, ,37.4,22.9,91,39,4.56,29.58
7,KUNUNURRA AERO,2009-01-08,7.6,13.4, ,37.6,23.0,93,39,2.86,30.13
8,KUNUNURRA AERO,2009-01-09,7.0,0.0, ,36.0,26.8,93,41,3.21,25.98
9,KUNUNURRA AERO,2009-01-10,6.5,0.0, ,37.6,27.2,92,43,2.96,22.85
10,KUNUNURRA AERO,2009-01-11,8.0,0.0, ,37.4,25.2,93,41,3.56,30.56
11,KUNUNURRA AERO,2009-01-12,8.5,0.0, ,37.8,27.4,95,28,3.76,30.59
12,KUNUNURRA AERO,2009-01-13,8.0,0.0, ,38.0,26.8,93,36,3.07,30.44
13,KUNUNURRA AERO,2009-01-14,4.5,0.0, ,32.2,27.3,95,63,3.01,17.67
14,KUNUNURRA AERO,2009-01-15,7.2,8.8, ,36.8,22.9,94,40,2.78,29.1
15,KUNUNURRA AERO,2009-01-16,5.2,0.0, ,34.3,25.6,96,52,2.79,19.92
16,KUNUNURRA AERO,2009-01-17,4.2,43.0, ,30.7,24.2,98,67,3.08,17.92
17,KUNUNURRA AERO,2009-01-18,4.7,34.0, ,31.2,23.7,98,70,2.8,21.22
18,KUNUNURRA AERO,2009-01-19,5.1,7.8, ,32.3,25.7,98,58,2.36,21.94
19,KUNUNURRA AERO,2009-01-20,5.4,0.0, ,33.1,25.4,95,56,2.94,22.2
20,KUNUNURRA AERO,2009-01-21,6.0,2.2, ,33.8,25.6,95,53,2.97,24.42
21,KUNUNURRA AERO,2009-01-22, ,1.0, , ,26.2,100,56,1.95,20.14
22,KUNUNURRA AERO,2009-01-23, ,35.2, ,30.7, ,98,65,2.96,20.32
23,KUNUNURRA AERO,2009-01-24,5.8,30.2, ,32.8,23.8,98,60,2.6,26.15
24,KUNUNURRA AERO,2009-01-25,5.1,2.4, ,32.9,26.1,97,61,1.94,22.31
25,KUNUNURRA AERO,2009-01-26,5.0,21.8, ,32.4,22.4,98,58,3.16,20.64
26,KUNUNURRA AERO,2009-01-27,4.7,10.6, ,31.8,24.7,98,62,3.09,19.77
27,KUNUNURRA AERO,2009-01-28,5.2,7.0, ,32.0,24.7,99,58,4.84,19.95
28,KUNUNURRA AERO,2009-01-29,5.1,0.8, ,31.2,24.3,96,58,3.6,21.46
29,KUNUNURRA AERO,2009-01-30,4.5,17.8, ,31.6,22.9,98,54,2.4,18.25
30,KUNUNURRA AERO,2009-01-31,6.6,0.0, ,35.2,23.8,98,49,2.93,27.84
31,KUNUNURRA AERO,2009-02-01,5.9,7.6, ,34.2,25.1,97,55,2.68,24.68
32,KUNUNURRA AERO,2009-02-02,4.8,28.6, ,32.7,23.9,96,60,2.50,20.34
33,KUNUNURRA AERO,2009-02-03, ,13.2, , ,24.8, , , ,18.61
34,KUNUNURRA AERO,2009-02-04, , , , , , , , ,25.32
