,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,MARBLE BAR,2009-01-01,9.3,0.2, ,40.2,25.7,81,21,4.1,28.24
1,MARBLE BAR,2009-01-02,11.5,0.0, ,42.6,25.6,86,8,4.98,31.94
2,MARBLE BAR,2009-01-03,12.7,0.0, ,43.1,24.9,34,7,5.17,32.71
3,MARBLE BAR,2009-01-04,8.5,0.0, ,44.0,24.6,67,9,1.87,32.38
4,MARBLE BAR,2009-01-05,11.0,0.0, ,43.3,27.1,85,16,4.72,31.66
5,MARBLE BAR,2009-01-06,9.8,0.0, ,42.5,26.3,85,17,3.43,31.94
6,MARBLE BAR,2009-01-07,9.3,0.0, ,43.8,26.3,82,11,2.62,31.86
7,MARBLE BAR,2009-01-08,11.7,0.0, ,44.9,27.6,67,6,4.18,32.82
8,MARBLE BAR,2009-01-09,11.0,0.0, ,45.0,24.8,32,6,3.39,33.4
9,MARBLE BAR,2009-01-10,10.7,0.0, ,45.4,25.7,44,8,3.26,32.56
10,MARBLE BAR,2009-01-11,10.3,0.0, ,44.6,26.1,45,6,3.07,32.42
11,MARBLE BAR,2009-01-12,10.0,0.0, ,44.9,26.3,60,7,2.92,32.0
12,MARBLE BAR,2009-01-13,10.8,0.0, ,42.8,27.0,79,22,4.79,31.29
13,MARBLE BAR,2009-01-14,10.4,0.0, ,42.1,26.9,81,23,4.59,30.99
14,MARBLE BAR,2009-01-15,8.9,0.0, ,41.1,27.1,59,22,3.03,29.12
15,MARBLE BAR,2009-01-16,13.9,0.0, ,45.6,30.2,54,9,6.29,30.7
16,MARBLE BAR,2009-01-17,12.7,0.0, ,45.1,30.4,57,9,5.35,30.82
17,MARBLE BAR,2009-01-18,9.3,0.0, ,43.1,29.2,65,13,2.85,30.41
18,MARBLE BAR,2009-01-19,10.0,0.0, ,43.1,29.1,51,15,3.49,29.44
19,MARBLE BAR,2009-01-20,10.4,0.0, ,42.5,28.5,94,21,5.54,27.27
20,MARBLE BAR,2009-01-21,8.8,6.6, ,40.5,24.3,86,21,3.13,30.41
21,MARBLE BAR,2009-01-22,9.3,0.0, ,42.3,28.1,75,22,3.4,29.06
22,MARBLE BAR,2009-01-23,9.7,0.0, ,43.5,28.5,75,19,3.71,27.93
23,MARBLE BAR,2009-01-24,9.8,0.0, ,43.5,29.0,63,19,3.83,26.89
24,MARBLE BAR,2009-01-25,6.2,0.0, ,34.8,28.5,79,44,4.33,17.52
25,MARBLE BAR,2009-01-26,6.6,0.8, ,36.4,25.4,93,46,5.18,19.69
26,MARBLE BAR,2009-01-27,7.5,3.0, ,36.8,25.1,91,44,4.9,25.01
27,MARBLE BAR,2009-01-28,8.1,0.0, ,37.6,26.2,81,37,4.6,25.27
28,MARBLE BAR,2009-01-29,9.1,0.0, ,40.0,25.6,78,19,3.86,28.35
29,MARBLE BAR,2009-01-30,8.5,0.0, ,38.1,25.7,76,31,4.3,27.03
30,MARBLE BAR,2009-01-31,8.8,0.0, ,39.1,24.8,79,24,3.45,30.59
31,MARBLE BAR,2009-02-01,10.4,0.0, ,43.0,27.2,62,15,4.26,28.27
32,MARBLE BAR,2009-02-02,9.9,0.0, ,43.2,28.9,64,21,3.98,28.10
33,MARBLE BAR,2009-02-03,9.5,0.4, ,43.2,28.1,81,19,3.53,28.87
34,MARBLE BAR,2009-02-04,6.2,0.0, ,38.6,28.5,99,35,4.16,15.78
35,MARBLE BAR,2009-02-05,8.5,17.2, ,39.9,22.8,86,27,3.61,28.40
36,MARBLE BAR,2009-02-06,8.8,0.0, ,40.4,27.9,80,24,3.58,28.41
37,MARBLE BAR,2009-02-07,9.0,0.0, ,40.9,27.6,85,27,4.5,26.06
38,MARBLE BAR,2009-02-08,10.2,2.0, ,42.1,26.6,85,22,4.85,29.21
39,MARBLE BAR,2009-02-09,9.9,1.0, ,43.0,26.8,81,16,3.88,29.63
40,MARBLE BAR,2009-02-10,11.8,0.2, ,43.6,29.1,71,11,5.51,29.18
41,MARBLE BAR,2009-02-11,9.7,0.0, ,41.9,26.6,59,10,3.8,26.65
42,MARBLE BAR,2009-02-12,8.5,0.0, ,41.3,26.6,50,17,2.69,28.09
43,MARBLE BAR,2009-02-13,10.0,0.0, ,39.6,27.4,62,16,4.75,26.94
44,MARBLE BAR,2009-02-14,4.0,0.0, ,30.9,25.3,97,48,3.82,11.37
45,MARBLE BAR,2009-02-15,5.7,34.4, ,34.5,23.3,91,57,3.88,21.60
46,MARBLE BAR,2009-02-16,6.3,0.4, ,34.9,25.6,91,45,4.48,20.54
47,MARBLE BAR,2009-02-17, ,1.6, ,35.3,25.7,91,43,3.72, 
48,MARBLE BAR,2009-02-18, ,0.0, ,35.8,26.0,86,37,3.51, 
49,MARBLE BAR,2009-02-19,7.4,0.0, ,37.2,25.2,84,29,2.87,27.26
50,MARBLE BAR,2009-02-20,7.6,0.0, ,38.8,25.7,88,27,2.4,28.95
51,MARBLE BAR,2009-02-21,7.8,0.0, ,40.7,27.2,76,25,2.6,27.23
52,MARBLE BAR,2009-02-22,8.8,0.0, ,42.5,29.3,59,19,3.0,27.91
53,MARBLE BAR,2009-02-23,9.9,0.0, ,41.7,28.6,46,8,3.75,28.59
54,MARBLE BAR,2009-02-24,10.5,0.2, ,43.5,26.7,17,7,3.88,27.81
55,MARBLE BAR,2009-02-25,9.3,0.0, ,43.9,30.5,43,10,3.13,26.88
56,MARBLE BAR,2009-02-26,10.5,0.0, ,44.1,31.0,91,16,5.73,23.59
57,MARBLE BAR,2009-02-27,4.5,22.6, ,31.7,22.8,91,53,4.69,13.25
58,MARBLE BAR,2009-02-28,1.8,10.0, ,25.8,23.6,97,85,6.64,5.62
59,MARBLE BAR,2009-03-01,3.9,132.8, ,29.8,23.5,98,75,5.87,16.83
60,MARBLE BAR,2009-03-02,4.6,1.4, ,33.8,24.6,93,57,2.94,16.97
61,MARBLE BAR,2009-03-03,6.0,0.2, ,35.4,25.8,96,51,3.00,23.46
62,MARBLE BAR,2009-03-04,7.1,33.8, ,32.1,23.4,96,36,5.48,26.05
63,MARBLE BAR,2009-03-05,8.2,0.0, ,36.6,24.5,61,25,3.74,27.69
64,MARBLE BAR,2009-03-06,8.1,0.0, ,38.7,27.2,66,21,2.98,28.17
65,MARBLE BAR,2009-03-07,7.6,0.0, ,37.6,23.0,75,14,2.65,28.35
66,MARBLE BAR,2009-03-08,10.0,0.0, ,35.7,24.5,41,12,4.93,29.09
67,MARBLE BAR,2009-03-09,9.4,0.0, ,35.7,22.1,50,9,4.38,29.23
68,MARBLE BAR,2009-03-10,7.2,0.0, ,36.6,18.7,57,9,2.18,29.22
69,MARBLE BAR,2009-03-11,6.7,0.0, ,37.3,20.9,65,12,1.65,28.93
70,MARBLE BAR,2009-03-12,6.5,0.0, ,38.3,20.4,74,11,1.58,28.32
71,MARBLE BAR,2009-03-13,7.6,0.0, ,39.3,24.3,50,11,2.29,28.39
72,MARBLE BAR,2009-03-14,7.3,0.0, ,40.9,23.2,57,10,1.95,28.19
73,MARBLE BAR,2009-03-15,10.1,0.0, ,41.3,24.5,47,12,4.43,27.58
74,MARBLE BAR,2009-03-16,7.1,0.0, ,40.1,25.6,67,17,2.14,26.40
75,MARBLE BAR,2009-03-17,7.3,0.0, ,40.8,24.6,82,14,2.25,26.55
76,MARBLE BAR,2009-03-18,8.1,0.0, ,39.8,24.9,77,23,3.51,26.44
77,MARBLE BAR,2009-03-19,7.5,0.0, ,40.4,25.6,82,15,2.46,27.10
78,MARBLE BAR,2009-03-20, ,0.0, ,40.2,26.5,84,22,1.86, 
79,MARBLE BAR,2009-03-21, ,0.0, ,41.5,25.7,75,11,1.37, 
80,MARBLE BAR,2009-03-22, ,0.0, ,41.4,23.6,75,11,0.42, 
81,MARBLE BAR,2009-03-23,4.4,0.0, ,41.3,24.5,82,14,0.00,25.61
82,MARBLE BAR,2009-03-24,4.5,0.0, ,40.1,25.0,75,14,0.00,26.33
83,MARBLE BAR,2009-03-25,4.5,0.0, ,40.9,25.2,83,13,0.00,26.17
84,MARBLE BAR,2009-03-26,3.9,0.0, ,41.2,23.9,55,12,0.00,24.77
85,MARBLE BAR,2009-03-27, ,0.0, ,40.9,23.9,51,11,0.00, 
86,MARBLE BAR,2009-03-28, ,0.0, , ,26.0, , , , 
87,MARBLE BAR,2009-03-29, , , ,41.4, ,54,16,3.00, 
88,MARBLE BAR,2009-03-30,7.4,0.0, ,40.0,28.0,66,17,2.95,23.09
89,MARBLE BAR,2009-03-31,6.4,0.0, ,38.8,26.9,68,19,2.53,20.42
90,MARBLE BAR,2009-04-01,7.5,0.0, ,39.1,26.7,56,18,3.34,21.71
91,MARBLE BAR,2009-04-02,11.2,0.0, ,40.4,28.7,45,15,6.39,23.93
92,MARBLE BAR,2009-04-03,7.7,0.0, ,33.3,26.8,57,25,6.29,12.74
93,MARBLE BAR,2009-04-04,10.8,0.0, ,39.0,26.1,34,14,6.07,23.93
94,MARBLE BAR,2009-04-05,9.8,0.0, ,37.5,26.2,27,14,5.17,24.52
95,MARBLE BAR,2009-04-06,10.0,0.0, ,35.5,24.0,21,11,5.61,24.16
