,Station,Date,Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad
0,ESPERANCE,2009-01-01,6.5,0.0,7.6,23.9,17.2,77,51,7.31,32.36
1,ESPERANCE,2009-01-02,9.4,0.0,7.8,34.7,13.9,88,23,5.37,32.76
2,ESPERANCE,2009-01-03,6.8,0.0,8.4,27.6,16.7,84,44,5.8,29.39
3,ESPERANCE,2009-01-04,6.4,0.0,7.6,23.6,18.3,85,53,6.17,34.03
4,ESPERANCE,2009-01-05,6.5,0.0,8.0,25.7,13.9,92,46,5.3,34.21
5,ESPERANCE,2009-01-06,6.2,0.0,6.6,24.5,17.5,87,51,5.2,32.84
6,ESPERANCE,2009-01-07,6.3,0.0,7.8,23.6,18.0,88,49,8.23,31.27
7,ESPERANCE,2009-01-08,6.7,0.0,9.0,25.5,14.9,82,49,7.03,33.38
8,ESPERANCE,2009-01-09,6.7,0.0,7.8,26.3,14.8,86,48,6.24,33.67
9,ESPERANCE,2009-01-10,6.6,0.0,9.6,26.1,12.9,92,43,5.14,33.66
10,ESPERANCE,2009-01-11,7.3,0.0,7.8,31.5,13.8,96,46,4.7,33.82
11,ESPERANCE,2009-01-12,9.8,0.0,10.4,34.6,21.4,91,15,7.29,25.46
12,ESPERANCE,2009-01-13,6.1,0.6,7.8,23.2,16.5,90,46,5.41,32.77
13,ESPERANCE,2009-01-14,5.5,0.0,7.0,23.5,12.8,90,41,3.69,29.73
14,ESPERANCE,2009-01-15,6.9,0.0,7.6,26.0,13.1,94,40,6.21,34.05
15,ESPERANCE,2009-01-16,10.8,0.0,7.6,36.4,15.9,83,12,5.6,34.16
16,ESPERANCE,2009-01-17,8.3,0.0,9.4,27.4,21.5,80,22,6.21,32.55
17,ESPERANCE,2009-01-18,4.3,0.0,7.6,24.3,19.6,92,62,6.05,19.2
18,ESPERANCE,2009-01-19,2.7,6.6,5.2,19.1,15.7,98,62,5.76,10.64
19,ESPERANCE,2009-01-20,5.7,14.8,4.6,22.3,15.2,85,48,3.53,32.52
20,ESPERANCE,2009-01-21,6.5,0.0,4.6,27.8,16.5,87,46,4.74,30.74
21,ESPERANCE,2009-01-22,5.6,0.0,7.4,23.5,18.1,89,50,5.24,28.79
22,ESPERANCE,2009-01-23,5.4,0.0,6.4,24.5,15.9,93,57,5.78,29.16
23,ESPERANCE,2009-01-24,6.0,0.0,7.4,24.7,13.9,93,46,4.29,32.59
24,ESPERANCE,2009-01-25,5.7,0.0,5.4,27.5,14.3,100,63,5.59,32.32
25,ESPERANCE,2009-01-26,13.2,0.0,8.0,44.5,17.3,91,13,6.9,26.33
26,ESPERANCE,2009-01-27,2.1,1.8,9.8,21.5,18.9,100,80,4.02,9.52
27,ESPERANCE,2009-01-28,1.5,73.0,5.6,20.8,17.7,100,96,3.51,8.81
28,ESPERANCE,2009-01-29,3.6,4.6,0.6,22.2,18.3,99,66,5.54,19.01
29,ESPERANCE,2009-01-30,5.2,0.2,3.6,24.4,16.0,94,59,5.99,28.61
30,ESPERANCE,2009-01-31,3.1,0.0,7.0,22.6,16.5,93,75,4.73,15.7
