'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SHARK BAY AIRPORT Western Australia for March 2011,,,,,,,,,,
Issued at 22:34 GMT on Friday 01 April 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SHARK BAY AIRPORT,01/03/2011, ,0.0, , ,26.7,79,30,4.90,27.77
SHARK BAY AIRPORT,02/03/2011, , , , , ,69,33,5.30,28.58
SHARK BAY AIRPORT,03/03/2011, , , ,35.2, , , , ,28.60
SHARK BAY AIRPORT,04/03/2011, ,0.0, ,33.5,21.6, , , ,28.23
SHARK BAY AIRPORT,05/03/2011, ,0.0, , ,24.5, , , ,26.06
SHARK BAY AIRPORT,06/03/2011, , , ,30.6, ,72,41,7.78,27.70
SHARK BAY AIRPORT,07/03/2011, ,0.0, ,31.8,21.0, , , ,28.13
SHARK BAY AIRPORT,08/03/2011, ,0.0, , ,21.7,77,47,7.17,27.80
SHARK BAY AIRPORT,09/03/2011, , , ,33.7, , , , ,27.89
SHARK BAY AIRPORT,10/03/2011, ,0.0, ,34.2,23.5, , , ,26.67
SHARK BAY AIRPORT,11/03/2011,7.1,0.0, ,30.4,24.1,78,48,7.40,25.00
SHARK BAY AIRPORT,12/03/2011,8.3,0.0, ,30.7,21.3,70,36,7.73,27.63
SHARK BAY AIRPORT,13/03/2011, ,0.0, , ,20.0, , , ,27.29
SHARK BAY AIRPORT,14/03/2011, , , ,37.8, , , , ,27.07
SHARK BAY AIRPORT,15/03/2011, ,0.0, ,37.7,21.6, , , ,25.90
SHARK BAY AIRPORT,16/03/2011, ,0.0, , ,22.8, , , ,26.25
SHARK BAY AIRPORT,17/03/2011, , , ,36.0, , , , ,26.63
SHARK BAY AIRPORT,18/03/2011, ,0.0, ,32.5,25.3, , , ,22.34
SHARK BAY AIRPORT,19/03/2011,6.8,0.0, ,32.2,23.2,89,49,6.55,26.02
SHARK BAY AIRPORT,20/03/2011, ,0.0, ,31.6,22.1, , , ,25.23
SHARK BAY AIRPORT,21/03/2011, ,0.0, ,35.6,22.1, , , ,25.33
SHARK BAY AIRPORT,22/03/2011, ,0.0, ,33.4,23.0, , , ,25.28
SHARK BAY AIRPORT,23/03/2011, ,0.0, , ,24.2,79,28,5.53,25.27
SHARK BAY AIRPORT,24/03/2011, , , ,37.5, ,77,23,4.69,24.34
SHARK BAY AIRPORT,25/03/2011,9.4,0.0, ,34.9,23.1,80,13,6.31,26.02
SHARK BAY AIRPORT,26/03/2011,8.6,0.0, ,35.0,19.6,81,13,5.09,26.21
SHARK BAY AIRPORT,27/03/2011,8.4,0.0, ,35.6,18.7,85,13,4.82,25.57
SHARK BAY AIRPORT,28/03/2011,8.5,0.0, ,35.8,17.9,77,13,4.70,25.56
SHARK BAY AIRPORT,29/03/2011,8.6,0.0, ,35.9,19.1,78,13,4.92,25.23
SHARK BAY AIRPORT,30/03/2011,9.3,0.0, ,36.8,19.7,75,14,5.75,24.93
SHARK BAY AIRPORT,31/03/2011, ,0.0, , ,24.3,61,16,6.25,24.61
Totals:,,75,0, ,,,,,, 
