'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SHARK BAY AIRPORT Western Australia for June 2022,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 July 2022,,,,,,,,,,
© Copyright Commonwealth of Australia 2022 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SHARK BAY AIRPORT,01/06/2022,3.1,0.0, ,21.4,8.2,90,42,4.34,15.06
SHARK BAY AIRPORT,02/06/2022,3.2,0.0, ,22.1,8.5,94,38,3.90,15.01
SHARK BAY AIRPORT,03/06/2022,4.0,0.0, ,23.6,9.7,96,24,4.69,14.78
SHARK BAY AIRPORT,04/06/2022,4.2,0.0, ,23.9,12.3,82,26,4.75,14.69
SHARK BAY AIRPORT,05/06/2022,4.5,0.0, ,24.0,15.9,62,29,4.97,12.62
SHARK BAY AIRPORT,06/06/2022,3.9,0.0, ,25.3,11.2,82,31,3.99,14.84
SHARK BAY AIRPORT,07/06/2022,4.1,0.0, ,28.6,11.1,95,32,4.16,12.95
SHARK BAY AIRPORT,08/06/2022,1.6,3.6, ,20.6,16.9,98,79,5.03,8.02
SHARK BAY AIRPORT,09/06/2022,2.2,23.4, ,24.3,15.4,99,75,4.19,13.06
SHARK BAY AIRPORT,10/06/2022,3.1,0.6, ,25.3,17.9,96,58,5.31,13.24
SHARK BAY AIRPORT,11/06/2022,3.1,0.2, ,25.5,13.6,98,47,3.68,14.10
SHARK BAY AIRPORT,12/06/2022,2.6,0.2, ,24.9,14.7,97,60,4.06,11.47
SHARK BAY AIRPORT,13/06/2022,2.7,0.4, ,22.5,11.8,97,44,3.18,14.64
SHARK BAY AIRPORT,14/06/2022,2.9,0.2, ,22.5,10.6,95,36,3.45,12.40
SHARK BAY AIRPORT,15/06/2022,1.5,8.8, ,18.5,14.0,99,71,4.24,5.39
SHARK BAY AIRPORT,16/06/2022,1.4,9.0, ,22.8,16.1,99,77,2.29,6.14
SHARK BAY AIRPORT,17/06/2022, ,1.6, , ,17.1,99,65,4.18,9.02
SHARK BAY AIRPORT,18/06/2022,2.5, , ,22.0,16.0,99,57,4.03,14.25
SHARK BAY AIRPORT,19/06/2022,2.5,0.0, ,22.6,13.4,95,57,3.49,13.73
SHARK BAY AIRPORT,20/06/2022,2.8,0.2, ,21.9,12.6,97,51,4.50,14.58
SHARK BAY AIRPORT,21/06/2022, ,0.2, , ,11.5,98,40,3.47,14.59
SHARK BAY AIRPORT,22/06/2022,3.0, , ,26.1,11.4,100,35,2.70,14.59
SHARK BAY AIRPORT,23/06/2022,3.1,0.2, ,24.8,11.9,100,44,3.90,14.60
SHARK BAY AIRPORT,24/06/2022,3.4,0.2, ,24.1,13.3,96,44,4.81,14.61
SHARK BAY AIRPORT,25/06/2022,3.8,0.0, ,24.8,12.2,94,33,4.51,14.62
SHARK BAY AIRPORT,26/06/2022,4.5,0.0, ,27.5,10.3,92,21,4.19,14.64
SHARK BAY AIRPORT,27/06/2022,4.2,0.0, ,26.9,10.8,93,24,4.15,14.65
SHARK BAY AIRPORT,28/06/2022,4.0,0.0, ,23.8,13.0,87,28,4.71,14.68
SHARK BAY AIRPORT,29/06/2022,4.4,0.0, ,23.2,14.1,75,32,5.69,14.70
SHARK BAY AIRPORT,30/06/2022,4.1,0.0, ,21.3,13.2,80,32,6.00,14.73
Totals:,,90.4,48.8, ,,,,,, 
