'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SHARK BAY AIRPORT Western Australia for May 2020,,,,,,,,,,
Issued at 22:30 GMT on Monday 01 June 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SHARK BAY AIRPORT,01/05/2020,7.0,0.0, ,31.6,18.2,50,13,4.92,17.70
SHARK BAY AIRPORT,02/05/2020,6.0,0.0, ,32.7,13.0,88,11,3.92,17.59
SHARK BAY AIRPORT,03/05/2020,4.8,0.0, ,30.9,17.0,98,20,3.23,17.46
SHARK BAY AIRPORT,04/05/2020,4.0,0.0, ,31.7,15.0,99,35,2.58,15.78
SHARK BAY AIRPORT,05/05/2020,3.8,0.2, ,29.8,15.0,99,52,4.26,13.92
SHARK BAY AIRPORT,06/05/2020,4.6,0.0, ,25.3,18.8,81,39,5.77,14.72
SHARK BAY AIRPORT,07/05/2020,4.6,0.0, ,23.4,10.8,80,32,5.58,16.97
SHARK BAY AIRPORT,08/05/2020,4.8,0.0, ,25.3,13.4,85,34,5.84,16.51
SHARK BAY AIRPORT,09/05/2020,4.9,0.0, ,24.7,15.3,73,26,5.64,10.17
SHARK BAY AIRPORT,10/05/2020,3.4,0.0, ,25.9,18.9,88,35,3.76,7.34
SHARK BAY AIRPORT,11/05/2020,4.2,0.0, ,28.4,14.7,96,38,4.03,16.52
SHARK BAY AIRPORT,12/05/2020,5.5,0.0, ,31.6,15.0,84,20,4.07,16.52
SHARK BAY AIRPORT,13/05/2020,5.9,0.0, ,32.5,13.7,96,13,4.31,15.94
SHARK BAY AIRPORT,14/05/2020,5.7,0.0, ,33.6,14.3,90,9,3.58,16.30
SHARK BAY AIRPORT,15/05/2020,5.9,0.0, ,32.1,12.7,87,9,4.05,16.18
SHARK BAY AIRPORT,16/05/2020,6.2,0.0, ,32.0,10.5,87,8,4.29,16.13
SHARK BAY AIRPORT,17/05/2020,6.2,0.0, ,31.9,11.2,92,8,4.46,16.05
SHARK BAY AIRPORT,18/05/2020,5.9,0.0, ,27.4,15.4,86,29,7.79,15.93
SHARK BAY AIRPORT,19/05/2020,6.4,0.0, ,27.5,12.9,67,17,6.45,15.86
SHARK BAY AIRPORT,20/05/2020,6.6,0.0, ,27.8,15.8,58,12,6.06,15.78
SHARK BAY AIRPORT,21/05/2020,5.1,0.0, ,26.5,11.5,87,11,4.62,15.70
SHARK BAY AIRPORT,22/05/2020,5.3,0.0, ,28.6,8.1,85,11,4.15,15.65
SHARK BAY AIRPORT,23/05/2020,5.8,0.0, ,29.3,7.6,81,12,4.71,15.27
SHARK BAY AIRPORT,24/05/2020,4.8,0.0, ,23.8,16.8,96,32,10.27,5.23
SHARK BAY AIRPORT,25/05/2020,3.5,2.6, ,24.2,14.9,96,42,5.13,13.30
SHARK BAY AIRPORT,26/05/2020,3.1,0.6, ,21.8,14.9,92,44,4.28,13.70
SHARK BAY AIRPORT,27/05/2020,3.3,0.2, ,22.9,10.3,97,37,4.10,15.31
SHARK BAY AIRPORT,28/05/2020,3.5,0.0, ,22.9,9.8,96,31,3.95,15.25
SHARK BAY AIRPORT,29/05/2020,3.4,0.0, ,25.1,8.7,92,39,3.92,12.54
SHARK BAY AIRPORT,30/05/2020,3.3,0.0, ,22.8,15.4,97,35,4.21,14.11
SHARK BAY AIRPORT,31/05/2020,3.5,0.0, ,22.5,9.8,97,35,4.60,15.04
Totals:,,151,3.6, ,,,,,, 
